"","Ticker","Date","Year","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen"
"8421","DVN",2016-12-01,2016,-0.0553632631609227,3e-04,0.0185,-0.0556632631609227,0.0182,0.759691388492534,-0.0694896464314868
"8431","EBAY",2011-12-01,2011,0.0247008694787454,0,0.0074,0.0247008694787454,0.0074,0.793094393785973,0.0188319709647292
"8447","EBAY",2012-12-01,2012,-0.0350642613201067,1e-04,0.0119,-0.0351642613201067,0.0118,0.793094393785973,-0.0445227751667812
"8459","EBAY",2013-12-01,2013,0.0825974473400954,0,0.0281,0.0825974473400954,0.0281,0.793094393785973,0.0603114948747096
"8469","EBAY",2014-12-01,2014,0.022343249814527,0,-6e-04,0.022343249814527,-6e-04,0.793094393785973,0.0228191064507985
"8474","EBAY",2015-12-01,2015,-0.0739779990579696,1e-04,-0.0216,-0.0740779990579696,-0.0217,0.793094393785973,-0.056867850712814
"8491","EBAY",2016-12-01,2016,0.0654146901694576,3e-04,0.0185,0.0651146901694576,0.0182,0.793094393785973,0.0506803722025529
"8506","ECL",2011-12-01,2011,0.0174461017050272,0,0.0074,0.0174461017050272,0.0074,0.696235578914745,0.0122939584210581
"8516","ECL",2012-12-01,2012,0.000759101756037926,1e-04,0.0119,0.000659101756037926,0.0118,0.696235578914745,-0.00755647807515607
"8529","ECL",2013-12-01,2013,-0.0247551884224874,0,0.0281,-0.0247551884224874,0.0281,0.696235578914745,-0.0443194081899917
"8544","ECL",2014-12-01,2014,-0.0383518701525338,0,-6e-04,-0.0383518701525338,-6e-04,0.696235578914745,-0.037934128805185
"8553","ECL",2015-12-01,2015,-0.0379182840441537,1e-04,-0.0216,-0.0380182840441537,-0.0217,0.696235578914745,-0.0229099719817037
"8557","ECL",2016-12-01,2016,0.00722517885017483,3e-04,0.0185,0.00692517885017483,0.0182,0.696235578914745,-0.00574630868607354
"8579","EFX",2011-12-01,2011,0.0419090023806014,0,0.0074,0.0419090023806014,0.0074,1.00776864955482,0.0344515143738957
"8587","EFX",2012-12-01,2012,0.0546832521518482,1e-04,0.0119,0.0545832521518482,0.0118,1.00776864955482,0.0426915820871013
"8601","EFX",2013-12-01,2013,0.0258038058936998,0,0.0281,0.0258038058936998,0.0281,1.00776864955482,-0.00251449315879061
"8605","EFX",2014-12-01,2014,0.0164569567830084,0,-6e-04,0.0164569567830084,-6e-04,1.00776864955482,0.0170616179727413
"8622","EFX",2015-12-01,2015,-0.00116653455108361,1e-04,-0.0216,-0.00126653455108361,-0.0217,1.00776864955482,0.0206020451442559
"8637","EFX",2016-12-01,2016,0.0324939100186117,3e-04,0.0185,0.0321939100186117,0.0182,1.00776864955482,0.013852520596714
"8642","EIX",2011-12-01,2011,0.0596846435585644,0,0.0074,0.0596846435585644,0.0074,0.524788296779977,0.0558012101623926
"8663","EIX",2012-12-01,2012,0.00114994387902498,1e-04,0.0119,0.00104994387902498,0.0118,0.524788296779977,-0.00514255802297875
"8672","EIX",2013-12-01,2013,0.00966599192923792,0,0.0281,0.00966599192923792,0.0281,0.524788296779977,-0.00508055921027945
"8680","EIX",2014-12-01,2014,0.0359611875361681,0,-6e-04,0.0359611875361681,-6e-04,0.524788296779977,0.036276060514236
"8698","EIX",2015-12-01,2015,0.00544464438464234,1e-04,-0.0216,0.00534464438464234,-0.0217,0.524788296779977,0.0167325504247679
"8703","EIX",2016-12-01,2016,0.0533290927948778,3e-04,0.0185,0.0530290927948778,0.0182,0.524788296779977,0.0434779457934822
"8720","EMN",2011-12-01,2011,-0.00719984895296235,0,0.0074,-0.00719984895296235,0.0074,1.64612506420765,-0.019381174428099
"8732","EMN",2012-12-01,2012,0.116555288731351,1e-04,0.0119,0.116455288731351,0.0118,1.64612506420765,0.0970310129737005
"8737","EMN",2013-12-01,2013,0.0512496227142169,0,0.0281,0.0512496227142169,0.0281,1.64612506420765,0.00499350840998184
"8751","EMN",2014-12-01,2014,-0.0836997778310219,0,-6e-04,-0.0836997778310219,-6e-04,1.64612506420765,-0.0827121027924973
"8767","EMN",2015-12-01,2015,-0.0668677347432764,1e-04,-0.0216,-0.0669677347432764,-0.0217,1.64612506420765,-0.0312468208499704
"8779","EMN",2016-12-01,2016,0.00785070573860063,3e-04,0.0185,0.00755070573860063,0.0182,1.64612506420765,-0.0224087704299787
"8791","EMR",2011-12-01,2011,-0.114654125563773,0,0.0074,-0.114654125563773,0.0074,1.27164663854687,-0.12406431068902
"8806","EMR",2012-12-01,2012,0.0529245306601103,1e-04,0.0119,0.0528245306601103,0.0118,1.27164663854687,0.0378191003252573
"8817","EMR",2013-12-01,2013,0.0465198667433216,0,0.0281,0.0465198667433216,0.0281,1.27164663854687,0.0107865962001547
"8832","EMR",2014-12-01,2014,-0.0321992699348233,0,-6e-04,-0.0321992699348233,-6e-04,1.27164663854687,-0.0314362819516951
"8834","EMR",2015-12-01,2015,-0.0443698970638974,1e-04,-0.0216,-0.0444698970638974,-0.0217,1.27164663854687,-0.0168751650074304
"8845","EMR",2016-12-01,2016,-0.0123006622767165,3e-04,0.0185,-0.0126006622767165,0.0182,1.27164663854687,-0.0357446310982694
"8861","EOG",2011-12-01,2011,-0.0517295602637205,0,0.0074,-0.0517295602637205,0.0074,0.899644885303125,-0.0583869324149636
"8875","EOG",2012-12-01,2012,0.0265944112076451,1e-04,0.0119,0.0264944112076451,0.0118,0.899644885303125,0.0158786015610683
"8884","EOG",2013-12-01,2013,0.0170655600420908,0,0.0281,0.0170655600420908,0.0281,0.899644885303125,-0.00821446123492699
"8900","EOG",2014-12-01,2014,0.0598647052904301,0,-6e-04,0.0598647052904301,-6e-04,0.899644885303125,0.0604044922216119
"8909","EOG",2015-12-01,2015,-0.164289959442979,1e-04,-0.0216,-0.164389959442979,-0.0217,0.899644885303125,-0.144867665431901
"8920","EOG",2016-12-01,2016,-0.0139476878036094,3e-04,0.0185,-0.0142476878036094,0.0182,0.899644885303125,-0.0306212247161263
"8940","EPD",2011-12-01,2011,0.0193758729787409,0,0.0074,0.0193758729787409,0.0074,0.597983485210856,0.0149507951881806
"8952","EPD",2012-12-01,2012,-0.0343473540483833,1e-04,0.0119,-0.0344473540483833,0.0118,0.597983485210856,-0.0415035591738714
"8963","EPD",2013-12-01,2013,0.0515314481875058,0,0.0281,0.0515314481875058,0.0281,0.597983485210856,0.0347281122530807
"8976","EPD",2014-12-01,2014,-0.0332185496362904,0,-6e-04,-0.0332185496362904,-6e-04,0.597983485210856,-0.0328597595451639
"8983","EPD",2015-12-01,2015,0.00745550578918003,1e-04,-0.0216,0.00735550578918003,-0.0217,0.597983485210856,0.0203317474182556
"8994","EPD",2016-12-01,2016,0.0419168002857333,3e-04,0.0185,0.0416168002857333,0.0182,0.597983485210856,0.0307335008548957
"9012","EQIX",2011-12-01,2011,0.0137030952347424,0,0.0074,0.0137030952347424,0.0074,1.17155799493423,0.0050335660722291
"9024","EQIX",2012-12-01,2012,0.104390866102168,1e-04,0.0119,0.104290866102168,0.0118,1.17155799493423,0.0904664817619443
"9028","EQIX",2013-12-01,2013,0.0991497644558343,0,0.0281,0.0991497644558343,0.0281,1.17155799493423,0.0662289847981825
"9043","EQIX",2014-12-01,2014,-0.00193871148853052,0,-6e-04,-0.00193871148853052,-6e-04,1.17155799493423,-0.00123577669156999
"9057","EQIX",2015-12-01,2015,0.0253301680806925,1e-04,-0.0216,0.0252301680806925,-0.0217,1.17155799493423,0.0506529765707652
"9063","EQIX",2016-12-01,2016,0.0535917218428805,3e-04,0.0185,0.0532917218428805,0.0182,1.17155799493423,0.0319693663350775
"9076","EQR",2011-12-01,2011,0.0432203951483013,0,0.0074,0.0432203951483013,0.0074,0.741525874778661,0.0377331036749392
"9089","EQR",2012-12-01,2012,0.0344250934772703,1e-04,0.0119,0.0343250934772703,0.0118,0.741525874778661,0.0255750881548821
"9103","EQR",2013-12-01,2013,0.0189979946396862,0,0.0281,0.0189979946396862,0.0281,0.741525874778661,-0.00183888244159419
"9113","EQR",2014-12-01,2014,0.0207469821731554,0,-6e-04,0.0207469821731554,-6e-04,0.741525874778661,0.0211918976980226
"9123","EQR",2015-12-01,2015,0.0288601548213873,1e-04,-0.0216,0.0287601548213873,-0.0217,0.741525874778661,0.0448512663040843
"9142","EQR",2016-12-01,2016,0.0779509480334405,3e-04,0.0185,0.0776509480334405,0.0182,0.741525874778661,0.0641551771124689
"9147","EQT",2011-12-01,2011,-0.123787877795344,0,0.0074,-0.123787877795344,0.0074,0.96843135715452,-0.130954269838287
"9157","EQT",2012-12-01,2012,-0.0181458242499792,1e-04,0.0119,-0.0182458242499792,0.0118,0.96843135715452,-0.0296733142644025
"9174","EQT",2013-12-01,2013,0.0534174897563131,0,0.0281,0.0534174897563131,0.0281,0.96843135715452,0.0262045686202711
"9191","EQT",2014-12-01,2014,-0.183861908655915,0,-6e-04,-0.183861908655915,-6e-04,0.96843135715452,-0.183280849841622
"9196","EQT",2015-12-01,2015,-0.0931628594487077,1e-04,-0.0216,-0.0932628594487077,-0.0217,0.96843135715452,-0.0722478989984546
"9210","EQT",2016-12-01,2016,-0.0691152812212459,3e-04,0.0185,-0.0694152812212459,0.0182,0.96843135715452,-0.0870407319214581
"9222","ESRX",2011-12-01,2011,-0.0212539102835973,0,0.0074,-0.0212539102835973,0.0074,0.722067169725828,-0.0265972073395684
"9236","ESRX",2012-12-01,2012,0.00278168010208185,1e-04,0.0119,0.00268168010208185,0.0118,0.722067169725828,-0.00583871250068293
"9241","ESRX",2013-12-01,2013,0.0420150476923041,0,0.0281,0.0420150476923041,0.0281,0.722067169725828,0.0217249602230083
"9254","ESRX",2014-12-01,2014,0.0181150943412155,0,-6e-04,0.0181150943412155,-6e-04,0.722067169725828,0.018548334643051
"9269","ESRX",2015-12-01,2015,0.022327272806875,1e-04,-0.0216,0.022227272806875,-0.0217,0.722067169725828,0.0378961303899255
"9285","ESRX",2016-12-01,2016,-0.0980947054557837,3e-04,0.0185,-0.0983947054557837,0.0182,0.722067169725828,-0.111536327944794
"9294","ETP",2011-12-01,2011,0.135128240557885,0,0.0074,0.135128240557885,0.0074,-0.0980202520347461,0.135853590422942
"9310","ETP",2012-12-01,2012,-0.0216815276570409,1e-04,0.0119,-0.0217815276570409,0.0118,-0.0980202520347461,-0.0206248886830309
"9321","ETP",2013-12-01,2013,0.064291493449656,0,0.0281,0.064291493449656,0.0281,-0.0980202520347461,0.0670458625318324
"9336","ETP",2014-12-01,2014,-0.141695719131756,0,-6e-04,-0.141695719131756,-6e-04,-0.0980202520347461,-0.141754531282977
