"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","Shares.split.adjusted","Split.factor","Assets","Current.Assets","Liabilities","Current.Liabilities","Shareholders.equity","Non.controlling.interest","Preferred.equity","Goodwill...intangibles","Long.term.debt","Revenue","Earnings","Earnings.available.for.common.stockholders","EPS.basic","EPS.diluted","Dividend.per.share","Cash.from.operating.activities","Cash.from.investing.activities","Cash.from.financing.activities","Cash.change.during.period","Cash.at.end.of.period","Capital.expenditures","Price","Price.high","Price.low","ROE","ROA","Book.value.of.equity.per.share","P.B.ratio","P.E.ratio","Cumulative.dividends.per.share","Dividend.payout.ratio","Long.term.debt.to.equity.ratio","Equity.to.assets.ratio","Net.margin","Asset.turnover","Free.cash.flow.per.share","Current.ratio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"197","CA",2014,66,"Information Technology",7,"CA_quarterly_financial_data.xls","ca incorporated","ca inc","ca inc",442805253,442805253,1,1.0915e+10,3.84e+09,5.179e+09,2.864e+09,5.736e+09,0,0,6.624e+09,1.252e+09,1.091e+09,2.22e+08,2.22e+08,0.5,0.5,0.25,2.99e+08,-3.2e+07,-6.52e+08,-5.1e+08,2.683e+09,1.2e+07,28.45,31.37,25.52,0.1412,0.0698,12.95,2.2,15.55,4.93,0.5535,0.2183,0.5255,0.1855,0.38,0.65,1.3408,1.25,-0.0227281168426459,0,-6e-04,-0.0227281168426459,-6e-04,0.83719050709578,-0.0222258025383884,-0.000502314304257468,2015,46,0.63,0.05,0.03,0.08,0.13,0.19,1,0,1
"198","CA",2015,66,"Information Technology",7,"CA_quarterly_financial_data.xls","ca incorporated","ca inc","ca inc",416762791,416762791,1,1.0857e+10,3.454e+09,5.63e+09,2.699e+09,5.227e+09,0,0,6.989e+09,1.956e+09,1.034e+09,2.23e+08,2.23e+08,0.53,0.53,0.25,3.36e+08,-1.2e+07,-3.92e+08,-1.05e+08,2.353e+09,1.1e+07,27.89,29.46,26.33,0.1364,0.07,12.54,2.15,16.41,5.93,0.5712,0.3742,0.4814,0.1882,0.37,0.78,1.2797,1.2,0.0158816585377258,1e-04,-0.0216,0.0157816585377258,-0.0217,0.550952607870407,0.0277373301285137,-0.0118556715907878,2016,79,0.58,0.06,0.03,0.09,0.07,0.19,1,0,1
"199","CAG",2013,67,"Consumer Staples",2,"CAG_quarterly_financial_data.xls","conagra foods","conagra foods inc","conagra foods inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.0212933845591967,0,0.0281,0.0212933845591967,0.0281,0.995917113770052,-0.00669188633774172,0.0279852708969384,2014,153,0.4,0.16,0.24,0.22,0.39,0.24,1,1,1
"200","CAG",2014,67,"Consumer Staples",2,"CAG_quarterly_financial_data.xls","conagra foods","conagra foods inc","conagra foods inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,-0.0065934263191725,0,-6e-04,-0.0065934263191725,-6e-04,-0.109800625671494,-0.0066593066945754,6.58803754028967e-05,2015,206,0.39,0.02,0.04,0.02,0,0.1,1,1,1
"201","CAG",2015,67,"Consumer Staples",2,"CAG_quarterly_financial_data.xls","conagra foods","conagra foods inc","conagra foods inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.0296085615517608,1e-04,-0.0216,0.0295085615517608,-0.0217,0.157013519262247,0.0329157549197516,-0.00330719336799076,2016,190,0.38,0.02,0.04,0.02,0,0.1,1,1,1
"202","CAH",2013,68,"Health Care",5,"CAH_quarterly_financial_data.xls","cardinal health","cardinal health inc","cardinal health inc",342888531,342888531,1,2.5009e+10,1.7248e+10,1.842e+10,1.3362e+10,6.589e+09,0,0,5.556e+09,3.679e+09,2.224e+10,2.78e+08,2.78e+08,0.81,0.8,0.3025,3.7e+07,-8.9e+07,4e+07,-1.2e+07,2.741e+09,6.4e+07,60.22,67.48,52.95,0.0587,0.0149,19.22,3.27,51.91,16.55,1.0146,0.5584,0.2635,0.0039,3.82,-0.08,1.2908,0.91,0.0381542564085608,0,0.0281,0.0381542564085608,0.0281,0.498018063450944,0.0241599488255893,0.0139943075829715,2014,9,0.71,0.76,0.7,0.82,0.65,0.61,1,0,1
"203","CAH",2014,68,"Health Care",5,"CAH_quarterly_financial_data.xls","cardinal health","cardinal health inc","cardinal health inc",330130751,330130751,1,2.7248e+10,1.9155e+10,2.1148e+10,1.603e+10,6.1e+09,0,0,5.876e+09,3.706e+09,2.5537e+10,2.89e+08,2.89e+08,0.87,0.86,0.3425,9.53e+08,-1.9e+07,-5.22e+08,4.12e+08,2.881e+09,4.7e+07,77.59,83.04,72.13,0.1746,0.0426,18.48,4.11,24.48,17.83,0.3898,0.6075,0.2239,0.0118,3.62,2.74,1.1949,1,-0.0136940948615541,0,-6e-04,-0.0136940948615541,-6e-04,0.225531965764213,-0.0135587756820956,-0.000135319179458528,2015,88,0.55,0.1,0.06,0,0.1,0.14,1,0,1
"204","CAH",2015,68,"Health Care",5,"CAH_quarterly_financial_data.xls","cardinal health","cardinal health inc","cardinal health inc",329328935,329328935,1,3.3507e+10,2.1829e+10,2.6779e+10,1.8879e+10,6.711e+09,1.7e+07,0,9.113e+09,5.171e+09,3.1445e+10,3.26e+08,3.26e+08,0.99,0.98,0.387,1.463e+09,-1.993e+09,-1.1e+08,-6.4e+08,2.324e+09,9.2e+07,83.38,91.23,75.52,0.2119,0.0446,20.38,4.22,20.9,19.29,0.3502,0.7705,0.2003,0.0122,3.66,4.16,1.1563,0.94,0.0317517468095715,1e-04,-0.0216,0.0316517468095715,-0.0217,0.7244949503685,0.047373287232568,-0.0156215404229965,2016,76,0.58,0.05,0.07,0.06,0.1,0.14,1,0,1
"205","CAM",2013,69,"Energy",3,"CAM_quarterly_financial_data.xls","cameron international","cameron international corporation","cameron international corp",216782270,216782270,1,14248500000,8168600000,7333100000,4260500000,5851900000,1063500000,0,3828500000,2562800000,2937500000,220900000,220900000,0.96,0.93,0,631300000,1.69e+08,-230500000,555900000,1812900000,209500000,59.3,66.09,52.5,0.1131,0.0529,26.99,2.16,20.95,0,0,0.4379,0.4107,0.0711,0.74,1.95,1.9173,NA,0.0720813151202862,0,0.0281,0.0720813151202862,0.0281,0.710112838636134,0.0521271443546108,0.0199541707656754,2014,352,0.15,0,0,0,0,0.76,0,0,0
"206","CAM",2014,69,"Energy",3,"CAM_quarterly_financial_data.xls","cameron international","cameron international corporation","cameron international corp",193721697,193721697,1,1.2892e+10,7.552e+09,7.448e+09,4.269e+09,4.555e+09,8.89e+08,0,3.189e+09,2.819e+09,2630500000,253900000,253900000,1.31,1.3,0,938500000,-121500000,-336300000,454800000,1.513e+09,125500000,55.66,66.88,44.43,0.1668,0.061,23.51,2.3,15.33,0,0,0.6189,0.3533,0.0781,0.78,4.2,1.769,NA,-0.0262783075178521,0,-6e-04,-0.0262783075178521,-6e-04,0.301965957641811,-0.026097127943267,-0.000181179574585086,2015,492,0.02,0,0,0,0,0.02,0,0,0
"207","CAM",2015,69,"Energy",3,"CAM_quarterly_financial_data.xls","cameron international","cameron international corporation","cameron international corp",191599032,191599032,1,1.15e+10,7.118e+09,6.11e+09,3.206e+09,4.554e+09,8.36e+08,0,2.346e+09,2.542e+09,2.079e+09,1.25e+08,1.25e+08,0.65,0.65,0,4.97e+08,-3.54e+08,1e+07,1.48e+08,1.775e+09,9.1e+07,65.36,71.22,59.49,0.1138,0.043,23.77,2.82,20.11,0,0,0.5582,0.396,0.057,0.75,2.12,2.2202,NA,-0.0774590418201862,1e-04,-0.0216,-0.0775590418201862,-0.0217,0.0947994190701431,-0.0755018944263641,-0.00195714739382211,2016,480,0.09,0,0.07,0,0,0.02,0,0,0
"208","CAT",2013,70,"Industrials",6,"CAT_quarterly_financial_data.xls","caterpillar","caterpillar inc","caterpillar inc",647615068,647615068,1,8.4896e+10,3.8335e+10,6.4018e+10,2.7297e+10,2.0811e+10,6.7e+07,0,1.0552e+10,2.6816e+10,1.4402e+10,1.006e+09,1.003e+09,1.57,1.54,1.2,2.58e+09,-9.68e+08,-1.883e+09,-2.76e+08,6.081e+09,1.032e+09,86.77,91.67,81.87,0.2026,0.0437,32.13,3.05,16.56,20.58,0.3965,1.2885,0.2451,0.0681,0.64,2.39,1.4044,0.87,0.0708349935320934,0,0.0281,0.0708349935320934,0.0281,0.793435756091075,0.0485394487859342,0.0222955447461592,2014,186,0.36,0.37,0.35,0.44,0.7,0.14,0,1,0
"209","CAT",2014,70,"Industrials",6,"CAT_quarterly_financial_data.xls","caterpillar","caterpillar inc","caterpillar inc",606166559,606166559,1,8.4681e+10,3.8867e+10,6.7855e+10,2.7877e+10,1.6746e+10,8e+07,0,9.77e+09,2.7869e+10,1.4244e+10,7.63e+08,7.57e+08,1.26,1.24,1.4,1.871e+09,-6.24e+08,6.3e+07,1.259e+09,7.341e+09,2.44e+08,97.58,107.12,88.03,0.1926,0.0435,27.63,3.14,15.79,23.28,0.4506,1.6642,0.1978,0.067,0.65,2.68,1.3942,0.85,-0.0944855071817665,0,-6e-04,-0.0944855071817665,-6e-04,1.12852325877578,-0.093808393226501,-0.000677113955265469,2015,185,0.4,0.04,0.05,0.07,0.11,0.09,0,1,0
"210","CAT",2015,70,"Industrials",6,"CAT_quarterly_financial_data.xls","caterpillar","caterpillar inc","caterpillar inc",602632543,602632543,1,7.8497e+10,3.4418e+10,6.3612e+10,2.6303e+10,1.4809e+10,7.6e+07,0,9.436e+09,2.5324e+10,1.103e+10,-8.3e+07,-8.7e+07,-0.16,-0.16,1.54,1.811e+09,-1.544e+09,1.85e+08,4.14e+08,6.46e+09,1.55e+08,69.52,75.93,63.1,0.1298,0.0262,24.57,2.55,14.39,26.29,0.863,1.71,0.1887,0.0447,0.58,2.75,1.3085,0.73,-0.0667341718676197,1e-04,-0.0216,-0.0668341718676197,-0.0217,1.40980542863185,-0.0362413940663086,-0.0304927778013111,2016,247,0.31,0.04,0.04,0.05,0.06,0.07,0,1,0
"211","CBG",2013,71,"Financials",4,"CBG_quarterly_financial_data.xls","cbre group","cbre group inc","cbre group inc",331964913,331964913,1,6998414000,2879812000,5062408000,2605740000,1895785000,40221000,0,3131702000,2446870000,2233851000,114646000,114646000,0.35,0.35,0,510468000,-491256000,-26637000,-10709000,491912000,77615000,24.22,26.58,21.86,0.1849,0.0479,5.71,4.57,21.25,0,0,1.2907,0.2709,0.0441,1.09,1.3,1.1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,102,0.47,0.76,0.72,0,0,0.74,0,1,1
"212","CBG",2014,71,"Financials",4,"CBG_quarterly_financial_data.xls","cbre group","cbre group inc","cbre group inc",333024341,333024341,1,7647105000,3524504000,5345707000,2875634000,2259830000,41568000,0,3136181000,2438791000,2787194000,204277000,204277000,0.62,0.61,0,593302000,-37050000,-414226000,125526000,740884000,78624000,31.43,35.37,27.49,0.2273,0.0657,6.79,4.87,26.41,0,0,1.0792,0.2955,0.0535,1.23,1.55,1.2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,143,0.47,0.13,0.12,0,0,0.08,1,0,1
"213","CBG",2015,71,"Financials",4,"CBG_quarterly_financial_data.xls","cbre group","cbre group inc","cbre group inc",334240869,334240869,1,11017943000,5305223000,8258873000,4994157000,2712652000,46418000,0,4536466000,2645111000,3700242000,180043000,180043000,0.53,0.54,0,509487000,12987000,-420622000,100046000,540403000,54140000,34.81,38.49,31.14,0.2194,0.0614,8.12,4.57,20.48,0,0,0.9751,0.2462,0.0504,1.22,1.36,1.0623,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,134,0.46,0.1,0.13,0,0,0.08,1,0,1
"214","CBS",2013,72,"Consumer Discretionary",1,"CBS_quarterly_financial_data.xls","cbs","cbs corporation","cbs corp",593378347,593378347,1,2.6387e+10,5.37e+09,1.6421e+10,4.207e+09,9.966e+09,0,0,1.4992e+10,5.94e+09,3.911e+09,4.7e+08,4.7e+08,0.78,0.76,0.12,5.53e+08,-1.56e+08,-2.26e+08,1.71e+08,3.97e+08,1.3e+08,58.53,64.06,53.01,0.1946,0.0722,16.8,3.63,20.54,5.71,0.154,0.596,0.3777,0.1229,0.59,0.71,1.2764,1.62,0.0867996450194968,0,0.0281,0.0867996450194968,0.0281,1.50696146373452,0.0444540278885568,0.04234561713094,2014,361,0.14,0,0,0,0,0.2,1,0,0
"215","CBS",2014,72,"Consumer Discretionary",1,"CBS_quarterly_financial_data.xls","cbs","cbs corporation","cbs corp",497272250,497272250,1,2.4072e+10,5.589e+09,1.7102e+10,4.033e+09,6.97e+09,0,0,1.2706e+10,6.51e+09,3.681e+09,4.13e+08,4.13e+08,0.8,0.79,0.15,9.87e+08,-1.33e+08,-6.04e+08,2.5e+08,4.28e+08,9.4e+07,52.75,56.67,48.83,0.3703,0.1184,14.02,3.63,9.9,6.25,0.0959,0.934,0.2895,0.21,0.56,1.8,1.3858,1.38,0.0111489191235441,0,-6e-04,0.0111489191235441,-6e-04,2.50360265527702,0.0126510807167103,-0.00150216159316621,2015,298,0.26,0,0,0,0,0.16,1,0,0
"216","CBS",2015,72,"Consumer Discretionary",1,"CBS_quarterly_financial_data.xls","cbs","cbs corporation","cbs corp",459540920,459540920,1,2.3765e+10,5.747e+09,1.8202e+10,3.56e+09,5.563e+09,0,0,1.1995e+10,8.226e+09,3.91e+09,2.61e+08,2.61e+08,0.56,0.55,0.15,7.71e+08,2.6e+08,-8.41e+08,1.9e+08,3.23e+08,8.9e+07,45.47,52.18,38.76,0.2375,0.0592,12.11,3.65,14.57,6.85,0.2023,1.4787,0.2341,0.1018,0.58,1.48,1.6143,1.17,-0.0656532372263261,1e-04,-0.0216,-0.0657532372263261,-0.0217,2.00843392449374,-0.022170221064812,-0.0434830161615141,2016,262,0.29,0,0.03,0,0,0.16,1,0,0
"217","CCE",2013,73,"Consumer Staples",2,"CCE_quarterly_financial_data.xls","coca-cola enterprises","coca-cola enterprises inc","coca-cola enterprises inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,0.0508998443115898,0,0.0281,0.0508998443115898,0.0281,1.28647765840223,0.0147498221104872,0.0361500222011026,2014,22,0.65,0.59,0.84,0.6,0.91,0.04,1,1,1
"218","CCE",2014,73,"Consumer Staples",2,"CCE_quarterly_financial_data.xls","coca-cola enterprises","coca-cola enterprises inc","coca-cola enterprises inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,0.00635215384534475,0,-6e-04,0.00635215384534475,-6e-04,1.43800203350144,0.00721495506544561,-0.000862801220100861,2015,8,0.75,0.12,0.14,0.12,0.11,0.07,1,1,1
"219","CCE",2015,73,"Consumer Staples",2,"CCE_quarterly_financial_data.xls","coca-cola enterprises","coca-cola enterprises inc","coca-cola enterprises inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,-0.0212987152913415,1e-04,-0.0216,-0.0213987152913415,-0.0217,1.01197283830377,0.000561095299850232,-0.0218598105911917,2016,9,0.76,0.13,0.13,0.11,0.12,0.07,1,1,1
"220","CCI",2013,74,"Financials",4,"CCI_quarterly_financial_data.xls","crown castle international","crown castle international corp","crown castle international corp",334065428,334065428,1,20594908000,892683000,13653733000,756387000,6926717000,14458000,98000,8974291000,11490914000,798419000,-23546000,-34909000,-0.11,-0.11,0,398790000,-5087957000,4688131000,4745000,223394000,182328000,73.55,77.22,69.87,0.02,0.0054,20.73,8.24,229.84,0,0,1.6589,0.3363,0.0261,0.18,0.65,1.1802,1.74,-0.0108359552533913,0,0.0281,-0.0108359552533913,0.0281,-0.228146749566268,-0.00442503159057918,-0.00641092366281213,2014,409,0.08,0,0,0,0,0.4,0,0,0
"221","CCI",2014,74,"Financials",4,"CCI_quarterly_financial_data.xls","crown castle international","crown castle international corp","crown castle international corp",333866975,333866975,1,21143276000,931502000,14406048000,898935000,6716225000,21003000,98000,8925791000,11807526000,967564000,148070000,137073000,0.41,0.41,0.82,473900000,-552222000,16046000,-62930000,175620000,266525000,79.71,84.97,74.45,0.0507,0.0188,20.12,3.89,153.29,1.87,1.8016,1.7581,0.3176,0.0939,0.18,0.62,1.0362,1.79,-0.0433563627566498,0,-6e-04,-0.0433563627566498,-6e-04,0.991867082566233,-0.0427612425071101,-0.00059512024953974,2015,383,0.15,0,0,0,0,0.15,0,0,0
"222","CCI",2015,74,"Financials",4,"CCI_quarterly_financial_data.xls","crown castle international","crown castle international corp","crown castle international corp",333768610,333768610,1,22036245000,981245000,14947024000,855369000,7089221000,0,98000,9293466000,12143019000,905306000,141066000,130069000,0.39,0.38,0.885,501490000,-271089000,-235487000,-5306000,178810000,250652000,83.23,88.18,78.28,0.209,0.0706,21.24,3.84,18.7,5.21,0.7559,1.7129,0.3217,0.4031,0.17,0.75,1.1472,1.86,0.0166341540493771,1e-04,-0.0216,0.0165341540493771,-0.0217,0.212940896788055,0.0211549715096779,-0.00452081746030079,2016,324,0.22,0,0.07,0,0,0.15,0,0,0
"223","CCL",2013,75,"Consumer Discretionary",1,"CCL_quarterly_financial_data.xls","carnival","carnival corporation","carnival plc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.10655031488246,0,0.0281,0.10655031488246,0.0281,0.576543811131003,0.0903494337896785,0.0162008810927812,2014,280,0.24,0.05,0.05,0.48,0.07,0.2,0,1,1
"224","CCL",2014,75,"Consumer Discretionary",1,"CCL_quarterly_financial_data.xls","carnival","carnival corporation","carnival plc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.0261498189204606,0,-6e-04,0.0261498189204606,-6e-04,0.455332767443021,0.0264230185809264,-0.000273199660465813,2015,196,0.4,0.01,0.01,0.06,0.01,0.12,1,1,1
"225","CCL",2015,75,"Consumer Discretionary",1,"CCL_quarterly_financial_data.xls","carnival","carnival corporation","carnival plc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.0752664482020207,1e-04,-0.0216,0.0751664482020207,-0.0217,0.568470264300923,0.0875022529373507,-0.01223580473533,2016,220,0.34,0,0.02,0,0,0.12,1,1,1
"226","CE",2013,76,"Materials",8,NA,"celanese","celanese corporation","celanese corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,-0.014716787049874,0,0.0281,-0.014716787049874,0.0281,0.802900007913191,-0.0372782772722346,0.0225614902223607,2014,332,0.17,0,0,0,0,0.59,0,1,0
"227","CE",2014,76,"Materials",8,NA,"celanese","celanese corporation","celanese corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,-0.00183282018365422,0,-6e-04,-0.00183282018365422,-6e-04,1.82219218234568,-0.000739504874246816,-0.00109331530940741,2015,383,0.15,0,0,0,0,0.1,0,1,0
"228","CE",2015,76,"Materials",8,NA,"celanese","celanese corporation","celanese corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,-0.0495468301954815,1e-04,-0.0216,-0.0496468301954815,-0.0217,1.71286734466987,-0.0124776088161453,-0.0370692213793362,2016,432,0.15,0,0.04,0,0,0.07,0,1,0
"229","CELG",2013,77,"Health Care",5,"CELG_quarterly_financial_data.xls","celgene","celgene corporation","celgene corp",406020079,812040158,2,13378200000,7550500000,7788300000,1945500000,5589900000,0,0,4880900000,4196500000,1755900000,214400000,214400000,0.53,0.5,0,550700000,914800000,-657400000,811400000,3234400000,26600000,78.97,86.9,71.05,0.2584,0.115,6.88,11.04,45.39,0,0,0.7507,0.4178,0.2233,0.52,0.65,3.881,5.07,0.0435455981409132,0,0.0281,0.0435455981409132,0.0281,2.97367780943109,-0.0400147483041006,0.0835603464450138,2014,49,0.57,0.74,0.76,0.75,0,0.91,0,0,1
"230","CELG",2014,77,"Health Care",5,"CELG_quarterly_financial_data.xls","celgene","celgene corporation","celgene corp",800590656,800590656,1,17340100000,9712600000,10815300000,2112200000,6524800000,0,0,6258800000,6265700000,2085500000,613900000,613900000,0.76,0.73,0,832600000,-72900000,-351500000,379100000,4121600000,49400000,101.5,119.84,83.16,0.3699,0.1289,8.15,14.06,53.14,0,0,0.9603,0.3763,0.2607,0.49,0.98,4.5983,5.09,-0.0162273653995239,0,-6e-04,-0.0162273653995239,-6e-04,2.03739744652293,-0.0150049269316102,-0.00122243846791376,2015,153,0.45,0,0.02,0.11,0,0.17,1,0,1
"231","CELG",2015,77,"Health Care",5,"CELG_quarterly_financial_data.xls","celgene","celgene corporation","celgene corp",781664535,781664535,1,27053400000,9400900000,21134400000,1968900000,5.919e+09,0,0,15737100000,14250400000,2563300000,5.61e+08,5.61e+08,0.71,0.66,0,1058100000,-361200000,-1812900000,-1136200000,4880300000,140800000,117.03,128.39,105.67,0.2628,0.0715,7.57,17.11,59.11,0,0,2.4076,0.2188,0.1731,0.41,1.17,4.7747,3.74,0.0900219602523442,1e-04,-0.0216,0.0899219602523442,-0.0217,1.09525252982371,0.113688940149519,-0.0236669798971745,2016,54,0.62,0.14,0.02,0.15,0,0.17,1,0,1
"232","CERN",2013,78,"Health Care",5,"CERN_quarterly_financial_data.xls","cerner","cerner corporation","cerner corp",343946094,343946094,1,4098364000,1761708000,930700000,640432000,3167664000,0,0,451554000,111717000,795328000,60063000,60063000,0.17,0.17,0,141480000,-229485000,3063000,-85143000,202377000,200177000,55.39,58.24,52.55,0.1317,0.1017,9.21,6.18,43.44,0,0,0.0353,0.7729,0.1369,0.74,-0.17,2.7508,4.03,-0.0305650319853559,0,0.0281,-0.0305650319853559,0.0281,1.35829179701155,-0.0687330314813804,0.0381679994960244,2014,435,0,0,0,0,0,0,0,0,0
"233","CERN",2014,78,"Health Care",5,"CERN_quarterly_financial_data.xls","cerner","cerner corporation","cerner corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00402916999312459,0,-6e-04,0.00402916999312459,-6e-04,0.399927948125115,0.00426912676199966,-0.000239956768875069,2015,339,0.19,0,0,0,0,0.19,0,0,0
"234","CERN",2015,78,"Health Care",5,"CERN_quarterly_financial_data.xls","cerner","cerner corporation","cerner corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00951831547884765,1e-04,-0.0216,0.00941831547884765,-0.0217,1.21591370205924,0.0358036428135332,-0.0262853273346856,2016,373,0.19,0,0,0,0,0.19,0,0,0
"235","CF",2013,79,"Materials",8,"CF_quarterly_financial_data.xls","cf industries holdings","cf industries holdings inc","cf industries holdings inc",55465880,277329400,5,10678100000,2630100000,5239700000,828300000,5076100000,362300000,0,2141600000,3098100000,1326300000,341400000,325800000,5.72,5.71,1,37500000,-288400000,-3.15e+08,-575400000,1710800000,1013200000,44.25,47.88,40.61,0.2804,0.1457,18.3,2.48,8.4,1.23,0.0854,0.6103,0.4754,0.2675,0.52,-3.52,3.1753,1.34,0.0695630426843007,0,0.0281,0.0695630426843007,0.0281,2.25867809567795,0.00609418819575026,0.0634688544885504,2014,327,0.17,0,0.1,0,0,0.79,0,0,0
"236","CF",2014,79,"Materials",8,"CF_quarterly_financial_data.xls","cf industries holdings","cf industries holdings inc","cf industries holdings inc",47907912,239539560,5,11338200000,2614500000,6765700000,979700000,4209700000,362800000,0,2134600000,4592500000,1216500000,251100000,238300000,4.84,4.84,1.5,231700000,-465400000,-420600000,-654600000,1996600000,5.35e+08,52.98,58.06,47.89,0.3067,0.1229,17.57,2.93,9.69,2.23,0.1785,1.0909,0.3713,0.2931,0.41,-1.27,2.6687,1.44,0.01623876261217,0,-6e-04,0.01623876261217,-6e-04,0.392108683594412,0.0164740278223266,-0.000235265210156647,2015,425,0.1,0,0,0,0,0.1,0,0,0
"237","CF",2015,79,"Materials",8,"CF_quarterly_financial_data.xls","cf industries holdings","cf industries holdings inc","cf industries holdings inc",233082556,233082556,1,12738900000,1127100000,8351700000,1215200000,4035200000,3.52e+08,0,2545800000,5592700000,1115800000,3.6e+07,26500000,0.11,0.11,0.3,132200000,-6.77e+08,-101800000,-657200000,2.86e+08,674700000,46.95,54.27,39.64,0.1715,0.0611,17.31,2.66,12.34,3.43,0.4006,1.386,0.3168,0.1625,0.36,-2.33,0.9275,1.19,-0.122753005337613,1e-04,-0.0216,-0.122853005337613,-0.0217,1.21303780014959,-0.096530085074367,-0.0262229202632462,2016,470,0.1,0,0.03,0,0,0.08,0,0,0
"238","CHD",2013,80,"Consumer Staples",2,"CHD_quarterly_financial_data.xls","church & dwight","church & dwight co inc","church & dwight co inc",137191728,274383456,2,4259700000,1115800000,1959700000,651200000,2299900000,1e+05,0,2426500000,649500000,822600000,92200000,92200000,0.67,0.66,0.28,1.23e+08,-3.8e+07,-29800000,51400000,496900000,36800000,31.49,33.48,29.5,0.18,0.0952,8.38,3.92,23.33,2.42,0.3925,0.2824,0.5399,0.1235,0.77,0.31,1.7135,2.21,0.0156622044936641,0,0.0281,0.0156622044936641,0.0281,1.02002615550115,-0.0130005304759181,0.0286627349695822,2014,215,0.32,0.3,0.17,0.23,0.11,1,0,0,0
