"";"Companies";"Year";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry";"Ticker";"GisSector";"GicsClassification";"FichierSTCKP";"CompanyGR2014";"CompanyGR2015";"CompanyGR2016";"X";"Date"
"388";67;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAG";"Consumer Staples";2;"CAG_quarterly_financial_data.xls";"conagra foods";"conagra foods inc";"conagra foods inc";4414;"2012-12-01"
"389";67;2013;0,03;0,89;0,13;0,16;0,24;0,22;0,39;1;1;1;10,32;1,6;0,04;2;"CAG";"Consumer Staples";2;"CAG_quarterly_financial_data.xls";"conagra foods";"conagra foods inc";"conagra foods inc";4427;"2013-12-01"
"390";67;2014;0,02;0,98;0,07;0,02;0,04;0,02;0;1;1;1;10,29;1,38;0,02;2;"CAG";"Consumer Staples";2;"CAG_quarterly_financial_data.xls";"conagra foods";"conagra foods inc";"conagra foods inc";4430;"2014-12-01"
"391";67;2015;-0,1;1,27;-0,44;0,02;0,04;0,02;0;1;1;1;10,2;1,86;-0,02;2;"CAG";"Consumer Staples";2;"CAG_quarterly_financial_data.xls";"conagra foods";"conagra foods inc";"conagra foods inc";4447;"2015-12-01"
"392";67;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAG";"Consumer Staples";2;"CAG_quarterly_financial_data.xls";"conagra foods";"conagra foods inc";"conagra foods inc";4457;"2016-12-01"
"393";68;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4465;"2011-12-01"
"394";68;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4486;"2012-12-01"
"395";68;2013;0,01;0,91;0,06;0,76;0,7;0,82;0,65;1;0;1;10,4;0,56;0;5;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4500;"2013-12-01"
"396";68;2014;0,04;1;0,17;0,1;0,06;0;0,1;1;0;1;10,44;0,61;0,01;5;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4502;"2014-12-01"
"397";68;2015;0,04;0,94;0,21;0,05;0,07;0,06;0,1;1;0;1;10,53;0,77;0,01;5;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4522;"2015-12-01"
"398";68;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAH";"Health Care";5;"CAH_quarterly_financial_data.xls";"cardinal health";"cardinal health inc";"cardinal health inc";4532;"2016-12-01"
"399";69;2013;0,05;NA;0,11;0;0;0;0;0;0;0;10,15;0,44;0,07;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"400";69;2014;0,06;NA;0,17;0;0;0;0;0;0;0;10,11;0,62;0,08;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"401";69;2015;0,04;NA;0,11;0;0,07;0;0;0;0;0;10,06;0,56;0,06;3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"402";69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAM";"Energy";3;"CAM_quarterly_financial_data.xls";"cameron international";"cameron international corporation";"cameron international corp";NA;NA
"403";70;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4544;"2011-12-01"
"404";70;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4560;"2012-12-01"
"405";70;2013;0,04;0,87;0,2;0,37;0,35;0,44;0,7;0;1;0;10,93;1,29;0,07;6;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4566;"2013-12-01"
"406";70;2014;0,04;0,85;0,19;0,04;0,05;0,07;0,11;0;1;0;10,93;1,66;0,07;6;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4576;"2014-12-01"
"407";70;2015;0,03;0,73;0,13;0,04;0,04;0,05;0,06;0;1;0;10,89;1,71;0,04;6;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4595;"2015-12-01"
"408";70;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAT";"Industrials";6;"CAT_quarterly_financial_data.xls";"caterpillar";"caterpillar inc";"caterpillar inc";4602;"2016-12-01"
"409";71;2013;0,05;NA;0,18;0,76;0,72;0;0;0;1;1;9,84;1,29;0,04;4;NA;NA;NA;NA;NA;NA;NA;NA;NA
"410";71;2014;0,07;NA;0,23;0,13;0,12;0;0;1;0;1;9,88;1,08;0,05;4;NA;NA;NA;NA;NA;NA;NA;NA;NA
"411";71;2015;0,06;NA;0,22;0,1;0,13;0;0;1;0;1;10,04;0,98;0,05;4;NA;NA;NA;NA;NA;NA;NA;NA;NA
"412";71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CBG";"Financials";4;"CBG_quarterly_financial_data.xls";"cbre group";"cbre group inc";"cbre group inc";NA;NA
"413";72;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4614;"2011-12-01"
"414";72;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4627;"2012-12-01"
"415";72;2013;0,07;1,62;0,19;0;0;0;0;1;0;0;10,42;0,6;0,12;1;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4638;"2013-12-01"
"416";72;2014;0,12;1,38;0,37;0;0;0;0;1;0;0;10,38;0,93;0,21;1;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4654;"2014-12-01"
"417";72;2015;0,06;1,17;0,24;0;0,03;0;0;1;0;0;10,38;1,48;0,1;1;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4668;"2015-12-01"
"418";72;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CBS";"Consumer Discretionary";1;"CBS_quarterly_financial_data.xls";"cbs";"cbs corporation";"cbs corp";4678;"2016-12-01"
"419";73;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4688;"2011-12-01"
"420";73;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4696;"2012-12-01"
"421";73;2013;0,07;1,55;0,24;0,59;0,84;0,6;0,91;1;1;1;10,21;1,05;0,08;2;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4709;"2013-12-01"
"422";73;2014;0,07;1,64;0,26;0,12;0,14;0,12;0,11;1;1;1;10,21;1,63;0,08;2;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4727;"2014-12-01"
"423";73;2015;0,08;1,93;0,39;0,13;0,13;0,11;0,12;1;1;1;10,21;2,32;0,08;2;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4732;"2015-12-01"
"424";73;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCE";"Consumer Staples";2;"CCE_quarterly_financial_data.xls";"coca-cola enterprises";"coca-cola enterprises inc";"coca-cola enterprises inc";4747;"2016-12-01"
"425";74;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4756;"2011-12-01"
"426";74;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4774;"2012-12-01"
"427";74;2013;0,01;1,74;0,02;0;0;0;0;0;0;0;10,31;1,66;0,03;4;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4779;"2013-12-01"
"428";74;2014;0,02;1,79;0,05;0;0;0;0;0;0;0;10,33;1,76;0,09;4;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4795;"2014-12-01"
"429";74;2015;0,07;1,86;0,21;0;0,07;0;0;0;0;0;10,34;1,71;0,4;4;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4812;"2015-12-01"
"430";74;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCI";"Financials";4;"CCI_quarterly_financial_data.xls";"crown castle international";"crown castle international corp";"crown castle international corp";4815;"2016-12-01"
"431";75;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4828;"2011-12-01"
"432";75;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4840;"2012-12-01"
"433";75;2013;0,03;1,2;0,05;0,05;0,05;0,48;0,07;0;1;1;10,6;0,33;0,07;1;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4855;"2013-12-01"
"434";75;2014;0,03;1,19;0,05;0,01;0,01;0,06;0,01;1;1;1;10,6;0,3;0,08;1;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4868;"2014-12-01"
"435";75;2015;0,05;1,3;0,07;0;0,02;0;0;1;1;1;10,59;0,31;0,11;1;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4874;"2015-12-01"
"436";75;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CCL";"Consumer Discretionary";1;"CCL_quarterly_financial_data.xls";"carnival";"carnival corporation";"carnival plc";4892;"2016-12-01"
"437";76;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4902;"2011-12-01"
"438";76;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4920;"2012-12-01"
"439";76;2013;0,12;1,1;0,5;0;0;0;0;0;1;0;9,96;1,07;0,17;8;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4922;"2013-12-01"
"440";76;2014;0,07;1,18;0,23;0;0;0;0;0;1;0;9,94;0,93;0,09;8;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4940;"2014-12-01"
"441";76;2015;0,03;1,29;0,12;0;0,04;0;0;0;1;0;9,93;1,04;0,05;8;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4951;"2015-12-01"
"442";76;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CE";"Materials";8;NA;"celanese";"celanese corporation";"celanese corp";4966;"2016-12-01"
"443";77;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";4976;"2011-12-01"
"444";77;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";4991;"2012-12-01"
"445";77;2013;0,12;5,07;0,26;0,74;0,76;0,75;0;0;0;1;10,13;0,75;0,22;5;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";5003;"2013-12-01"
"446";77;2014;0,13;5,09;0,37;0;0,02;0,11;0;1;0;1;10,24;0,96;0,26;5;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";5014;"2014-12-01"
"447";77;2015;0,07;3,74;0,26;0,14;0,02;0,15;0;1;0;1;10,43;2,41;0,17;5;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";5022;"2015-12-01"
"448";77;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CELG";"Health Care";5;"CELG_quarterly_financial_data.xls";"celgene";"celgene corporation";"celgene corp";5035;"2016-12-01"
"449";78;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5045;"2011-12-01"
"450";78;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5058;"2012-12-01"
"451";78;2013;0,1;4,03;0,13;0;0;0;0;0;0;0;9,61;0,04;0,14;5;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5070;"2013-12-01"
"452";78;2014;0,1;NA;0,13;0;0;0;0;0;0;0;9,64;0,03;0,13;5;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5083;"2014-12-01"
"453";78;2015;0,1;NA;0,14;0;0;0;0;0;0;0;9,74;0,15;0,12;5;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5100;"2015-12-01"
"454";78;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CERN";"Health Care";5;"CERN_quarterly_financial_data.xls";"cerner";"cerner corporation";"cerner corp";5103;"2016-12-01"
"455";79;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5119;"2011-12-01"
"456";79;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5134;"2012-12-01"
"457";79;2013;0,15;1,34;0,28;0;0,1;0;0;0;0;0;10,03;0,61;0,27;8;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5147;"2013-12-01"
"458";79;2014;0,12;1,44;0,31;0;0;0;0;0;0;0;10,05;1,09;0,29;8;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5157;"2014-12-01"
"459";79;2015;0,06;1,19;0,17;0;0,03;0;0;0;0;0;10,11;1,39;0,16;8;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5163;"2015-12-01"
"460";79;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CF";"Materials";8;"CF_quarterly_financial_data.xls";"cf industries holdings";"cf industries holdings inc";"cf industries holdings inc";5177;"2016-12-01"
"461";80;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5189;"2011-12-01"
"462";80;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5200;"2012-12-01"
"463";80;2013;0,1;2,21;0,18;0,3;0,17;0,23;0,11;0;0;0;9,63;0,28;0,12;2;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5212;"2013-12-01"
"464";80;2014;0,1;2,54;0,2;0,05;0;0,07;0,03;0;0;0;9,64;0,33;0,13;2;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5227;"2014-12-01"
"465";80;2015;0,1;2,75;0,21;0;0,09;0;0;0;0;0;9,63;0,34;0,12;2;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5242;"2015-12-01"
"466";80;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHD";"Consumer Staples";2;"CHD_quarterly_financial_data.xls";"church & dwight";"church & dwight co inc";"church & dwight co inc";5249;"2016-12-01"
"467";81;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5267;"2011-12-01"
"468";81;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5272;"2012-12-01"
"469";81;2013;0,15;3,16;0,34;0;0;0;0;0;0;0;9,45;0,53;0,03;6;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5289;"2013-12-01"
"470";81;2014;0,15;3,4;0,45;0;0,1;0;0;0;1;0;9,51;0,48;0,03;6;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5294;"2014-12-01"
"471";81;2015;0,16;2,86;0,46;0;0,01;0;0;0;1;0;9,5;0,43;0,04;6;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5311;"2015-12-01"
"472";81;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHRW";"Industrials";6;NA;"ch robinson worldwide";"ch robinson worldwide inc";"ch robinson worldwide inc";5317;"2016-12-01"
"473";82;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5334;"2011-12-01"
"474";82;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5349;"2012-12-01"
"475";82;2013;-0,01;1,65;-1,13;0;0;0;0;0;0;0;10,24;93,91;-0,02;1;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5356;"2013-12-01"
"476";82;2014;-0,01;1,6;-1,23;0;0;0;0;0;0;0;10,39;143,99;-0,02;1;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5367;"2014-12-01"
"477";82;2015;-0,01;1,42;-5,42;0;0,02;0;0;0;0;0;10,59;-776,59;-0,03;1;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5383;"2015-12-01"
"478";82;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHTR";"Consumer Discretionary";1;NA;"charter communications";"charter communications inc";"charter communications inc";5390;"2016-12-01"
"479";83;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5401;"2011-12-01"
"480";83;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5420;"2012-12-01"
"481";83;2013;0,03;0,58;0,15;0;0,86;0;0;0;0;0;10,74;0,47;0,05;5;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5429;"2013-12-01"
"482";83;2014;0,04;0,64;0,19;0,06;0,1;0;0;1;0;0;10,75;0,46;0,06;5;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5440;"2014-12-01"
"483";83;2015;0,04;0,8;0,18;0,07;0,1;0,1;0;1;0;0;10,76;0,42;0,06;5;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5457;"2015-12-01"
"484";83;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CI";"Health Care";5;"CI_quarterly_financial_data.xls";"cigna";"cigna corporation";"cigna corp";5462;"2016-12-01"
"485";84;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5483;"2011-12-01"
"486";84;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5491;"2012-12-01"
"487";84;2013;0,01;NA;0,08;0;0;0;0;0;0;0;10,67;2,46;0,29;4;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5499;"2013-12-01"
"488";84;2014;0,02;NA;0,13;0;0;0;0;0;0;0;10,68;2,04;0,31;4;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5511;"2014-12-01"
"489";84;2015;0,02;NA;0,11;0;0,07;0;0;0;0;0;10,83;1,69;0,27;4;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5525;"2015-12-01"
"490";84;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CIT";"Financials";4;"CIT_quarterly_financial_data.xls";"cit group";"cit group inc";"cit group inc";5539;"2016-12-01"
"491";85;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5554;"2011-12-01"
"492";85;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5561;"2012-12-01"
"493";85;2013;0,16;4,6;1;0,34;0,38;0,35;0,37;1;1;1;10,14;4,93;0,13;2;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5577;"2013-12-01"
"494";85;2014;0,11;5,01;1,26;0,08;0,09;0,07;0,09;1;1;1;10,13;4,93;0,09;2;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5583;"2014-12-01"
"495";85;2015;0,19;5,44;3,27;0,09;0,07;0,07;0,08;1;1;1;10,08;2,25;0,14;2;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5603;"2015-12-01"
"496";85;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CL";"Consumer Staples";2;"CL_quarterly_financial_data.xls";"colgate-palmolive";"colgate-palmolive company";"colgate-palmolive co";5612;"2016-12-01"
"497";86;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5618;"2011-12-01"
"498";86;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5635;"2012-12-01"
"499";86;2013;0,07;2,17;0,21;0;0;0;0;0;0;0;10,08;1,19;0,22;3;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5652;"2013-12-01"
"500";86;2014;0,07;1,37;0,22;0;0;0;0;0;0;0;10,18;1,21;0,2;3;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5656;"2014-12-01"
"501";86;2015;-0,02;1,06;-0,07;0;0,02;0;0;0;0;0;10,17;1,52;-0,13;3;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5667;"2015-12-01"
"502";86;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CLR";"Energy";3;NA;"continental resources";"continental resources inc";"continental resources inc";5685;"2016-12-01"
"503";87;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CLX";"Consumer Staples";2;"CLX_quarterly_financial_data.xls";"clorox";"the clorox company";"clorox co";5696;"2011-12-01"
"504";87;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CLX";"Consumer Staples";2;"CLX_quarterly_financial_data.xls";"clorox";"the clorox company";"clorox co";5705;"2012-12-01"
"505";87;2013;0,13;3,17;4,8;0,32;0,33;0,34;0,49;1;1;1;9,64;13,91;0,1;2;"CLX";"Consumer Staples";2;"CLX_quarterly_financial_data.xls";"clorox";"the clorox company";"clorox co";5718;"2013-12-01"
"506";87;2014;0,12;3,27;3,72;0,07;0,08;0,06;0,13;1;1;1;9,67;6,39;0,09;2;"CLX";"Consumer Staples";2;"CLX_quarterly_financial_data.xls";"clorox";"the clorox company";"clorox co";5729;"2014-12-01"
"507";87;2015;0,16;4,33;4,26;0,07;0,06;0,07;0,12;1;1;1;9,62;9,07;0,12;2;"CLX";"Consumer Staples";2;"CLX_quarterly_financial_data.xls";"clorox";"the clorox company";"clorox co";5745;"2015-12-01"
