"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEquityRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","Volume"
"1534","PX",2015,0.0812,0.309,2.04,0.1436,0.569,1.8319e+10,2.89e+08,0.1167,1.0776e+10,NA,1.547e+09,4.389e+09,22.17,5.35,-0.0902298051108293,1e-04,-0.0216,-0.0903298051108293,-0.0217,1.24205361016189,-0.0633772417703163,-0.0268525633405131,2.05,103.779999,640600
"1535","PX",2016,0.0797,0.3188,1.78,0.1424,0.562,1.9332e+10,2.88e+08,0.1156,1.0534e+10,NA,1.5e+09,5.021e+09,22.67,5.21,-0.019900304149506,3e-04,0.0185,-0.020200304149506,0.0182,0.89117306721763,-0.0364196539728669,0.0165193498233609,2.17,117.480003,747300
"1536","PXD",2012,0.0154,0.0339,0.65,0.0673,0.075,13069030000,1.26e+08,0.0342,2.634e+09,NA,1.92e+08,5689354000,300.6,1.5,-0.0038391442998449,1e-04,0.0119,-0.0039391442998449,0.0118,1.79516859797784,-0.0251221337559835,0.0212829894561386,1.29,102.410004,1192600
"1537","PXD",2013,-0.0661,-0.1364,0.4,-0.2403,0.02,1.2293e+10,1.36e+08,-0.0773,3.422e+09,NA,-8.38e+08,6601584000,49.75,-6.16,0.0349382112380089,0,0.0281,0.0349382112380089,0.0281,-0.311150091553014,0.0436815288106486,-0.00874331757263971,2.31,NA,NA
"1538","PXD",2014,0.0683,0.1225,0.31,0.215,0.0124,1.4926e+10,1.44e+08,0.1038,4.325e+09,NA,9.3e+08,8.581e+09,NA,6.38,0.0384875154675219,0,-6e-04,0.0384875154675219,-6e-04,1.07630822959524,0.039133300405279,-0.000645784937757141,1.6,NA,NA
"1539","PXD",2015,-0.0182,-0.0322,0.38,-0.0869,0.015,1.5154e+10,1.49e+08,-0.0146,2.878e+09,NA,-2.73e+08,8.368e+09,25.47,-1.83,-0.143659127324288,1e-04,-0.0216,-0.143759127324288,-0.0217,0.747770802755025,-0.127532500904504,-0.016126626419784,1.33,121.580002,1232900
"1540","PXD",2016,-0.0352,-0.0592,0.26,-0.1407,NA,1.6459e+10,1.66e+08,-0.0348,3.509e+09,NA,-5.56e+08,1.0404e+10,NA,-3.34,-0.0591370679307903,3e-04,0.0185,-0.0594370679307903,0.0182,1.24034859460514,-0.0820114123526039,0.0228743444218136,1.72,181.809998,1029100
"1541","QCOM",2012,0.1538,0.202,9e-04,0.3195,0.302,4.4841e+10,1.741e+09,0.1882,1.9121e+10,NA,6.109e+09,3.5334e+10,14.87,3.51,-0.0241074418357965,1e-04,0.0119,-0.0242074418357965,0.0118,1.52209525892612,-0.0421681658911248,0.0180607240553282,2.1,60.639999,7946400
"1542","QCOM",2013,0.1548,0.1969,4e-04,0.2756,0.293,4.5516e+10,1.754e+09,0.1807,2.4866e+10,4.967e+09,6.853e+09,3.7027e+10,17.86,3.91,0.00906457118783995,0,0.0281,0.00906457118783995,0.0281,0.803965090369146,-0.0135268478515331,0.022591419039373,2.38,NA,NA
"1543","QCOM",2014,0.1693,0.2117,0,0.3008,0.354,4.8574e+10,1.714e+09,0.1985,2.6487e+10,5.477e+09,7.967e+09,3.8823e+10,15.72,4.65,0.0194259041095247,0,-6e-04,0.0194259041095247,-6e-04,0.519998503552826,0.0197379032116564,-0.000311999102131695,2.2,NA,NA
"1544","QCOM",2015,0.1061,0.1493,0.32,0.2085,0.477,5.0796e+10,1.639e+09,0.1065,2.5281e+10,5.49e+09,5.271e+09,3.0241e+10,16.69,3.22,0.024297528923447,1e-04,-0.0216,0.024197528923447,-0.0217,1.95699879283798,0.0666644027280312,-0.0423668738045841,1.41,49.580002,8365300
"1545","QCOM",2016,0.1106,0.1805,0.31,0.2422,0.574,5.2359e+10,1.498e+09,0.1267,2.3554e+10,5.151e+09,5.705e+09,3.1215e+10,17.52,3.81,-0.0439582644782837,3e-04,0.0185,-0.0442582644782837,0.0182,0.829423111279483,-0.0593537651035703,0.0153955006252866,1.88,65.75,6547200
"1546","RAI",2012,0.0775,0.2211,0.96,0.1532,1.04,1.6557e+10,1.136e+09,0.1401,8.304e+09,NA,1.272e+09,5.257e+09,15.95,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","RAI",2013,0.1075,0.3296,0.99,0.2086,0.853,1.6557e+10,1.094e+09,0.1826,8.236e+09,NA,1.718e+09,5.167e+09,17.64,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","RAI",2014,0.0961,0.3034,1.02,0.1735,0.891,1.5402e+10,1.07e+09,0.1625,8.471e+09,NA,1.47e+09,4.522e+09,20.58,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","RAI",2015,0.0951,0.2857,0.93,0.3047,0.527,1.5196e+10,1.268e+09,0.1585,1.0675e+10,NA,3.253e+09,1.8252e+10,17.44,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","RAI",2016,0.1164,0.3039,0.58,0.4857,0.44,5.3224e+10,1.43e+09,0.1831,1.2503e+10,NA,6.073e+09,2.1711e+10,12.99,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","RCL",2012,9e-04,0.0022,0.84,0.0024,5.5,19827930000,2.19e+08,0.0209,7.688e+09,NA,1.8e+07,8308749000,16.86,0.08,-0.0326545150475783,1e-04,0.0119,-0.0327545150475783,0.0118,1.85884658756654,-0.0546889047808635,0.0220343897332852,0.89,33.23,984400
"1552","RCL",2013,0.0237,0.0553,0.74,0.0595,1.906,2.0073e+10,2.21e+08,0.047,7.96e+09,NA,4.74e+08,8808265000,139.37,2.14,0.0794876144857497,0,0.0281,0.0794876144857497,0.0281,1.57603662140932,0.0352009854241479,0.0442866290616018,1.01,NA,NA
"1553","RCL",2014,0.0375,0.0894,0.92,0.0946,0.354,2.0713e+10,2.23e+08,0.0602,8.074e+09,NA,7.64e+08,8284359000,23.01,3.43,0.115076455115072,0,-6e-04,0.115076455115072,-6e-04,0.00646663101912413,0.115080335093683,-3.87997861147448e-06,1.39,NA,NA
"1554","RCL",2015,0.032,0.0815,0.96,0.0802,0.494,2.0922e+10,2.21e+08,0.0557,8.299e+09,NA,6.66e+08,8063039000,37.2,3.02,0.0926683918725372,1e-04,-0.0216,0.0925683918725372,-0.0217,0.654465775348479,0.106770299197599,-0.014101907325062,1.6,100.32,1134600
"1555","RCL",2016,0.0594,0.1494,0.89,0.1511,0.284,2.231e+10,2.16e+08,0.0891,8.496e+09,NA,1.283e+09,9121412000,13.59,5.93,0.0188568319822583,3e-04,0.0185,0.0185568319822583,0.0182,2.2172038769784,-0.0217962785787487,0.040653110561007,1.32,83.019997,871600
"1556","REGN",2012,0.4408,0.8668,0.24,0.5443,0,2080490000,1.15e+08,0.6334,1.378e+09,NA,7.5e+08,1245385000,83.78,6.75,-0.031531268983627,1e-04,0.0119,-0.031631268983627,0.0118,1.74204280171622,-0.0521873740438783,0.0206561050602513,7.64,167.970001,484300
"1557","REGN",2013,0.1687,0.2654,0.16,0.2016,0,2.951e+09,1.11e+08,0.2383,2.105e+09,8.6e+08,4.14e+08,1952076000,42.57,3.72,-0.0654600044007339,0,0.0281,-0.0654600044007339,0.0281,2.26820629176561,-0.129196601199348,0.0637365967986137,8.9,NA,NA
"1558","REGN",2014,0.102,0.1549,0.06,0.1235,0,3.872e+09,1.13e+08,0.1501,2.82e+09,1.271e+09,3.38e+08,2542325000,128.42,2.98,-0.0141828823662048,0,-6e-04,-0.0141828823662048,-6e-04,0.617335960140808,-0.0138124807901203,-0.000370401576084485,10.62,NA,NA
"1559","REGN",2015,0.1342,0.2053,0.0993,0.155,0,5.609e+09,1.15e+08,0.208,4.104e+09,1.621e+09,6.36e+08,3654837000,101.24,5.52,-0.00299807099409969,1e-04,-0.0216,-0.00309807099409969,-0.0217,1.34812758162455,0.026156297527153,-0.0291543685212527,8.97,540.280029,351000
"1560","REGN",2016,0.1423,0.221,0,0.1842,0,6.973e+09,1.16e+08,0.2154,4.86e+09,2.052e+09,8.96e+08,4449245000,57.65,7.7,-0.0325621849798979,3e-04,0.0185,-0.0328621849798979,0.0182,2.59610602442115,-0.0801113146243629,0.047549129644465,NA,378.75,545500
"1561","RF",2012,0.008,0.0705,0.39,0.1815,0.052,1.21347e+11,1.387e+09,NA,5.461e+09,NA,1.12e+09,1.5499e+10,139.2,0.71,0.0681718684442725,1e-04,0.0119,0.0680718684442725,0.0118,2.08465802409817,0.0434729037599141,0.0246989646843584,0.09,6.93,7146900
"1562","RF",2013,0.0091,0.0719,0.32,0.2052,0.1,1.17396e+11,1.41e+09,NA,5.359e+09,NA,1.091e+09,1.5768e+10,12.23,0.75,0.0194535895485441,0,0.0281,0.0194535895485441,0.0281,1.04919317684635,-0.0100287387208383,0.0294823282693824,0.11,NA,NA
"1563","RF",2014,0.0093,0.0702,0.21,0.2138,0.198,1.19679e+11,1.387e+09,NA,5.218e+09,NA,1.147e+09,1.6989e+10,12.15,0.79,0.0523090603418092,0,-6e-04,0.0523090603418092,-6e-04,0.446059318220374,0.0525766959327414,-0.000267635590932224,0.12,NA,NA
"1564","RF",2015,0.0081,0.0621,0.52,0.1846,0.314,1.2605e+11,1.334e+09,NA,5.406e+09,NA,1.062e+09,1.6844e+10,13.64,0.75,-0.0484815402583658,1e-04,-0.0216,-0.0485815402583658,-0.0217,1.40574048102744,-0.0180769718200703,-0.0304045684382955,0.13,9.63,8693100
"1565","RF",2016,0.0087,0.069,0.49,0.1944,0.294,1.25968e+11,1.261e+09,NA,5.654e+09,NA,1.163e+09,1.6664e+10,14.41,0.87,0.0633732677702948,3e-04,0.0185,0.0630732677702948,0.0182,2.13958981561437,0.0241327331261132,0.0392405346441816,0.13,14.43,12332800
"1566","RHT",2012,0.0625,0.109,NA,0.1294,NA,NA,1.96e+08,0.1046,1.133e+09,NA,1.47e+08,NA,NA,0.75,0.0695864280668715,1e-04,0.0119,0.0694864280668715,0.0118,2.67703574641413,0.0378974062591848,0.0316890218076867,3.44,51.98,1242400
"1567","RHT",2013,0.0566,0.1029,NA,0.113,NA,2.814e+09,1.96e+08,0.0989,1.329e+09,2.63e+08,1.5e+08,NA,NA,0.77,0.179114773318207,0,0.0281,0.179114773318207,0.0281,0.840536786653723,0.155495689613237,0.0236190837049696,2.96,NA,NA
"1568","RHT",2014,0.0602,0.1161,NA,0.1162,NA,3.107e+09,1.92e+08,0.1129,1.535e+09,3.17e+08,1.78e+08,NA,NA,0.93,0.106582569893142,0,-6e-04,0.106582569893142,-6e-04,1.06890047262079,0.107223910176714,-0.000641340283572476,3.26,NA,NA
"1569","RHT",2015,0.0522,0.1269,0.56,0.1007,NA,3.803e+09,1.89e+08,0.0847,1.789e+09,3.68e+08,1.8e+08,NA,NA,0.95,0.0170506381740377,1e-04,-0.0216,0.0169506381740377,-0.0217,1.22196273949037,0.0434672296209787,-0.026416591446941,3.88,82.339996,1239300
"1570","RHT",2016,0.0501,0.152,0.54,0.0971,NA,4.155e+09,1.86e+08,0.1022,2.052e+09,4.13e+08,1.99e+08,NA,NA,1.07,-0.126639026949062,3e-04,0.0185,-0.126939026949062,0.0182,1.91706121435729,-0.161829541050364,0.0351905141013026,3.55,70.019997,2290000
"1571","RL",2012,0.131,0.1958,0.08,0.0993,0.116,5489200000,9.6e+07,0.1825,6.86e+09,NA,6.81e+08,3769700000,21.83,7.13,-0.0440558201396974,1e-04,0.0119,-0.0441558201396974,0.0118,1.61233391724042,-0.0631813603631344,0.019125540223437,2.15,147.009995,678300
"1572","RL",2013,0.1384,0.2017,0.1383,0.108,0.184,6.06e+09,9.4e+07,0.191,6.945e+09,NA,7.5e+08,4.034e+09,21.53,8,0.0101947730904803,0,0.0281,0.0101947730904803,0.0281,1.21984541481448,-0.0240828830658066,0.0342776561562869,2.27,NA,NA
"1573","RL",2014,0.1349,0.1985,0.14,0.1042,0.203,6.344e+09,9.2e+07,0.1711,7.45e+09,NA,7.76e+08,4.075e+09,20.42,8.43,0.00390528159992899,0,-6e-04,0.00390528159992899,-6e-04,1.9209743944041,0.00505786623657145,-0.00115258463664246,2.24,NA,NA
"1574","RL",2015,0.1151,0.1772,0.14,0.0921,0.22,6.341e+09,8.9e+07,0.1529,7.62e+09,NA,7.02e+08,3.804e+09,18.74,7.88,-0.103597749907327,1e-04,-0.0216,-0.103697749907327,-0.0217,-0.347953118093915,-0.111248332569965,0.00765058266263795,1.22,112.389999,437700
"1575","RL",2016,0.0643,0.1037,0.23,0.0535,0.362,5.966e+09,8.6e+07,0.0863,7.405e+09,NA,3.96e+08,3.61e+09,43.99,4.62,-0.141315367424472,3e-04,0.0185,-0.141615367424472,0.0182,0.931188083003186,-0.158562990535129,0.017247623110658,1.03,89.980003,746500
"1576","ROK",2012,0.1347,0.4087,0.49,0.1175,0.33,5711100000,1.43e+08,0.271,6.259e+09,NA,7.37e+08,1967800000,14.92,5.13,0.0582165489971028,1e-04,0.0119,0.0581165489971028,0.0118,0.446276674515526,0.0528504842378196,0.00536606475928321,1.88,82.019997,479200
"1577","ROK",2013,0.1316,0.3404,0.35,0.1189,0.371,5940800000,1.41e+08,0.2414,6.351e+09,NA,7.56e+08,2687800000,20.71,5.36,0.0395321919742492,0,0.0281,0.0395321919742492,0.0281,1.35960655969564,0.00132724764680182,0.0382049443274474,2.55,NA,NA
"1578","ROK",2014,0.1368,0.3149,0.34,0.1247,0.4,6.202e+09,1.39e+08,0.2281,6.624e+09,NA,8.26e+08,2569100000,18.35,5.91,-0.0371606004783937,0,-6e-04,-0.0371606004783937,-6e-04,1.82431302438309,-0.0360660126637639,-0.00109458781462986,2.23,NA,NA
"1579","ROK",2015,0.1309,0.3365,0.67,0.1311,0.396,6419700000,1.35e+08,0.2365,6.307e+09,NA,8.28e+08,2236500000,17.2,6.09,-0.0366460477108366,1e-04,-0.0216,-0.0367460477108366,-0.0217,0.999590483151493,-0.0150549342264492,-0.0215911134843874,1.93,103.230003,494600
"1580","ROK",2016,0.108,0.3433,0.76,0.124,0.503,7094300000,1.31e+08,0.1898,5.88e+09,NA,7.3e+08,2049700000,22.85,5.56,0.00514709900790856,3e-04,0.0185,0.00484709900790856,0.0182,1.16194166210284,-0.0163002392423631,0.0214473382502716,2.29,134.740005,433500
"1581","ROP",2012,0.078,0.1405,0.41,0.1615,0.119,7071104000,1e+08,0.1063,2.993e+09,NA,4.83e+08,3687726000,23.65,4.86,0.00103601818588389,1e-04,0.0119,0.000936018185883892,0.0118,0.383428096274263,-0.00358843335015242,0.00462445153603631,1.75,108.949997,252600
"1582","ROP",2013,0.0706,0.1363,0.58,0.1662,0.122,8184981000,1e+08,0.0971,3.238e+09,NA,5.38e+08,4213050000,25.36,5.37,0.0669443646705929,0,0.0281,0.0669443646705929,0.0281,0.523850679733343,0.0522241605700859,0.014720204100507,1.82,NA,NA
"1583","ROP",2014,0.0778,0.1441,0.46,0.182,0.123,8412934000,1.01e+08,0.1028,3.549e+09,NA,6.46e+08,4755360000,24.08,6.4,-0.00935808307483171,0,-6e-04,-0.00935808307483171,-6e-04,0.587045575840317,-0.00900585572932752,-0.00035222734550419,2.02,NA,NA
"1584","ROP",2015,0.0749,0.1385,0.62,0.1943,0.181,10168365000,1.02e+08,0.0971,3.582e+09,NA,6.96e+08,5298947000,26.51,6.85,-0.01930764531609,1e-04,-0.0216,-0.01940764531609,-0.0217,1.33773804434992,0.00962127024630334,-0.0289289155623934,2.12,190.179993,194100
"1585","ROP",2016,0.0538,0.1188,1,0.1738,0.179,14324927000,1.02e+08,0.0716,3.79e+09,NA,6.59e+08,5788865000,26.6,6.43,0.0108187156705664,3e-04,0.0185,0.0105187156705664,0.0182,1.13425943590911,-0.0101248060629795,0.0209435217335458,1.68,183.809998,312900
"1586","ROST",2012,0.2048,0.4651,0.1,0.0763,0.154,NA,4.6e+08,0.4246,8.608e+09,NA,6.57e+08,NA,NA,1.43,-0.0488870594934893,1e-04,0.0119,-0.0489870594934893,0.0118,0.336764435101016,-0.0529608798276813,0.00407382033419199,3.6,26.605,2812800
"1587","ROST",2013,0.2257,0.4827,0.08,0.0809,0.16,NA,4.46e+08,0.4444,9.721e+09,NA,7.87e+08,NA,NA,1.76,-0.0154889284715721,0,0.0281,-0.0154889284715721,0.0281,0.827993720852375,-0.0387555520275238,0.0232666235559517,4.14,NA,NA
"1588","ROST",2014,0.2213,0.4437,0.07,0.0818,0.165,NA,4.32e+08,0.411,1.023e+10,NA,8.37e+08,NA,NA,1.94,0.0343570680810267,0,-6e-04,0.0343570680810267,-6e-04,2.14881275608595,0.0356463557346783,-0.00128928765365157,3.6,NA,NA
"1589","ROST",2015,0.2151,0.4315,0.17,0.0837,0.182,NA,4.18e+08,0.3833,1.1042e+10,NA,9.25e+08,NA,NA,2.21,0.0361952438910335,1e-04,-0.0216,0.0360952438910335,-0.0217,1.08991962440783,0.0597464997406835,-0.02355125584965,4.15,54.389999,1226700
"1590","ROST",2016,0.2133,0.4296,0.16,0.0855,0.184,NA,4.06e+08,0.371,1.194e+10,NA,1.021e+09,NA,NA,2.51,-0.027877959986086,3e-04,0.0185,-0.028177959986086,0.0182,0.424343316119362,-0.0359010083394584,0.00802304835337238,4.53,66.519997,1808600
"1591","RSG",2012,0.0292,0.0743,0.92,0.0704,0.587,19616900000,3.68e+08,0.0545,8.118e+09,NA,5.71e+08,7703300000,16.44,1.55,0.0377551850133921,1e-04,0.0119,0.0376551850133921,0.0118,0.646294347657595,0.0300289117110325,0.00772627330235962,0.92,29.01,884200
"1592","RSG",2013,0.0298,0.0755,0.89,0.07,0.731,19949200000,3.63e+08,0.0542,8.417e+09,NA,5.88e+08,7903500000,25.79,1.62,-0.0424505488736017,0,0.0281,-0.0424505488736017,0.0281,0.841262498856374,-0.0660900250914658,0.0236394762178641,0.97,NA,NA
"1593","RSG",2014,0.0274,0.07,0.91,0.0623,0.52,2.0094e+10,3.58e+08,0.0495,8.803e+09,NA,5.48e+08,7745300000,19.1,1.53,0.0228995466138121,0,-6e-04,0.0228995466138121,-6e-04,0.852936200652714,0.0234113083342037,-0.000511761720391628,1.08,NA,NA
"1594","RSG",2015,0.0369,0.0966,0.97,0.0823,0.64,20577200000,3.51e+08,0.0629,9.115e+09,NA,7.49e+08,7774100000,24.16,2.13,0.00801676834802469,1e-04,-0.0216,0.00791676834802469,-0.0217,0.606551921107334,0.0210789450360538,-0.0130621766880291,1.14,44.849998,810200
"1595","RSG",2016,0.0297,0.0792,0.99,0.0653,0.709,20629600000,3.44e+08,0.053,9.388e+09,NA,6.13e+08,7691300000,31.34,1.78,0.0333235890527321,3e-04,0.0185,0.0330235890527321,0.0182,0.263089366884185,0.0282353625754399,0.00508822647729216,1.34,57.32,598200
"1596","RTN",2012,0.0719,0.233,0.59,0.0773,0.354,2.6686e+10,3.34e+08,0.1581,2.4414e+10,NA,1.888e+09,8.026e+09,9.75,5.65,0.0161868684634122,1e-04,0.0119,0.0160868684634122,0.0118,0.951656397330465,0.00485732297491271,0.0113295454884995,0.76,56.700001,1734500
"1597","RTN",2013,0.0758,0.2094,0.42,0.0842,0.364,2.5967e+10,3.24e+08,0.1498,2.3706e+10,NA,1.996e+09,1.1035e+10,13.94,6.16,0.0285950902922567,0,0.0281,0.0285950902922567,0.0281,0.00889037907228127,0.0283452706403256,0.000249819651931104,0.95,NA,NA
"1598","RTN",2014,0.0833,0.2183,0.56,0.0983,0.36,2.79e+10,3.13e+08,0.1563,2.2826e+10,NA,2.244e+09,9.525e+09,14.68,7.18,0.0136828346961231,0,-6e-04,0.0136828346961231,-6e-04,0.0193915441663212,0.0136944696226229,-1.16349264997927e-05,1.23,NA,NA
"1599","RTN",2015,0.0725,0.2111,0.53,0.0892,0.386,2.9281e+10,3.05e+08,0.1476,2.3321e+10,NA,2.11e+09,1.0128e+10,17.2,6.91,0.00402313617815502,1e-04,-0.0216,0.00392313617815502,-0.0217,1.07483413753046,0.0272470369625659,-0.0232239007844109,1.33,126.230003,1342100
"1600","RTN",2016,0.0745,0.219,0.53,0.0919,0.385,3.0052e+10,2.97e+08,0.1533,2.4124e+10,NA,2.244e+09,1.0066e+10,18.93,7.55,-0.0466152615912584,3e-04,0.0185,-0.0469152615912584,0.0182,0.0759810535734149,-0.0482981167662945,0.00168285517503615,1.41,141.820007,1143300
"1601","S",2012,-0.0857,-0.4673,3.38,-0.1224,NA,5.157e+10,3.002e+09,-0.0935,3.5345e+10,NA,-4.326e+09,7.087e+09,NA,-1.44,-0.0105264129869876,1e-04,0.0119,-0.0106264129869876,0.0118,1.0594514602025,-0.0231279402173771,0.0126015272303895,0.69,5.6,23838900
"1602","S",2013,-0.027,-0.1139,1.25,-0.1101,NA,8.6095e+10,3.475e+09,-0.0214,1.6891e+10,NA,-1.86e+09,2.5584e+10,NA,-0.54,0.247865234094557,0,0.0281,0.247865234094557,0.0281,-1.21429410610314,0.281986898476055,-0.0341216643814982,NA,NA,NA
"1603","S",2014,-0.0389,-0.1343,1.4696,NA,NA,8.3038e+10,NA,NA,NA,NA,NA,2.2089e+10,NA,NA,-0.210046104808809,0,-6e-04,-0.210046104808809,-6e-04,0.566453048481704,-0.20970623297972,-0.000339871829089022,NA,NA,NA
"1604","S",2015,-0.0403,-0.1541,1.5,-0.0969,NA,7.9551e+10,3.953e+09,-0.0289,3.4532e+10,NA,-3.345e+09,2.0333e+10,NA,-0.85,-0.00825314175672041,1e-04,-0.0216,-0.00835314175672041,-0.0217,0.250186053276169,-0.00292410440062755,-0.00532903735609286,NA,3.81,5768800
"1605","S",2016,-0.0246,-0.0962,1.48,-0.062,NA,8.1295e+10,3.969e+09,4e-04,3.218e+10,NA,-1.995e+09,1.8996e+10,NA,-0.5,0.0713709938919189,3e-04,0.0185,0.0710709938919189,0.0182,2.55728814517036,0.0245283496498184,0.0468426442421006,NA,8.72,10943100
"1606","SBAC",2012,-0.0355,-0.5643,7.47,-0.1898,NA,NA,1.2e+08,0.0159,9.54e+08,NA,-1.81e+08,NA,NA,-1.51,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NA
"1607","SBAC",2013,-0.0084,-0.1107,15.11,-0.0428,NA,6.783e+09,1.28e+08,0.0382,1.305e+09,NA,-5.6e+07,NA,NA,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,2.56,NA,NA
"1608","SBAC",2014,-0.0033,NA,NA,-0.0159,NA,7.841e+09,1.29e+08,NA,1.527e+09,NA,-2.4e+07,NA,NA,-0.19,NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,NA
"1609","SBAC",2015,-0.023,NA,NA,-0.1072,NA,7.403e+09,1.28e+08,NA,1.638e+09,NA,-1.76e+08,NA,NA,-1.37,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA
"1610","SBAC",2016,0.0103,NA,NA,0.0467,NA,7.361e+09,1.25e+08,NA,1.633e+09,NA,7.6e+07,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","SBAC ",2012,-0.0336,-0.395,7.4785,NA,NA,6595617000,NA,NA,NA,NA,NA,652991000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","SBAC ",2013,-0.0085,-0.1154,15.1182,NA,NA,6783188000,NA,NA,NA,NA,NA,356966000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","SBAC ",2014,-0.0031,NA,NA,NA,NA,7841125000,NA,NA,NA,NA,NA,-660800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","SBAC ",2015,-0.0234,NA,NA,NA,NA,7403215000,NA,NA,NA,NA,NA,-1706144000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","SBAC ",2016,0.0101,NA,NA,0.0467,0,7360945000,NA,NA,NA,NA,NA,-1995921000,129.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","SBUX",2012,0.1776,0.2915,0.11,0.104,0.356,8490100000,1.546e+09,0.2654,1.3276e+10,NA,1.383e+09,5169300000,27.71,0.9,0.0333682376719026,1e-04,0.0119,0.0332682376719026,0.0118,1.01507985179669,0.0212902954207017,0.0120779422512009,4.46,26.32,6791400
"1617","SBUX",2013,8e-04,0.0017,0.29,6e-04,0.383,1.1517e+10,1.525e+09,-0.0094,1.4866e+10,NA,8e+06,4887400000,NA,0.01,-0.0384157162602689,0,0.0281,-0.0384157162602689,0.0281,0.697031314045968,-0.0580022961849606,0.0195865799246917,5.9,NA,NA
"1618","SBUX",2014,0.1857,0.4241,0.39,0.1257,3.193,1.0706e+10,1.526e+09,0.3079,1.6447e+10,NA,2.068e+09,5775400000,28.6,1.35,0.0102902403780004,0,-6e-04,0.0102902403780004,-6e-04,1.15128599094992,0.0109810119725703,-0.00069077159456995,5.07,NA,NA
"1619","SBUX",2015,0.2377,0.4973,0.4,0.1439,0.343,1.2397e+10,1.513e+09,0.3586,1.9163e+10,NA,2.757e+09,5981500000,32.64,1.82,-0.0224024605645785,1e-04,-0.0216,-0.0225024605645785,-0.0217,0.820435072065362,-0.00469901950076018,-0.0177034410638184,7.17,60.189999,4426400
"1620","SBUX",2016,0.2105,0.4816,0.54,0.1322,0.427,1.428e+10,1.487e+09,0.3102,2.1316e+10,NA,2.817e+09,NA,NA,1.9,-0.0431823651123027,3e-04,0.0185,-0.0434823651123027,0.0182,0.452852070409328,-0.0517242727937525,0.00854190768144977,5.98,56.349998,5548700
"1621","SCHW",2012,0.0073,0.1074,0.19,0.1802,0.348,1.33637e+11,1.275e+09,NA,4.899e+09,NA,9.28e+08,9.589e+09,20.42,0.69,0.0918341985146746,1e-04,0.0119,0.0917341985146746,0.0118,1.56830436080188,0.0732282070572125,0.0186059914574621,0.28,14.14,5923700
"1622","SCHW",2013,0.0073,0.1108,0.2,0.1859,0.342,1.43642e+11,1.293e+09,NA,5.434e+09,NA,1.071e+09,1.0381e+10,33.27,0.78,0.0602400032418674,0,0.0281,0.0602400032418674,0.0281,1.40737105405597,0.0206928766228947,0.0395471266189728,0.36,NA,NA
"1623","SCHW",2014,0.0085,0.1234,0.17,0.2083,0.258,1.54642e+11,1.315e+09,NA,6.054e+09,NA,1.321e+09,1.1803e+10,28.85,0.95,0.063942541527373,0,-6e-04,0.063942541527373,-6e-04,0.445400394667296,0.0642097817641734,-0.000267240236800378,0.34,NA,NA
"1624","SCHW",2015,0.0081,0.1193,0.24,0.2142,0.242,1.83718e+11,1.327e+09,NA,6.369e+09,NA,1.447e+09,1.3402e+10,30.77,1.03,-0.0234103034354392,1e-04,-0.0216,-0.0235103034354392,-0.0217,1.75644639402815,0.0146045833149716,-0.0380148867504108,0.3,33.110001,3885600
"1625","SCHW",2016,0.0086,0.1365,0.21,0.2336,0.209,2.23383e+11,1.334e+09,NA,7.473e+09,NA,1.889e+09,1.6421e+10,29.2,1.31,0.0207354762851419,3e-04,0.0185,0.0204354762851419,0.0182,3.13735007885256,-0.0366642951499746,0.0573997714351165,0.31,39.889999,3947500
"1626","SE",2012,0.0322,0.1097,1.1874,0.1852,0.7967,3.0587e+10,NA,NA,NA,NA,NA,8.972e+09,18.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","SE",2013,0.031,0.1183,1.5268,0.1881,0.7839,3.3533e+10,NA,NA,NA,NA,NA,8.494e+09,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
