"","Ticker","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","StockPriceClose","PriceToEpsRatio","PayoutRatio","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","Rf","Rm","Ra_Rf","Rm_Rf","Beta","CostEquity","Volume","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","CompaniesIndex"
"1075","UNM",3,0.0152,0.1056,NA,0.18,0.0385198434089895,-0.000416260073031076,3.95,NA,10.45,0.198,0.31,0.0393,6.2497e+10,2.57e+08,1.0525e+10,NA,4.02e+08,8552400000,0,-6e-04,0.0487614934230067,-6e-04,1.45874024560312,-0.000875244147361873,NA,2016,140,0.44,0.01,0.03,0.03,0.06,0.16,1,0,1,"Financials",4,359
"1076","UPS",1,0.0846,0.7039,0.2156,3.05,0.0113077909711597,0.0120065934774972,3.28,NA,25.76,0.654,2.38,0.0149,3.8863e+10,9.69e+08,5.4127e+10,NA,8.07e+08,4.653e+09,1e-04,0.0119,0.00834422855280624,0.0118,0.578290348673495,0.00692382611434724,2599500,2014,62,0.53,0.34,0.57,0.55,0.61,0.34,1,0,1,"Industrials",6,360
"1077","UPS",2,0.1313,2.1011,0.341,2.46,-0.0680849141934989,-0.0489429916755147,5.35,97,23.23,0.655,1.67,0.0789,3.6212e+10,9.48e+08,5.5438e+10,NA,4.372e+09,6.474e+09,0,0.0281,0.0260306193059452,0.0281,0.665049676243786,0.0186878959024504,NA,2015,97,0.55,0.03,0.04,0.05,0.15,0.13,1,0,1,"Industrials",6,360
"1078","UPS",3,0.0872,2.3868,0.2215,2.76,-0.0111034519472147,-0.0262838008887448,3.87,115.199997,20.2,0.547,4.61,0.0521,3.5471e+10,9.24e+08,5.8232e+10,NA,3.032e+09,2.141e+09,0,-6e-04,0.0113077909711597,-6e-04,1.1646708438958,-0.000698802506337482,NA,2016,120,0.48,0.02,0.04,0.06,0.08,0.13,1,0,1,"Industrials",6,360
"1079","USB",1,0.0146,0.1487,NA,0.34,0.0221968726449699,0.0226249975558607,3.08,NA,13.85,0.313,0.75,0.2683,3.53855e+11,1.896e+09,2.0064e+10,NA,5.647e+09,3.8998e+10,1e-04,0.0119,-0.00400606632103585,0.0118,0.821363831915167,0.00979209321659897,7342100,2014,266,0.26,0.14,0.16,0,0,0.35,1,1,0,"Financials",4,361
"1080","USB",2,0.0136,0.1413,NA,0.31,-0.0222492650664738,-0.00377646493452075,3.16,43.049999,13.27,0.318,0.55,0.2865,3.64021e+11,1.849e+09,1.9378e+10,NA,5.836e+09,4.1113e+10,0,0.0281,0.0353352801136892,0.0281,0.475686976752802,0.0133668040467537,NA,2015,261,0.31,0.03,0.03,0,0,0.1,1,1,0,"Financials",4,361
"1081","USB",3,0.0129,0.1356,NA,0.28,0.0400273074874372,0.0200418288407589,3.24,51.779999,14.76,0.324,0.83,0.28,4.02529e+11,1.813e+09,1.9939e+10,NA,5.851e+09,4.3479e+10,0,-6e-04,0.0221968726449699,-6e-04,0.713541518151205,-0.000428124910890723,NA,2016,242,0.32,0.04,0.03,0,0,0.1,1,1,0,"Financials",4,361
"1082","UTX",1,0.0684,0.1972,0.1334,1.25,0.0437247816028136,0.0441834383521864,6.75,NA,15.96,0.348,0.83,0.0889,8.9409e+10,9.07e+08,5.7708e+10,NA,5.13e+09,2.5914e+10,1e-04,0.0119,0.0233408754111652,0.0118,1.19689746977887,0.0142233901433907,2212500,2014,34,0.6,0.72,0.38,0.74,0.43,0.31,1,1,1,"Industrials",6,362
"1083","UTX",2,0.0851,0.2598,0.1653,1.1,0.000208151201097022,0.0234606780675114,8.61,96.089996,14.62,0.396,0.62,0.0914,9.0594e+10,9.15e+08,5.66e+10,2.529e+09,5.721e+09,3.1866e+10,0,0.0281,0.0261745369426889,0.0281,1.50220721120376,0.0422120226348258,NA,2015,166,0.43,0,0.03,0.05,0.03,0.12,1,1,1,"Industrials",6,362
"1084","UTX",3,0.0571,0.184,0.1178,1.16,0.0174846942569921,0.000895281508998969,6.12,110.190002,12.06,0.561,0.57,0.0955,9.1289e+10,9.12e+08,5.79e+10,2.635e+09,6.22e+09,3.1213e+10,0,-6e-04,0.0437247816028136,-6e-04,0.764427915621234,-0.00045865674937274,NA,2016,135,0.46,0,0.04,0.06,0.05,0.11,1,1,1,"Industrials",6,362
"1085","V",1,0.1459,0.2004,0.2004,4.05,0.0154119169047207,0.0160895268601951,2.16,NA,26.97,0.175,0,0.2057,3.5859e+10,2.712e+09,1.0421e+10,NA,2.144e+09,2.7588e+10,1e-04,0.0119,0.0123135344913976,0.0118,0.824697089222464,0.00983142565282508,6973600,2014,336,0.17,0.13,0.73,0,0,0.18,0,0,0,"Information Technology",7,363
"1086","V",2,0.1606,0.221,0.221,3.32,-0.0186515116075171,0.00858237958918796,2.58,78.529999,29.15,0.192,0,0.4228,3.5956e+10,2.624e+09,1.1778e+10,NA,4.98e+09,2.7014e+10,0,0.0281,0.0902662461267812,0.0281,0.390360251371647,0.0109691230635433,NA,2015,234,0.35,0.03,0.13,0,0,0.1,1,0,0,"Information Technology",7,363
"1087","V",3,0.1149,0.2101,0.1421,3.19,0.00901243683292719,-0.000443683044287392,2.48,78.300003,29.14,0.234,0,0.4281,3.8569e+10,2.523e+09,1.2702e+10,NA,5.438e+09,2.7942e+10,0,-6e-04,0.0154119169047207,-6e-04,1.12934992579055,-0.000677609955474332,NA,2016,243,0.31,0,0.11,0,0,0.1,1,0,0,"Information Technology",7,363
"1088","VFC",1,0.1032,0.1789,0.1519,3.18,0.000723283763098179,0.00126529647185937,3.02,NA,NA,0.36,0.28,0.0998,9633021000,4.48e+08,1.088e+10,NA,1.086e+09,5125625000,1e-04,0.0119,-0.0386438820054323,0.0118,0.911950896005304,0.0108610205728626,1911200,2014,150,0.4,0.57,0.36,0,0,0.31,1,1,1,"Consumer Discretionary",1,364
"1089","VFC",2,0.1255,0.2236,0.1808,2.67,-0.0327882154981429,-0.0133777109449875,2.85,62.220001,NA,0.531,0.23,0.106,1.0315e+10,4.47e+08,1.142e+10,NA,1.21e+09,6077038000,0,0.0281,0.0792909181935992,0.0281,0.306457888003679,0.00861146665290339,NA,2015,176,0.41,0.02,0.04,0.01,0.02,0.12,1,1,1,"Consumer Discretionary",1,364
"1090","VFC",3,0.1109,0.208,0.1578,2.22,-0.0140687996932191,-0.0168914873633732,2.54,53.810001,20.93,0.512,0.25,0.0853,9.98e+09,4.4e+08,1.1882e+10,NA,1.048e+09,NA,0,-6e-04,0.000723283763098179,-6e-04,0.903354514601992,-0.000542012708761195,NA,2016,209,0.36,0,0.04,0,0,0.12,1,1,1,"Consumer Discretionary",1,364
"1091","VIA",1,0.1019,0.5366,0.1425,1.81,0.00279432458941211,0.00338712543961677,5.43,NA,13.2,0.228,1.09,0.1427,2.1897e+10,5.38e+08,1.3887e+10,NA,1.981e+09,7.165e+09,1e-04,0.0119,0.0475009021980371,0.0118,-0.0569906627191564,-0.000572489820086046,20700,2014,135,0.42,0.37,0.39,0.34,0.09,0.7,1,0,0,"Consumer Discretionary",1,365
"1092","VIA",2,0.0848,0.5297,0.119,1.28,-0.15475854727319,-0.103773744239672,4.73,43.34,9.77,0.328,2.29,0.1736,2.3829e+10,4.95e+08,1.3794e+10,NA,2.395e+09,4.802e+09,0,0.0281,0.0930773408578068,0.0281,0.377156240619746,0.0105980903614149,NA,2015,91,0.55,0.11,0.12,0.04,0.02,0.16,1,0,0,"Consumer Discretionary",1,365
"1093","VIA",3,0.0643,0.368,0.0898,1.13,-0.0718524584575966,-0.0781589005532729,3.61,38.950001,11.3,0.309,3.43,0.1735,2.3117e+10,4.4e+08,1.3783e+10,NA,2.391e+09,3.352e+09,0,-6e-04,0.00279432458941211,-6e-04,0.988001417007771,-0.000592800850204663,NA,2016,28,0.68,0.09,0.11,0.13,0.03,0.16,1,0,1,"Consumer Discretionary",1,365
"1094","VLO",1,0.0782,0.1809,0.1368,NA,0.0181433184189982,0.018225169171778,6.85,NA,6.74,0.14,0.36,0.015,4.4477e+10,5.56e+08,1.38393e+11,NA,2.083e+09,1.8032e+10,1e-04,0.0119,0.0559556015894776,0.0118,2.35722077753215,0.0279152051748794,6129500,2014,357,0.14,0,0,0,0,0.47,0,1,0,"Energy",3,366
"1095","VLO",2,0.0888,0.1937,0.156,NA,-0.0161328913941062,0.0109851661308825,7.99,70.620003,6.96,0.155,0.32,0.0197,4.726e+10,5.48e+08,1.38074e+11,NA,2.72e+09,1.946e+10,0,0.0281,0.0974555034505593,0.0281,2.63898267688752,0.0741554132205394,NA,2015,470,0.07,0,0,0,0,0.02,0,1,0,"Energy",3,366
"1096","VLO",3,0.0506,0.1129,0.094,NA,0.104190274615859,0.0911959721748723,4.94,68.669998,12.93,0.478,0.28,0.0277,4.555e+10,5.3e+08,1.30844e+11,NA,3.63e+09,2.0677e+10,0,-6e-04,0.0181433184189982,-6e-04,0.136417921299727,-8.1850752779836e-05,NA,2016,428,0.16,0,0.09,0,0,0.02,0,1,0,"Energy",3,366
"1097","VMW",1,0.0643,0.1231,0.107,2.11,-0.0638415024695289,-0.0635176950614292,2.04,NA,NA,NA,NA,0.1619,1.06e+10,4.34e+08,4.605e+09,NA,7.46e+08,NA,1e-04,0.0119,0.0343731533715451,0.0118,2.42521259097071,0.0287175085734544,1015900,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,367
"1098","VMW",2,0.0644,0.1286,0.1057,1.28,-0.0820938789862435,-0.0844203523235925,2.34,56.970001,NA,NA,0.07,0.1947,1.233e+10,4.33e+08,5.207e+09,1.082e+09,1.014e+09,NA,0,0.0281,0.106711482934228,0.0281,0.605427685049617,0.0170125179498942,NA,2015,340,0.19,0,0,0,0,0.19,0,0,0,"Information Technology",7,367
"1099","VMW",3,0.0732,0.1481,0.1204,1.67,-0.0301517301526329,-0.0645529872925202,2.78,79.470001,NA,NA,0.2,0.1468,1.481e+10,4.35e+08,6.035e+09,1.239e+09,8.86e+08,NA,0,-6e-04,-0.0638415024695289,-6e-04,0.539679013499533,-0.00032380740809972,NA,2016,337,0.21,0,0.02,0,0,0.19,0,0,0,"Information Technology",7,367
"1100","VNO",1,0.0379,0.143,NA,1.19,0.053662125284829,0.053934435256955,4.15,NA,99.68,0.6995,0.45,0.2619,21965975000,1.87e+08,1.981e+09,NA,6.17e+08,6850935000,1e-04,0.0119,0.059808393907058,0.0118,0.588469634689973,0.00704394168934168,1475400,2014,435,0,0,0,0,0,0,0,0,0,"Financials",4,368
"1101","VNO",2,0.0321,0.1249,NA,1.18,0.0325365087923183,0.0469719490237896,3.59,81.228783,18.97,0.483,1.82,0.1662,2.0097e+10,1.88e+08,2.64e+09,NA,4.76e+08,6765232000,0,0.0281,0.00973292969126661,0.0281,0.70176346565618,0.0197195533849387,NA,2015,208,0.38,0.03,0.02,0.04,0.1,0.14,0,0,1,"Financials",4,368
"1102","VNO",3,0.0393,0.146,NA,1.16,0.0655290271623536,0.0334672951577661,4.34,82.716248,45.34,1.205,1.99,0.3287,2.1248e+10,1.89e+08,2.372e+09,NA,8.65e+08,6745426000,0,-6e-04,0.053662125284829,-6e-04,0.453849953543315,-0.000272309972125989,NA,2016,192,0.38,0.02,0.02,0.06,0.08,0.14,0,0,1,"Financials",4,368
"1103","VRSK",1,0.165,1.0546,0.2557,4.95,0.0328523228215475,0.0332848234791405,2.37,NA,27.24,0,4.95,0.2145,2360336000,1.72e+08,1.408e+09,NA,3.29e+08,255591000,1e-04,0.0119,0.0223193694921364,0.0118,0.226338361850153,0.00277079266983181,763900,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,369
"1104","VRSK",2,0.1275,0.6413,0.1918,2.89,0.0254245411182626,0.0361912378228664,3.01,77.169998,25.6,0,2.32,0.2183,2504451000,1.72e+08,1.596e+09,NA,3.48e+08,547589000,0,0.0281,0.00932514577774095,0.0281,1.00899304096447,0.0283527044511016,NA,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Industrials",6,369
"1105","VRSK",3,0.1154,0.4372,0.1632,3.44,-0.0232583269476548,-0.040781211944972,3.45,81.650002,23.56,0,5.22,0.229,2345330000,1.69e+08,1.431e+09,NA,4e+08,211043000,0,-6e-04,0.0328523228215475,-6e-04,0.720834429321641,-0.000432500657592984,NA,2016,405,0.17,0,0.01,0,0,0.16,0,0,0,"Industrials",6,369
"1106","VRTX",1,-0.3174,-0.6075,-0.3538,11.92,0.00777429976118566,0.0080666545200216,-3.14,NA,NA,NA,0.68,-0.0701,2759288000,2.15e+08,1.527e+09,NA,-1.07e+08,999180000,1e-04,0.0119,0.0515702250900082,0.0118,-1.78241339713918,-0.0209324780862423,1026000,2014,311,0.18,0,0,0,0,0.91,0,0,0,"Health Care",5,370
"1107","VRTX",2,-0.2302,-0.5522,-0.26,12.13,-0.0276674175008792,0.0174223424818918,-2.31,123.949997,NA,NA,0.36,-0.3672,2.319e+09,2.25e+08,1.212e+09,NA,-4.45e+08,1356405000,0,0.0281,0.0679360104770646,0.0281,0.398615174183659,0.0112010863945608,NA,2015,355,0.17,0,0,0,0,0.17,0,0,0,"Health Care",5,370
"1108","VRTX",3,-0.0415,-0.1069,-0.027,8.06,-0.102356182187923,-0.150237658601286,-0.46,74.589996,NA,NA,0.74,-1.2725,2.335e+09,2.35e+08,5.8e+08,NA,-7.39e+08,1075006000,0,-6e-04,0.00777429976118566,-6e-04,0.487257931393235,-0.000292354758835941,NA,2016,389,0.18,0,0.01,0,0,0.17,0,0,0,"Health Care",5,370
"1109","VTR",1,0.0232,0.0544,0.0446,1.46,0.0115836888527442,0.0115947369852295,1.6,NA,42.52,1.813,0.93,0.1484,1.898e+10,2.94e+08,2.429e+09,NA,3.63e+08,9019128000,1e-04,0.0119,0.0249498582019948,0.0118,0.0844586025318615,0.00109661150987597,639900,2014,301,0.2,0,0.17,0,0,0.89,0,0,0,"Financials",4,371
"1110","VTR",2,0.0192,0.0458,0.0368,1.4,0.0695022660738364,0.0800282556832702,1.25,55.860001,43.57,2.123,1.06,0.1649,1.9731e+10,2.95e+08,2.46e+09,NA,4.54e+08,8824281000,0,0.0281,0.0192220537628037,0.0281,0.211206827455674,0.00593491185150444,NA,2015,186,0.4,0,0.06,0,0,0.15,1,1,1,"Financials",4,371
"1111","VTR",3,0.0286,0.0648,0.0492,1.48,0.0471214449673531,0.0351690245612332,1.86,61.16,38.5,1.759,1.25,0.1577,2.1226e+10,2.97e+08,2.773e+09,NA,4.76e+08,8680184000,0,-6e-04,0.0115836888527442,-6e-04,0.0184135541422673,-1.10481324853604e-05,NA,2016,191,0.38,0,0.03,0,0,0.15,1,1,1,"Financials",4,371
"1112","VZ",1,0.038,0.3765,0.1038,1.3,-0.0782981713552184,-0.0782897175618801,2.42,NA,10.06,0.446,1.44,0.0076,2.25222e+11,2.862e+09,1.15846e+11,NA,8.75e+08,3.3157e+10,1e-04,0.0119,-0.0195538294232901,0.0118,-0.285846142423128,-0.00327298448059292,9328400,2014,232,0.3,0.58,0.41,0,0,0.28,0,1,1,"Telecommunication Services",10,372
"1113","VZ",2,0.0749,1.2448,0.1666,1.25,0.0167999883805385,0.0368771001079343,4.37,46.75,17.82,0.908,2.31,0.0954,2.74098e+11,2.874e+09,1.2055e+11,NA,1.1497e+10,3.8836e+10,0,0.0281,-0.00972049081024405,0.0281,0.151648338905375,0.00426131832324105,NA,2015,116,0.52,0.1,0.06,0,0,0.16,1,1,1,"Telecommunication Services",10,372
"1114","VZ",3,0.0537,0.674,0.1238,1.34,0.0674150260234841,0.0658785316312216,3.21,53.439999,14.52,0.663,8.99,0.0757,2.32708e+11,3.981e+09,1.27079e+11,NA,9.625e+09,1.2298e+10,0,-6e-04,-0.0782981713552184,-6e-04,0.0140896555638415,-8.45379333830488e-06,NA,2016,95,0.54,0.1,0.06,0.02,0,0.16,1,1,1,"Telecommunication Services",10,372
"1115","WAT",1,0.1157,0.236,0.1413,2.16,-0.0278208911399965,-0.0274836771872074,5.07,NA,21.51,0,0.71,0.2503,3168150000,8.9e+07,1.844e+09,NA,4.61e+08,1467357000,1e-04,0.0119,0.0298434022334141,0.0118,1.38413531974817,0.0164327967730284,344300,2014,141,0.42,0.92,0.52,0,0,1,0,0,0,"Health Care",5,373
"1116","WAT",2,0.1152,0.2373,0.1386,2.29,0.0131639518057487,0.0302381166032664,5.65,134,22.64,0,0.67,0.2363,3.583e+09,8.7e+07,1.904e+09,NA,4.5e+08,1763173000,0,0.0281,0.00471108977734118,0.0281,0.266429480444074,0.00748666840047849,NA,2015,332,0.21,0,0.06,0,0,0.15,0,0,0,"Health Care",5,373
"1117","WAT",3,0.1168,0.2392,0.1381,2,-0.00133854865304319,-0.0310089829849497,6.41,134.660004,24.09,0,0.65,0.217,3.878e+09,8.5e+07,1.989e+09,NA,4.32e+08,1894666000,0,-6e-04,-0.0278208911399965,-6e-04,0.56202325464845,-0.00033721395278907,NA,2016,370,0.19,0,0.04,0,0,0.15,0,0,0,"Health Care",5,373
"1118","WBA",1,0.0532,0.0968,0.0781,1.34,0.104923112044587,0.105524841083787,2,NA,NA,0.43,0.22,0.0297,3.526e+10,8.8e+08,7.1633e+10,NA,2.127e+09,NA,1e-04,0.0119,0.0873781362210674,0.0118,0.837368832270661,0.00998095222079379,5863400,2014,86,0.49,0.58,0.53,0.67,0,0.6,1,0,0,"Consumer Staples",2,374
"1119","WBA",2,0.0797,0.1645,0.1202,1.47,0.0133580209560712,0.0389962758816262,4,85.839996,NA,0.354,0.23,0.0339,3.5481e+10,9.55e+08,7.2217e+10,NA,2.548e+09,NA,0,0.0281,-0.0301806514513539,0.0281,2.25979622364418,0.0635002738844016,NA,2015,270,0.3,0,0.06,0,0,0.14,1,0,0,"Consumer Staples",2,374
"1120","WBA",3,0.059,0.1374,0.0886,1.39,-0.0235248885733518,-0.0330240739974306,3.82,83.589996,NA,0.507,0.18,0.0253,3.7182e+10,9.65e+08,7.6392e+10,NA,1.932e+09,NA,0,-6e-04,0.104923112044587,-6e-04,1.0028817319998,-0.00060172903919988,NA,2016,250,0.31,0.08,0.08,0,0,0.14,0,0,0,"Consumer Staples",2,374
"1121","WDAY",1,-0.11,-0.1939,-0.1355,7.56,-0.0645308849425981,-0.0628481314922601,-1.01,NA,NA,NA,NA,-0.5949,950150000,1.22e+08,1.34e+08,NA,-8e+07,NA,1e-04,0.0119,0.0840797334985397,0.0118,2.43880540116825,0.0288779037337854,161200,2014,267,0.26,0.22,0.19,0,0,0.5,1,0,0,"Information Technology",7,375
"1122","WDAY",2,-0.1094,-0.2144,-0.1337,5.68,-0.0493398194496179,-0.0107675830480504,-1.35,79.610001,NA,NA,0.02,-0.4376,1.528e+09,7.4e+07,2.74e+08,1.82e+08,-1.19e+08,NA,0,0.0281,0.00978807875279182,0.0281,-0.0153489717034956,-0.000431306104868225,NA,2015,277,0.29,0,0,0,0,0.19,1,0,0,"Information Technology",7,375
"1123","WDAY",3,-0.1139,-0.2563,-0.1612,5.73,-0.243601695834221,-0.29352956574328,-1.53,66.93,NA,NA,0.4,-0.3679,2.232e+09,1.71e+08,4.69e+08,3.17e+08,-1.73e+08,NA,0,-6e-04,-0.0645308849425981,-6e-04,2.80458908389661,-0.00168275345033797,NA,2016,203,0.36,0,0.07,0,0,0.19,1,0,0,"Information Technology",7,375
"1124","WDC",1,0.1095,0.1932,0.1516,1.49,0.0730217178995504,0.0730896377693394,6.68,NA,NA,0.254,0.25,0.1292,1.3929e+10,2.45e+08,1.2478e+10,NA,1.612e+09,8.247e+09,1e-04,0.0119,0.24628818321267,0.0118,2.56982372183155,0.0304239199176122,1547100,2014,133,0.42,0.64,0.31,0.2,0,1,0,1,0,"Information Technology",7,376
"1125","WDC",2,0.0955,0.1622,0.1258,0.66,-0.0302213575579197,-0.0203514140141004,6.18,60.299999,NA,0.26,0.22,0.0638,1.5282e+10,2.46e+08,1.5351e+10,NA,9.8e+08,8.579e+09,0,0.0281,0.115241417750278,0.0281,1.36490641423541,0.0383538702400151,NA,2015,245,0.34,0.01,0,0.03,0.13,0.11,0,1,0,"Information Technology",7,376
"1126","WDC",3,0.0101,0.0238,0.0193,0.93,0.0723667213825838,0.0338594284146543,1,69.209999,NA,0.563,0.26,0.1069,1.514e+10,2.42e+08,1.513e+10,NA,1.617e+09,NA,0,-6e-04,0.0730217178995504,-6e-04,0.113199782981716,-6.79198697890293e-05,NA,2016,231,0.33,0.1,0.01,0.01,0.05,0.11,0,1,0,"Information Technology",7,376
"1127","WFC",1,0.0136,0.1368,NA,0.3,0.00622142219655799,0.00654249951945092,4.1,NA,12.55,0.318,0.88,0.2128,1.422968e+12,5.352e+09,8.4601e+10,NA,1.8897e+10,1.57554e+11,1e-04,0.0119,0.0347302610683721,0.0118,1.05333318641505,0.0125293315996976,15877700,2014,235,0.3,0.1,0.21,0,0,0.28,1,1,1,"Financials",4,377
"1128","WFC",2,0.0124,0.1278,NA,0.34,-0.0135209534421262,0.00781772455084668,4.12,54.68,12.78,0.35,0.99,0.2538,1.527015e+12,5.371e+09,8.2308e+10,NA,2.1878e+10,1.70142e+11,0,0.0281,0.0308679187139384,0.0281,0.837760863717524,0.0235410802704624,NA,2015,210,0.38,0.02,0.03,0.01,0.02,0.1,1,1,1,"Financials",4,377
"1129","WFC",3,0.011,0.1178,NA,0.31,0.0405499471872966,0.0177762061749001,3.99,55.32,12.6,0.374,1.11,0.2662,1.687155e+12,5.324e+09,8.1967e+10,NA,2.3057e+10,1.84394e+11,0,-6e-04,0.00622142219655799,-6e-04,0.535128871488216,-0.000321077322892929,NA,2016,186,0.38,0.03,0.03,0.01,0.01,0.1,1,1,1,"Financials",4,377
"1130","WFM",1,0.1026,0.1506,0.1488,NA,NA,NA,1.56,NA,NA,0.301,0.01,0.0398,NA,3.68e+08,1.1699e+10,NA,4.66e+08,NA,NA,NA,NA,NA,NA,NA,NA,2014,277,0.25,0.55,0.18,0,0,0.43,0,1,0,"Consumer Staples",2,378
"1131","WFM",2,0.0933,0.1414,0.1391,NA,NA,NA,1.54,NA,NA,0.305,0.01,0.0427,NA,3.75e+08,1.2917e+10,NA,5.51e+08,NA,NA,NA,NA,NA,NA,NA,NA,2015,149,0.45,0.09,0.02,0.05,0.02,0.13,1,1,0,"Consumer Staples",2,378
"1132","WFM",3,0.0839,0.145,0.1312,NA,NA,NA,1.59,NA,NA,0.374,0.02,0.0408,NA,3.71e+08,1.4194e+10,NA,5.79e+08,NA,NA,NA,NA,NA,NA,NA,NA,2016,239,0.32,0,0.04,0,0,0.13,1,1,0,"Consumer Staples",2,378
"1133","WHR",1,0.0366,0.1325,0.1072,0.95,0.039856898824585,0.0411264086075991,8.17,NA,17.88,0.292,0.46,0.0221,1.5396e+10,7.9e+07,1.8143e+10,NA,4.01e+08,4.26e+09,1e-04,0.0119,-0.000983668312661696,0.0118,1.70806305824448,0.0202551440872849,781200,2014,299,0.21,0.14,0.25,0.3,0.38,0.24,0,0,0,"Consumer Discretionary",1,379
"1134","WHR",2,0.0401,0.1627,0.1097,0.82,-0.101253320664737,-0.0738148799902298,9.83,148.979996,18,0.386,0.37,0.0441,1.5544e+10,8e+07,1.8769e+10,NA,8.27e+08,4.924e+09,0,0.0281,0.0264855627245794,0.0281,2.58705331902063,0.0726961982644798,NA,2015,108,0.53,0.05,0.05,0.07,0.06,0.15,1,1,0,"Consumer Discretionary",1,379
"1135","WHR",3,0.0465,0.1866,0.121,0.92,0.112433552729799,0.0726912003700119,11.5,182.820007,14.45,0.331,0.73,0.0327,2.0002e+10,7.9e+07,1.9872e+10,NA,6.5e+08,4.885e+09,0,-6e-04,0.039856898824585,-6e-04,2.11584963835688,-0.00126950978301413,NA,2016,204,0.36,0,0.06,0,0,0.15,1,1,0,"Consumer Discretionary",1,379
"1136","WM",1,0.059,0.2243,0.1059,1.5,0.0594983072911115,0.0597365112916977,2.79,NA,211.83,6.478,1.44,0.0599,2.3097e+10,4.64e+08,1.3649e+10,NA,8.17e+08,6.354e+09,1e-04,0.0119,0.0351926001573851,0.0118,0.593615024325779,0.00710465728704419,3060300,2014,107,0.47,0.42,0.07,0.6,0,0.51,1,1,1,"Industrials",6,380
"1137","WM",2,0.036,0.1343,0.0693,1.61,-0.000301130880423301,0.0158329941603091,1.65,53.91,22.48,0.66,1.66,0.007,2.2603e+10,4.67e+08,1.3983e+10,NA,9.8e+07,5.707e+09,0,0.0281,-0.00986874977391077,0.0281,1.1882648155653,0.0333902413173848,NA,2015,217,0.37,0,0.02,0,0,0.15,1,1,1,"Industrials",6,380
"1138","WM",3,0.0573,0.2221,0.0985,1.94,0.0197971179964199,0.0125976255582717,2.65,70.959999,26.56,0.648,1.42,0.0927,2.1412e+10,4.66e+08,1.3996e+10,NA,1.298e+09,5.866e+09,0,-6e-04,0.0594983072911115,-6e-04,0.397006667643758,-0.000238204000586255,NA,2016,210,0.36,0,0.02,0,0,0.13,1,1,1,"Industrials",6,380
"1139","WMB",1,0.0544,0.3099,0.1109,1.09,-0.128954236148304,-0.128319802447306,2.92,NA,NA,0.665,2.25,0.1147,2.433e+10,6.25e+08,7.486e+09,NA,8.59e+08,NA,1e-04,0.0119,0.00698208746195395,0.0118,0.963423282304141,0.0114683947311889,4629800,2014,393,0.1,0,0,0,0,0.52,0,0,0,"Energy",3,381
"1140","WMB",2,-0.0115,-0.0765,0.0075,0.9,-0.32868852361297,-0.290822657187076,-0.76,24.809999,NA,5.666,2.33,0.0627,2.7142e+10,6.87e+08,6.86e+09,NA,4.3e+08,NA,0,0.0281,0.101628611748276,0.0281,0.601617867599878,0.0169054620795566,NA,2015,472,0.06,0,0,0,0,0.01,0,0,1,"Energy",3,381
"1141","WMB",3,-0.0088,-0.0786,0.023,1.01,0.0206221916536144,-0.0251562021990422,-0.57,31.040001,NA,NA,2.38,0.2768,5.0563e+10,7.24e+08,7.637e+09,NA,2.114e+09,NA,0,-6e-04,-0.128954236148304,-6e-04,1.05738950166344,-0.000634433700998063,NA,2016,476,0.1,0,0,0,0,0.05,0,0,1,"Energy",3,381
"1142","WMT",1,0.0786,0.21,0.133,1.41,-0.0135741076272365,-0.0132002234766102,4.88,NA,NA,0.348,0.66,0.0351,2.0582e+11,3.474e+09,4.46509e+11,NA,1.5699e+10,NA,1e-04,0.0119,-0.0486323356339261,0.0118,-0.605032573708532,-0.00703938436976068,5513400,2014,245,0.29,0.31,0.46,0.49,0,0.01,0,1,1,"Consumer Staples",2,382
"1143","WMT",2,0.0801,0.2076,0.1357,1.11,0.049299147850144,0.0431501587562591,5.05,60.75,NA,0.397,0.54,0.0362,2.04751e+11,3.389e+09,4.68651e+11,NA,1.6999e+10,NA,0,0.0281,-0.0232524127892287,0.0281,0.968109856007444,0.0272038869538092,NA,2015,205,0.39,0,0.07,0,0,0.12,1,1,1,"Consumer Staples",2,382
"1144","WMT",3,0.0729,0.1815,0.1251,1.27,-0.0116435666238332,-0.00889834760748961,4.57,69.309998,NA,0.419,0.58,0.0336,2.03706e+11,3.283e+09,4.76294e+11,NA,1.6022e+10,NA,0,-6e-04,-0.0135741076272365,-6e-04,0.623140251043719,-0.000373884150626231,NA,2016,184,0.38,0,0.06,0,0,0.12,1,1,1,"Consumer Staples",2,382
"1145","WU",1,0.0852,0.7088,0.193,1.25,-0.0296714191736401,-0.0284586661016036,1.59,NA,11.48,0.338,3.96,0.1811,9465700000,6.07e+08,5.665e+09,NA,1.026e+09,940600000,1e-04,0.0119,0.0857079754802153,0.0118,1.76394885961289,0.0209145965434321,5186800,2014,324,0.17,0,0,0,0,0.62,0,1,0,"Information Technology",7,383
