"","symbol","section","sub.section","group","date","Asset Turnover","Cash Conversion Cycle","Days Inventory","Days Sales Outstanding","Fixed Assets Turnover","Inventory Turnover","Payables Period","Receivables Turnover"
"1167","AEP","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,9.77
"1168","AEP","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,9.71
"1169","AEP","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,10.08
"1170","AEP","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,9.64
"1171","AEP","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,5.38,NA,NA
"1172","AEP","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,3.2,NA,NA
"1173","AEP","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,3.24,NA,NA
"1174","AEP","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,4.1,NA,NA
"1175","AEP","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,6.66,NA,NA
"1176","AEP","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,3.78,NA,NA
"1177","AEP","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,4.63,NA,NA
"1178","AEP","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,4.58,NA,NA
"1179","AEP","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,4.97,NA,NA
"1180","AEP","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,5.53,NA,NA
"1181","AEP","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,0.46,NA,NA,NA
"1182","AEP","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,0.4,NA,NA,NA
"1183","AEP","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,0.41,NA,NA,NA
"1184","AEP","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,0.42,NA,NA,NA
"1185","AEP","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,0.39,NA,NA,NA
"1186","AEP","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,0.39,NA,NA,NA
"1187","AEP","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,0.4,NA,NA,NA
"1188","AEP","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,0.36,NA,NA,NA
"1189","AEP","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,0.35,NA,NA,NA
"1190","AEP","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,0.32,NA,NA,NA
"1191","AEP","Efficiency Ratios","Efficiency",85,2008-12-01,0.34,NA,NA,NA,NA,NA,NA,NA
"1192","AEP","Efficiency Ratios","Efficiency",85,2009-12-01,0.29,NA,NA,NA,NA,NA,NA,NA
"1193","AEP","Efficiency Ratios","Efficiency",85,2010-12-01,0.29,NA,NA,NA,NA,NA,NA,NA
"1194","AEP","Efficiency Ratios","Efficiency",85,2011-12-01,0.29,NA,NA,NA,NA,NA,NA,NA
"1195","AEP","Efficiency Ratios","Efficiency",85,2012-12-01,0.28,NA,NA,NA,NA,NA,NA,NA
"1196","AEP","Efficiency Ratios","Efficiency",85,2013-12-01,0.28,NA,NA,NA,NA,NA,NA,NA
"1197","AEP","Efficiency Ratios","Efficiency",85,2014-12-01,0.29,NA,NA,NA,NA,NA,NA,NA
"1198","AEP","Efficiency Ratios","Efficiency",85,2015-12-01,0.27,NA,NA,NA,NA,NA,NA,NA
"1199","AEP","Efficiency Ratios","Efficiency",85,2016-12-01,0.26,NA,NA,NA,NA,NA,NA,NA
"1200","AEP","Efficiency Ratios","Efficiency",85,2017-12-01,0.24,NA,NA,NA,NA,NA,NA,NA
"1201","AET","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1202","AET","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1203","AET","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1204","AET","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1205","AET","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1206","AET","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1207","AET","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1208","AET","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1209","AET","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1210","AET","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1211","AET","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1212","AET","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1213","AET","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1214","AET","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1215","AET","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1216","AET","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1217","AET","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1218","AET","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1219","AET","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1220","AET","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1221","AET","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1222","AET","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1223","AET","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1224","AET","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1225","AET","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1226","AET","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1227","AET","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1228","AET","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1229","AET","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1230","AET","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1231","AET","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1232","AET","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1233","AET","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1234","AET","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1235","AET","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1236","AET","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1237","AET","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1238","AET","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1239","AET","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1240","AET","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1241","AET","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1242","AET","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1243","AET","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1244","AET","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1245","AET","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1246","AET","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1247","AET","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1248","AET","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1249","AET","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1250","AET","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1251","AET","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1252","AET","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1253","AET","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1254","AET","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1255","AET","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1256","AET","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1257","AET","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1258","AET","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1259","AET","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1260","AET","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1261","AET","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,74.45,NA,NA,NA
"1262","AET","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,68.27,NA,NA,NA
"1263","AET","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,63.4,NA,NA,NA
"1264","AET","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,60.18,NA,NA,NA
"1265","AET","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,64.85,NA,NA,NA
"1266","AET","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,73.52,NA,NA,NA
"1267","AET","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,81.88,NA,NA,NA
"1268","AET","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,91.55,NA,NA,NA
"1269","AET","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,103.81,NA,NA,NA
"1270","AET","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,103.21,NA,NA,NA
"1271","AET","Efficiency Ratios","Efficiency",85,2008-12-01,0.71,NA,NA,NA,NA,NA,NA,NA
"1272","AET","Efficiency Ratios","Efficiency",85,2009-12-01,0.93,NA,NA,NA,NA,NA,NA,NA
"1273","AET","Efficiency Ratios","Efficiency",85,2010-12-01,0.9,NA,NA,NA,NA,NA,NA,NA
"1274","AET","Efficiency Ratios","Efficiency",85,2011-12-01,0.86,NA,NA,NA,NA,NA,NA,NA
"1275","AET","Efficiency Ratios","Efficiency",85,2012-12-01,0.89,NA,NA,NA,NA,NA,NA,NA
"1276","AET","Efficiency Ratios","Efficiency",85,2013-12-01,1.02,NA,NA,NA,NA,NA,NA,NA
"1277","AET","Efficiency Ratios","Efficiency",85,2014-12-01,1.1,NA,NA,NA,NA,NA,NA,NA
"1278","AET","Efficiency Ratios","Efficiency",85,2015-12-01,1.11,NA,NA,NA,NA,NA,NA,NA
"1279","AET","Efficiency Ratios","Efficiency",85,2016-12-01,1.03,NA,NA,NA,NA,NA,NA,NA
"1280","AET","Efficiency Ratios","Efficiency",85,2017-12-01,0.97,NA,NA,NA,NA,NA,NA,NA
"1281","AFL","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1282","AFL","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1283","AFL","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1284","AFL","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1285","AFL","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1286","AFL","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1287","AFL","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1288","AFL","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1289","AFL","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1290","AFL","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1291","AFL","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1292","AFL","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1293","AFL","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1294","AFL","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1295","AFL","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1296","AFL","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1297","AFL","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1298","AFL","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1299","AFL","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1300","AFL","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1301","AFL","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1302","AFL","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1303","AFL","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1304","AFL","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1305","AFL","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1306","AFL","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1307","AFL","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1308","AFL","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1309","AFL","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1310","AFL","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1311","AFL","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1312","AFL","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1313","AFL","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1314","AFL","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1315","AFL","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1316","AFL","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1317","AFL","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1318","AFL","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1319","AFL","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1320","AFL","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1321","AFL","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1322","AFL","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1323","AFL","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1324","AFL","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1325","AFL","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1326","AFL","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1327","AFL","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1328","AFL","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1329","AFL","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1330","AFL","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1331","AFL","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1332","AFL","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1333","AFL","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1334","AFL","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1335","AFL","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1336","AFL","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1337","AFL","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1338","AFL","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1339","AFL","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1340","AFL","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1341","AFL","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,30.29,NA,NA,NA
"1342","AFL","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,30.67,NA,NA,NA
"1343","AFL","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,34.18,NA,NA,NA
"1344","AFL","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,35.85,NA,NA,NA
"1345","AFL","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,42.95,NA,NA,NA
"1346","AFL","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,45.82,NA,NA,NA
"1347","AFL","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,49.95,NA,NA,NA
"1348","AFL","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,48.77,NA,NA,NA
"1349","AFL","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,52.46,NA,NA,NA
"1350","AFL","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,49.82,NA,NA,NA
"1351","AFL","Efficiency Ratios","Efficiency",85,2008-12-01,0.23,NA,NA,NA,NA,NA,NA,NA
"1352","AFL","Efficiency Ratios","Efficiency",85,2009-12-01,0.22,NA,NA,NA,NA,NA,NA,NA
"1353","AFL","Efficiency Ratios","Efficiency",85,2010-12-01,0.22,NA,NA,NA,NA,NA,NA,NA
"1354","AFL","Efficiency Ratios","Efficiency",85,2011-12-01,0.2,NA,NA,NA,NA,NA,NA,NA
"1355","AFL","Efficiency Ratios","Efficiency",85,2012-12-01,0.2,NA,NA,NA,NA,NA,NA,NA
"1356","AFL","Efficiency Ratios","Efficiency",85,2013-12-01,0.19,NA,NA,NA,NA,NA,NA,NA
"1357","AFL","Efficiency Ratios","Efficiency",85,2014-12-01,0.19,NA,NA,NA,NA,NA,NA,NA
"1358","AFL","Efficiency Ratios","Efficiency",85,2015-12-01,0.18,NA,NA,NA,NA,NA,NA,NA
"1359","AFL","Efficiency Ratios","Efficiency",85,2016-12-01,0.18,NA,NA,NA,NA,NA,NA,NA
"1360","AFL","Efficiency Ratios","Efficiency",85,2017-12-01,0.16,NA,NA,NA,NA,NA,NA,NA
"1361","AGN","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,41.18,NA,NA,NA,NA
"1362","AGN","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,53.88,NA,NA,NA,NA
"1363","AGN","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,55.28,NA,NA,NA,NA
"1364","AGN","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,68.73,NA,NA,NA,NA
"1365","AGN","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,76.18,NA,NA,NA,NA
"1366","AGN","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,56.96,NA,NA,NA,NA
"1367","AGN","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,52.77,NA,NA,NA,NA
"1368","AGN","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,57.81,NA,NA,NA,NA
"1369","AGN","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,61.78,NA,NA,NA,NA
"1370","AGN","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,62.17,NA,NA,NA,NA
"1371","AGN","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,117.03,NA,NA,NA,NA,NA
"1372","AGN","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,133.2,NA,NA,NA,NA,NA
"1373","AGN","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,120.84,NA,NA,NA,NA,NA
"1374","AGN","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,108.18,NA,NA,NA,NA,NA
"1375","AGN","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,130.94,NA,NA,NA,NA,NA
"1376","AGN","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,129.54,NA,NA,NA,NA,NA
"1377","AGN","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,111.8,NA,NA,NA,NA,NA
"1378","AGN","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,117.05,NA,NA,NA,NA,NA
"1379","AGN","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,169.45,NA,NA,NA,NA,NA
"1380","AGN","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,136.58,NA,NA,NA,NA,NA
"1381","AGN","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,65.53,NA
"1382","AGN","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,113.89,NA
"1383","AGN","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,75.83,NA
"1384","AGN","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,69.1,NA
"1385","AGN","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,72.91,NA
"1386","AGN","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,114.46,NA
"1387","AGN","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,86.5,NA
"1388","AGN","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,38.47,NA
"1389","AGN","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,58.29,NA
"1390","AGN","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,46.25,NA
"1391","AGN","Efficiency Ratios","Efficiency",81,2008-12-01,NA,92.69,NA,NA,NA,NA,NA,NA
"1392","AGN","Efficiency Ratios","Efficiency",81,2009-12-01,NA,73.18,NA,NA,NA,NA,NA,NA
"1393","AGN","Efficiency Ratios","Efficiency",81,2010-12-01,NA,100.29,NA,NA,NA,NA,NA,NA
"1394","AGN","Efficiency Ratios","Efficiency",81,2011-12-01,NA,107.82,NA,NA,NA,NA,NA,NA
"1395","AGN","Efficiency Ratios","Efficiency",81,2012-12-01,NA,134.21,NA,NA,NA,NA,NA,NA
"1396","AGN","Efficiency Ratios","Efficiency",81,2013-12-01,NA,72.04,NA,NA,NA,NA,NA,NA
"1397","AGN","Efficiency Ratios","Efficiency",81,2014-12-01,NA,78.08,NA,NA,NA,NA,NA,NA
"1398","AGN","Efficiency Ratios","Efficiency",81,2015-12-01,NA,136.39,NA,NA,NA,NA,NA,NA
"1399","AGN","Efficiency Ratios","Efficiency",81,2016-12-01,NA,172.94,NA,NA,NA,NA,NA,NA
"1400","AGN","Efficiency Ratios","Efficiency",81,2017-12-01,NA,152.5,NA,NA,NA,NA,NA,NA
"1401","AGN","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,8.86
"1402","AGN","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,6.77
"1403","AGN","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,6.6
"1404","AGN","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,5.31
"1405","AGN","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,4.79
"1406","AGN","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,6.41
"1407","AGN","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,6.92
"1408","AGN","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,6.31
"1409","AGN","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,5.91
