"";"Companies";"Year";"Ra";"ROA";"ROE";"TobinsQ";"AlphaJensen";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"EnergyProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry";"Beta"
"1059";80;2015;-0,0104308842792366;0,1;0,21;2,75;-0,00124718623845713;0,09;0;0;0;0;0;0;9,63;0,34;0,12;2;0,427820186211035
"1060";81;2013;0,00101685365898869;0,15;0,34;3,16;-0,0333962305418887;0;0;0;0;0;0;0;9,45;0,53;0,03;6;1,22466491818069
"1061";81;2014;0,0207809338026314;0,15;0,45;3,4;0,0204593605569176;0,1;0;0;0;0;1;0;9,51;0,48;0,03;6;-0,535955409523102
"1062";81;2015;-0,0765061320384568;0,16;0,46;2,86;-0,0636205074675697;0,01;0;0;0;0;1;0;9,5;0,43;0,04;6;0,598415878842721
"1063";82;2013;0,0122122388330029;-0,01;-1,13;1,65;0,00243873685765058;0;0;0;0;0;0;0;10,24;93,91;-0,02;1;0,347811458197591
"1064";82;2014;-0,0183164140235644;-0,01;-1,23;1,6;-0,0180938165024507;0;0;0;0;0;0;0;10,39;143,99;-0,02;1;0,370995868522912
"1066";83;2013;0,000343102450067911;0,03;0,15;0,58;-0,0100595251205269;0,86;0;0;0;0;0;0;10,74;0,47;0,05;5;0,370200269416184
"1067";83;2014;0,000194394453985031;0,04;0,19;0,64;0,000609513032542992;0,1;0;0;0,06;1;0;0;10,75;0,46;0,06;5;0,691864297596602
"1068";83;2015;0,0807378196689263;0,04;0,18;0,8;0,0854939691022167;0,1;0,1;0;0,07;1;0;0;10,76;0,42;0,06;5;0,223785688170064
"1069";84;2013;0,0321634497275591;0,01;0,08;NA;-0,00170409019365546;0;0;0;0;0;0;0;10,67;2,46;0,29;4;1,20525053100408
"1070";84;2014;-0,0200772166673787;0,02;0,13;NA;-0,019365177120309;0;0;0;0;0;0;0;10,68;2,04;0,31;4;1,18673257844945
"1071";84;2015;-0,0789181447317895;0,02;0,11;NA;-0,050919589999591;0,07;0;0;0;0;0;0;10,83;1,69;0,27;4;1,2948642733732
"1072";85;2013;-0,00915896196842268;0,16;1;4,6;-0,0338206847093712;0,38;0,35;0,37;0,34;1;1;1;10,14;4,93;0,13;2;0,877641378681442
"1073";85;2014;-0,00576437901685329;0,11;1,26;5,01;-0,00521708455921734;0,09;0,07;0,09;0,08;1;1;1;10,13;4,93;0,09;2;0,912157429393257
"1074";85;2015;0,0142105370239312;0,19;3,27;5,44;0,0304920072412738;0,07;0,07;0,08;0,09;1;1;1;10,08;2,25;0,14;2;0,754906461628691
"1075";86;2013;0,0455470629723626;0,07;0,21;2,17;0,0206324891271165;0;0;0;0;0;0;0;10,08;1,19;0,22;3;0,886639638620858
"1076";86;2014;-0,0660688667266949;0,07;0,22;1,37;-0,065356876458128;0;0;0;0;0;0;0;10,18;1,21;0,2;3;1,18665044761149
"1078";87;2013;-0,00441007466544138;0,13;4,8;3,17;-0,0338055392219266;0,33;0,34;0,49;0,32;1;1;1;9,64;13,91;0,1;2;1,04610194151193
"1079";87;2014;0,025167765996353;0,12;3,72;3,27;0,0252843687460858;0,08;0,06;0,13;0,07;1;1;1;9,67;6,39;0,09;2;0,194337916221341
"1080";87;2015;0,0201495594817084;0,16;4,26;4,33;0,0267639553214062;0,06;0,07;0,12;0,07;1;1;1;9,62;9,07;0,12;2;0,309419163119714
"1081";88;2013;0,0488060883542123;0,04;0,14;1,09;0,017460172794124;0;0;0;0;0;0;0;11,2;0,88;0,11;1;1,11551300925581
"1082";88;2014;0,0168627449015883;0,05;0,16;1,15;0,0167045576797146;0;0;0;0;0;0;0;11,2;0,84;0,12;1;-0,263645369789415
"1083";88;2015;-0,0755752229360803;0,05;0,16;1,16;-0,042392574387872;0,03;0;0;0;0;0;0;11,22;0,94;0,11;1;1,53376260590822
"1084";89;2013;-0,00603601394191435;0,02;0,05;0,5;-0,0160436264354265;0;0;0;0;0;0;0;10,73;0,1;0,33;4;0,356142793363421
"1085";89;2014;0,0734061236389558;0,02;0,05;0,43;0,0734762294643086;0;0;0;0;0;0;0;10,86;0,1;0,36;4;0,116843042254701
"1086";89;2015;-0,0387945737723512;0,02;0,06;0,47;-0,021774604726179;0,07;0;0;0;0;0;0;10,83;0,11;0,37;4;0,788938665722221
"1087";9;2013;0,0531584428185046;0,11;0,15;2,62;0,0376753471009873;0,87;0,99;0,92;0,83;1;1;1;10,02;0,18;0,26;7;0,550999847598482
"1088";9;2014;-0,0133900486730533;0,09;0,13;3,2;-0,0122108921118647;0,09;0,12;0,09;0,13;1;1;1;10,03;0,18;0,22;7;1,96526093531432
"1089";9;2015;0,0267545945928666;0,1;0,14;3,82;0,0477791915343898;0,08;0,08;0,03;0,06;1;1;1;10,07;0,1;0,2;7;0,973483730024112
"1090";90;2013;0,0168841909983956;0,18;0,23;NA;-0,014234765043402;0;0;0;0;0;0;0;9,3;0;0,1;1;1,10743615807109
"1091";90;2014;0,0309935794691479;0,19;0,24;NA;0,0309798255153176;0;0;0;0;0;0;0;9,41;0;0,11;1;-0,0229232563838659
"1093";91;2013;0,0630216943669797;0,12;0,21;1,54;0,0257235519941745;0,45;0,53;0,57;0,24;1;1;1;10,17;0,22;0,09;6;1,32733602750197
"1094";91;2014;-0,0100072722521099;0,11;0,22;1,45;-0,00842820947122742;0,07;0,08;0,09;0,03;1;1;1;10,2;0,21;0,09;6;2,63177130147076
"1095";91;2015;-0,131413133962357;0,09;0,18;0,85;-0,119596829631966;0,06;0,07;0,1;0,04;1;1;1;10,18;0,21;0,07;6;0,549138448405137
"1096";92;2013;0,0463111665732214;0;0,01;0,21;0,00896951968781685;0;0;0;0;0;0;0;10,54;0,76;0,01;4;1,32888423079731
"1097";92;2014;-0,0034922521007894;0,01;0,06;0,21;-0,00232241728999493;0;0;0;0;0;0;0;10,49;0,77;0,07;4;1,94972468465746
"1098";92;2015;-0,0544817450830212;0,01;0,04;NA;-0,0461147365305025;0,04;0;0;0;0;0;0;10,49;1;0,05;4;0,390184725922524
"1099";93;2013;-0,0107273630832151;0,03;0,14;0,83;-0,0424690068255669;0,61;0;0;0,76;0;0;0;10,34;1,76;0,07;11;1,12959586271715
"1100";93;2014;-0,0215336041367062;-0,03;-0,17;0,76;-0,0212364582494145;0,08;0;0;0;0;0;0;10,37;2,28;0,07;11;0,495243145486306
"1101";93;2015;0,0799064831669771;0,02;0,1;0,73;0,0781989197869917;0,13;0;0;0;0;0;0;10,33;1,94;0,06;11;-0,0740812617504755
"1102";94;2013;0,0668546849648294;0,05;0,16;1,01;0,00720908610884535;0,53;0,55;0,77;0,47;1;1;1;10,06;0,63;0,15;11;2,12261917636954
"1103";94;2014;-0,146132870350303;0,01;0,03;0,95;-0,145033400226387;0,11;0,09;0,12;0,04;1;1;1;10,07;0,61;0,04;11;1,83245020652567
"1104";94;2015;0,0025350189541568;-0,03;-0,08;0,49;0,00499141608472838;0,1;0,1;0,12;0,08;1;1;1;10,04;0,58;-0,12;11;0,117806319381179
"1105";95;2013;0,0672136574754659;0,01;0,1;0,26;0,0377518310226105;0,32;0;0;0,43;1;0;0;11,47;0,95;0,18;4;1,04846357483471
"1106";95;2014;-0,00784346665182252;0,01;0,1;0,28;-0,00703040168452183;0,04;0;0;0,02;1;0;1;11,49;1,06;0,19;4;1,35510827883448
"1107";95;2015;-0,0840629675186173;0,01;0,08;0,23;-0,0580107292324882;0,04;0;0;0;1;0;1;11,52;1,23;0,17;4;1,20517227125019
"1108";97;2013;0,0162292027664127;0,11;0,47;1,51;-0,00600179343327004;0,36;0;0;0,71;1;0;0;9,85;1,49;0,13;6;0,791138654792981
"1109";97;2014;-0,0123523540074349;0,09;0,35;1,67;-0,0117137555690737;0,04;0;0;0;1;0;0;9,85;1,34;0,13;6;1,06433073060195
"1110";97;2015;-0,00410852076459386;0,09;0,34;1,69;0,00479854253676275;0,06;0;0;0;1;0;0;9,87;1,3;0,12;6;0,415072041537171
"1111";98;2013;-0,0299775850407651;0,08;0,18;0,88;-0,0448809053644096;0,36;0,67;0,29;0,18;1;1;1;11,07;0,4;0,16;3;0,530367271304076
"1112";98;2014;0,044260979488259;0,06;0,13;0,89;0,0447210621527107;0,06;0,1;0,05;0,04;1;1;1;11,07;0,43;0,12;3;0,766804440752826
"1113";98;2015;-0,146379584782714;-0,04;-0,1;0,84;-0,12216115545144;0,06;0,1;0,1;0,05;1;1;1;10,99;0,59;-0,14;3;1,12066494614163
"1114";99;2013;-0,0524564724295848;0,07;0,19;1,78;-0,0789105076966761;0,72;0;0;0,66;0;1;0;10,51;0,44;0,02;2;0,941424742601112
"1115";99;2014;-0,00260659872892782;0,06;0,18;1,86;-0,00218166329089018;0,08;0;0;0;0;1;0;10,54;0,41;0,02;2;0,70822573006273
"1116";99;2015;0,000495411037445176;0,07;0,22;2,12;0,017110145729325;0,11;0;0;0;0;1;0;10,55;0,45;0,02;2;0,770264271515199
"1117";5;2013;0,0861681338573832;0;0,02;NA;0,0394181095099368;0,13;0,07;0,16;0,22;1;0;1;10,47;1,13;0;5;1,66370193407282
"1118";5;2014;-0,0558671202963208;0,01;0,29;NA;-0,054966815703752;0,03;0,02;0,03;0,04;1;0;1;10,44;3,38;0;5;1,50050765428135
"1119";5;2015;0,0185714512520987;0,05;0,27;NA;0,0482655630465746;0,04;0,02;0,05;0,07;1;0;1;10,72;0,6;0,01;5;1,37300054352424
