"","Ticker","Date","Year","Revenue","GrossMargin","OperatingIncome","OperatingMargin","NetIncome","EarningsPerShare","Dividends","PayoutRatio","Shares","BookValuePerShare","OperatingCashFlow","CapSpending","FreeCashFlow","FreeCashFlowPerShare","WorkingCapital","TaxRate","NetMargin","AssetTurnover_Average","Roa","Roe","Roic","InterestCoverage","OperatingCashFlowGrowth_YOY","FreeCashFlowGrowth_YOY","CapEAsPercentageOfSales","FreeCashFlowSales","FreeCashFlowNetIncome","CurrentRatio","QuickRatio","FinancialLeverage","DebtEquity","DaysSalesOutstanding","DaysInventory","PayablesPeriod","CashConversionCycle","ReceivablesTurnover","InventoryTurnover","FixedAssetsTurnover","AssetTurnover"
"2066","KMB",2013-12-01,2013,1.9561e+10,0.338,2.903e+09,0.148,2.142e+09,5.53,3.24,0.657,3.87e+08,12.26,3.04e+09,-9.53e+08,2.087e+09,5.62,7.02e+08,0.3155,0.1013,1.09,0.1104,0.4353,0.2132,11.41,-0.0754,-0.0492,0.0487,0.1067,0.97,1.12,0.62,3.89,1.11,40.47,60.09,66.13,34.44,9.02,6.07,2.64,1.09
"2067","KMB",2014-12-01,2014,1.9724e+10,0.339,2.521e+09,0.128,1.526e+09,4.04,3.36,0.589,3.77e+08,11.68,2.845e+09,-1.039e+09,1.806e+09,5.82,-6.67e+08,0.3796,0.0774,1.15,0.0886,0.5465,0.1848,8.94,-0.0641,-0.1346,0.0527,0.0916,1.18,0.89,0.48,21.3,7.72,40.93,57.73,72.97,25.69,8.92,6.32,2.58,1.15
"2068","KMB",2015-12-01,2015,1.8591e+10,0.356,1.613e+09,0.087,1.013e+09,2.77,3.52,2.071,3.66e+08,0.15,2.306e+09,-1.056e+09,1.25e+09,3.05,-9.23e+08,0.3131,0.0545,1.22,0.0667,3.6505,0.1575,5.53,-0.1895,-0.3079,0.0568,0.0672,1.23,0.85,0.46,NA,NA,40.21,57.97,79.73,18.45,9.08,6.3,2.57,1.22
"2069","KMB",2016-12-01,2016,1.8202e+10,0.365,3.317e+09,0.182,2.166e+09,5.99,3.68,0.662,3.61e+08,0.84,3.232e+09,-7.71e+08,2.461e+09,6.02,-7.31e+08,0.3064,0.119,1.24,0.1471,NA,NA,10.43,0.4016,0.9688,0.0424,0.1352,1.14,0.88,0.53,NA,NA,41.05,56.69,82.49,15.25,8.89,6.44,2.55,1.24
"2070","KMB",2017-12-01,2017,1.8259e+10,0.359,3.299e+09,0.181,2.278e+09,6.4,3.88,0.631,3.55e+08,0.74,2.929e+09,-7.85e+08,2.144e+09,6.02,-6.47e+08,0.2594,0.1248,1.23,0.1531,8.6452,0.3229,10.41,-0.0938,-0.1288,0.043,0.1174,0.94,0.89,0.5,24.09,10.29,42.78,54.08,84.86,12,8.53,6.75,2.5,1.23
"2071","KMI",2008-12-01,2008,1.2094e+10,0.251,1.561e+09,0.129,-3.599e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2976,NA,NA,NA,NA,-3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","KMI",2009-12-01,2009,7.185e+09,0.412,1.407e+09,0.196,4.95e+08,NA,NA,NA,NA,NA,1.588e+09,-1.324e+09,2.63e+08,NA,-9.38e+08,0.2971,0.0689,0.26,0.0179,0.1187,0.0272,NA,NA,NA,0.1843,0.0366,0.53,0.6,0.47,6.61,3.17,46.54,13.73,73.84,-13.57,7.84,26.59,0.43,0.26
"2073","KMI",2010-12-01,2010,7.852e+09,0.554,1.133e+09,0.144,-4.1e+07,NA,NA,NA,1.98e+08,NA,1.911e+09,-1.003e+09,9.09e+08,NA,-1.857e+09,0.3582,-0.005,0.29,-0.0015,-0.0109,0.0199,1.7,NA,NA,0.1277,0.1157,-22.16,0.49,0.4,8.41,4.02,42.06,7.6,45.97,3.69,8.68,48.05,0.48,0.29
"2074","KMI",2011-12-01,2011,7.943e+09,0.587,1.423e+09,0.179,5.94e+08,0.74,0.74,0.825,7.08e+08,4.3,2.365e+09,-1.2e+09,1.165e+09,1.43,-2.865e+09,0.3574,0.0634,0.28,0.0176,0.155,0.0482,2.44,NA,NA,0.1511,0.1467,1.96,0.37,0.29,9.25,4.32,41.64,9.82,50.83,0.63,8.77,37.18,0.47,0.28
"2075","KMI",2012-12-01,2012,9.973e+09,0.693,2.593e+09,0.26,3.15e+08,0.35,1.34,2.392,9.08e+08,13.39,2.795e+09,-2.022e+09,7.73e+08,0.85,-1.535e+09,0.1035,0.0316,0.2,0.0064,0.0367,0.0455,1.94,NA,NA,0.2027,0.0775,2.45,0.71,0.41,4.92,2.3,42.42,32.57,115.14,-40.15,8.6,11.2,0.41,0.2
"2076","KMI",2013-12-01,2013,1.407e+10,0.627,3.892e+09,0.277,1.193e+09,1.15,1.56,1.438,1.036e+09,12.87,4.064e+09,-3.369e+09,6.95e+08,0.72,-2.207e+09,0.2158,0.0848,0.2,0.0166,0.0885,0.0514,3.05,NA,NA,0.2394,0.0494,0.58,0.64,0.38,5.74,2.59,40.53,27.93,99.92,-31.45,9,13.07,0.42,0.2
"2077","KMI",2014-12-01,2014,1.6226e+10,0.613,4.722e+09,0.291,1.026e+09,0.89,1.7,1.391,1.137e+09,5.9,4.467e+09,-3.617e+09,8.5e+08,0.96,-2.61e+09,0.2096,0.0632,0.2,0.013,0.0435,0.0387,2.72,9.92,NA,0.2229,0.0524,0.83,0.59,0.31,2.44,1.18,37.81,25.84,94.88,-31.23,9.65,14.12,0.44,0.2
"2078","KMI",2015-12-01,2015,1.4403e+10,0.552,4.513e+09,0.313,2.53e+08,0.1,1.93,4.133,2.193e+09,15.93,5.303e+09,-3.896e+09,1.407e+09,0.27,-1.241e+09,0.7306,0.0158,0.17,0.0027,0.0066,0.0188,1.38,NA,NA,0.2705,0.0977,5.56,0.69,0.38,2.39,1.21,37.46,38.4,129.14,-53.28,9.74,9.5,0.36,0.17
"2079","KMI",2016-12-01,2016,1.3058e+10,0.556,3.958e+09,0.303,7.08e+08,0.25,0.5,NA,2.23e+09,15.52,4.787e+09,-2.882e+09,1.905e+09,1.03,-2.695e+09,0.5598,0.0423,0.16,0.0067,0.0159,0.0214,1.91,-9.73,NA,0.2207,0.1459,2.69,0.55,0.38,2.33,1.08,37.53,39.86,134.66,-57.27,9.73,9.16,0.33,0.16
"2080","KMI",2017-12-01,2017,1.3705e+10,0.503,3.556e+09,0.259,1.83e+08,0.01,0.5,0.893,2.23e+09,15.89,4.601e+09,-3.188e+09,1.413e+09,0.71,-3.466e+09,0.8968,0.002,0.17,3e-04,8e-04,4e-04,NA,-3.89,NA,0.2326,0.1031,7.72,0.44,0.3,2.35,1.04,37.53,20.91,69.53,-11.09,9.73,17.46,0.35,0.17
"2081","KMX",2008-02-01,2008,8.2e+09,0.131,2.14e+08,0.026,1.82e+08,0.83,NA,NA,2.21e+08,NA,8e+07,-2.53e+08,-1.74e+08,NA,8.67e+08,0.3873,0.0222,3.89,0.0863,0.133,0.112,NA,NA,NA,0.0309,-0.0212,-0.95,2.77,0.74,1.56,0.15,3.22,46.4,14.36,35.25,113.38,7.87,10.83,3.89
"2082","KMX",2009-02-01,2009,6.974e+09,0.139,6.7e+07,0.01,5.9e+07,0.27,NA,NA,2.19e+08,7.09,2.65e+08,-1.85e+08,7.9e+07,0.03,7.97e+08,0.3883,0.0085,2.96,0.0251,0.0384,0.033,16.91,NA,NA,0.0266,0.0113,1.33,2.62,1.17,1.49,0.11,3.9,51.02,16.51,38.41,93.55,7.15,7.75,2.96
"2083","KMX",2010-02-01,2010,7.47e+09,0.147,2.8e+08,0.038,2.82e+08,1.26,NA,NA,2.22e+08,8.28,5e+07,-2.2e+07,2.8e+07,-0.12,1.079e+09,0.3775,0.0377,3.03,0.1141,0.1597,0.1412,131.78,NA,NA,0.003,0.0037,0.1,3.26,1.47,1.32,0.01,4.28,44.29,14.05,34.52,85.22,8.24,8.16,3.03
"2084","KMX",2011-02-01,2011,8.976e+09,0.145,4.22e+08,0.047,3.77e+08,1.65,NA,NA,2.28e+08,10.15,-1.7e+07,-7.7e+07,-9.4e+07,-0.41,9.02e+08,0.3792,0.0424,1.91,0.0811,0.1803,0.0909,198.26,NA,NA,0.0085,-0.0104,-0.25,2.77,0.32,2.98,1.7,4.45,45.01,12.44,37.02,81.96,8.11,9.9,1.91
"2085","KMX",2012-02-01,2012,1.0004e+10,0.138,4.38e+08,0.044,4.14e+08,1.79,NA,NA,2.31e+08,11.77,-6.2e+07,-1.73e+08,-2.35e+08,-1.02,1.207e+09,0.3795,0.0414,1.32,0.0545,0.1667,0.0618,20.78,NA,NA,0.0173,-0.0235,-0.57,2.87,0.82,3.12,1.82,3.76,45.33,12.58,36.5,97.11,8.05,9.1,1.32
"2086","KMX",2013-02-01,2013,1.0963e+10,0.134,4.33e+08,0.04,4.34e+08,1.87,NA,NA,2.32e+08,13.38,-7.78e+08,-2.36e+08,-1.014e+09,-3.53,1.626e+09,0.3808,0.0396,1.2,0.0477,0.1526,0.0317,22.68,NA,NA,0.0215,-0.0925,-2.34,3.38,0.79,3.28,1.99,2.97,50.16,12.71,40.41,122.91,7.28,8.1,1.2
"2087","KMX",2014-02-01,2014,1.2574e+10,0.131,4.93e+08,0.039,4.93e+08,2.16,NA,NA,2.28e+08,14.83,-6.13e+08,-3.1e+08,-9.23e+08,-4.53,1.768e+09,0.3822,0.0392,1.16,0.0456,0.1555,0.0302,26.86,NA,NA,0.0247,-0.0734,-1.87,3.02,0.81,3.53,2.21,2.49,52.77,12.77,42.5,146.31,6.92,8.16,1.16
"2088","KMX",2015-02-01,2015,1.4269e+10,0.132,6.3e+08,0.044,5.97e+08,2.73,NA,NA,2.19e+08,15.24,-9.68e+08,-3.1e+08,-1.278e+09,-5.59,1.602e+09,0.3837,0.0419,1.15,0.048,0.1845,0.0333,40.61,NA,NA,0.0217,-0.0896,-2.14,2.61,0.17,4.18,2.79,2.78,54.96,13.01,44.73,131.14,6.64,8.12,1.15
"2089","KMX",2016-02-01,2016,1.515e+10,0.133,6.67e+08,0.044,6.23e+08,3.03,NA,NA,2.06e+08,14.95,-1.49e+08,-3.16e+08,-4.64e+08,-4.19,1.467e+09,0.3827,0.0412,1.09,0.045,0.2057,0.0313,28.78,NA,NA,0.0208,-0.0307,-0.75,2.46,0.17,4.99,3.56,3.25,55.86,12.46,46.65,112.28,6.53,7.53,1.09
"2090","KMX",2017-02-01,2017,1.5875e+10,0.138,6.95e+08,0.044,6.27e+08,3.26,NA,NA,1.92e+08,16.16,-4.68e+08,-4.18e+08,-8.86e+08,-2.58,1.768e+09,0.377,0.0395,1.03,0.0408,0.2085,0.03,18.83,NA,NA,0.0263,-0.0558,-1.41,2.6,0.17,5.24,3.8,3.27,55.88,12.49,46.66,111.57,6.53,6.78,1.03
"2091","KO",2008-12-01,2008,3.1944e+10,0.644,8.446e+09,0.264,5.807e+09,1.25,0.76,0.61,4.672e+09,4.42,7.571e+09,-1.968e+09,5.603e+09,1.2,-8.12e+08,0.2194,0.1818,0.76,0.1386,0.2751,0.1935,17.98,0.0589,0.0184,0.0616,0.1754,0.96,0.94,0.62,1.98,0.14,36.6,70.71,44.12,63.19,9.97,5.16,3.8,0.76
"2092","KO",2009-12-01,2009,3.099e+10,0.642,8.231e+09,0.266,6.824e+09,1.47,0.82,0.559,4.658e+09,5.38,8.186e+09,-1.993e+09,6.193e+09,1.33,3.83e+09,0.228,0.2202,0.69,0.153,0.3015,0.2079,26.2,0.0812,0.1053,0.0643,0.1998,0.91,1.28,0.95,1.96,0.2,40.33,74.74,45.76,69.31,9.05,4.88,3.47,0.69
"2093","KO",2010-12-01,2010,3.5119e+10,0.639,8.413e+09,0.24,1.1787e+10,2.53,0.88,0.348,4.667e+09,6.76,9.532e+09,-2.215e+09,7.317e+09,1.57,3.071e+09,0.1674,0.3363,0.58,0.1942,0.4232,0.2669,20.43,0.1644,0.1815,0.0631,0.2083,0.62,1.17,0.85,2.35,0.45,42.55,71.95,47.4,67.09,8.58,5.07,2.89,0.58
"2094","KO",2011-12-01,2011,4.6542e+10,0.609,1.0173e+10,0.219,8.584e+09,1.85,0.94,0.34,4.646e+09,7.34,9.474e+09,-2.92e+09,6.554e+09,1.35,1.214e+09,0.2452,0.1842,0.61,0.1121,0.2737,0.1487,28.43,-0.0061,-0.1043,0.0627,0.1408,0.76,1.05,0.78,2.53,0.43,36.66,57.53,40.67,53.52,9.96,6.34,3.14,0.61
"2095","KO",2012-12-01,2012,4.8017e+10,0.603,1.0779e+10,0.224,9.019e+09,1.97,1.02,0.518,4.584e+09,7.34,1.0645e+10,-2.78e+09,7.865e+09,1.72,2.507e+09,0.2306,0.1878,0.57,0.1086,0.28,0.1427,30.75,0.1236,0.2,0.0579,0.1638,0.87,1.09,0.77,2.63,0.45,36.79,60.88,39.66,58,9.92,6,3.26,0.57
"2096","KO",2013-12-01,2013,4.6854e+10,0.607,1.0228e+10,0.218,8.584e+09,1.9,1.12,0.567,4.509e+09,7.3,1.0542e+10,-2.55e+09,7.992e+09,1.79,3.493e+09,0.2484,0.1832,0.53,0.0974,0.2603,0.1258,25.79,-0.0097,0.0161,0.0544,0.1706,0.93,1.13,0.9,2.71,0.58,37.52,64.8,38.66,63.66,9.73,5.63,3.18,0.53
"2097","KO",2014-12-01,2014,4.5998e+10,0.611,9.708e+09,0.211,7.098e+09,1.6,1.22,0.664,4.45e+09,7.66,1.0615e+10,-2.406e+09,8.209e+09,1.85,6.12e+08,0.236,0.1543,0.51,0.078,0.2236,0.0986,20.31,0.0069,0.0272,0.0523,0.1785,1.16,1.02,0.81,3.04,0.63,37.05,65.06,41.03,61.08,9.85,5.61,3.11,0.51
"2098","KO",2015-12-01,2015,4.4294e+10,0.605,1.024e+10,0.231,7.351e+09,1.67,1.32,0.825,4.405e+09,6.02,1.0528e+10,-2.553e+09,7.975e+09,1.94,6.465e+09,0.2331,0.166,0.49,0.0807,0.2631,0.1063,12.22,-0.0082,-0.0285,0.0576,0.18,1.08,1.24,0.89,3.53,1.11,34.64,62.66,50.99,46.31,10.54,5.83,3.26,0.49
"2099","KO",2016-12-01,2016,4.1863e+10,0.607,9.75e+09,0.233,6.527e+09,1.49,1.4,0.836,4.367e+09,6.08,8.796e+09,-2.262e+09,6.534e+09,1.47,7.478e+09,0.1949,0.1559,0.47,0.0736,0.2685,0.0953,12.1,-0.1645,-0.1807,0.054,0.1561,1,1.28,0.98,3.78,1.29,33.99,61.82,60.71,35.1,10.74,5.9,3.61,0.47
"2100","KO",2017-12-01,2017,3.541e+10,0.626,9.427e+09,0.266,1.248e+09,0.29,1.48,1.403,4.324e+09,5.19,7.106e+09,-1.675e+09,5.431e+09,1.41,9.351e+09,0.8247,0.0352,0.4,0.0142,0.0622,0.0202,9.02,-0.1921,-0.1688,0.0473,0.1534,4.35,1.34,0.9,5.15,1.83,38.77,73.38,68.42,43.73,9.41,4.97,3.76,0.4
"2101","KR",2009-01-01,2009,7.6148e+10,0.231,2.452e+09,0.032,1.249e+09,0.94,0.17,0.18,1.316e+09,4.04,2.896e+09,-2.149e+09,7.47e+08,0.46,-4.23e+08,0.3647,0.0164,3.34,0.0549,0.2476,0.0951,NA,NA,NA,0.0282,0.0098,0.6,0.94,0.16,4.48,1.45,4.15,30.27,24.53,9.89,87.86,12.06,5.92,3.34
"2102","KR",2010-01-01,2010,7.6733e+10,0.232,2.204e+09,0.029,7e+07,0.06,0.18,1.44,1.3e+09,3.73,2.922e+09,-2.297e+09,6.25e+08,0.47,-2.64e+08,0.9032,9e-04,3.31,0.003,0.014,0.0303,2.17,0.9,NA,0.0299,0.0081,8.93,0.97,0.26,4.78,1.55,4.41,30.21,23.87,10.75,82.82,12.08,5.67,3.31
"2103","KR",2011-01-01,2011,8.2049e+10,0.222,2.2e+09,0.027,1.116e+09,0.87,0.2,0.224,1.276e+09,4.27,3.366e+09,-1.919e+09,1.447e+09,1.13,-4.49e+08,0.3466,0.0136,3.53,0.0479,0.2204,0.108,4.87,NA,NA,0.0234,0.0176,1.3,0.94,0.29,4.44,1.38,3.89,28.17,23.17,8.89,93.72,12.96,5.85,3.53
"2104","KR",2012-01-01,2012,9.0269e+10,0.209,1.278e+09,0.014,6.02e+08,0.51,0.21,0.426,1.186e+09,3.55,2.658e+09,-1.898e+09,7.6e+08,0.64,-1.78e+09,0.293,0.0067,3.85,0.0256,0.1298,0.0718,2.94,NA,NA,0.021,0.0084,1.26,0.8,0.21,5.9,1.72,3.62,25.73,21.84,7.51,100.75,14.19,6.32,3.85
"2105","KR",2013-01-01,2013,9.6619e+10,0.206,2.764e+09,0.029,1.497e+09,1.39,0.25,0.328,1.074e+09,3.63,2.833e+09,-2.062e+09,7.71e+08,0.5,-3.098e+09,0.3449,0.0155,4.02,0.0622,0.3657,0.1427,5.98,6.58,1.45,0.0213,0.008,0.52,0.72,0.2,5.86,1.46,3.77,24.36,21.02,7.11,96.75,14.98,6.6,4.02
"2106","KR",2014-01-01,2014,9.8375e+10,0.206,2.725e+09,0.028,1.519e+09,1.45,0.31,0.202,1.04e+09,4.82,3.38e+09,-2.33e+09,1.05e+09,1.06,-1.875e+09,0.3291,0.0154,3.65,0.0563,0.3168,0.122,6.15,NA,NA,0.0237,0.0107,0.69,0.82,0.23,5.44,1.79,4.02,25.22,21.97,7.27,90.79,14.47,6.19,3.65
"2107","KR",2015-01-01,2015,1.08465e+11,0.212,3.137e+09,0.029,1.728e+09,1.72,0.34,0.205,9.93e+08,5.46,4.163e+09,-2.831e+09,1.332e+09,1.31,-2.492e+09,0.3405,0.0159,3.63,0.0578,0.3201,0.1214,6.43,NA,NA,0.0261,0.0123,0.77,0.78,0.22,5.64,1.81,4.01,24.2,21.2,7.01,91.07,15.08,6.23,3.63
"2108","KR",2016-01-01,2016,1.0983e+11,0.222,3.576e+09,0.033,2.039e+09,2.06,0.4,0.189,9.8e+08,6.49,4.833e+09,-3.349e+09,1.484e+09,1.27,-3.079e+09,0.3378,0.0186,3.41,0.0633,0.3334,0.1311,7.42,NA,NA,0.0305,0.0135,0.73,0.76,0.23,4.97,1.42,4.99,25.31,23.01,7.28,73.22,14.42,5.85,3.41
"2109","KR",2017-01-01,2017,1.15337e+11,0.224,3.436e+09,0.03,1.975e+09,2.05,0.45,0.209,9.58e+08,7.16,4.272e+09,-3.699e+09,5.73e+08,0.62,-2.52e+09,0.3284,0.0171,3.28,0.0561,0.2922,0.1172,6.58,NA,NA,0.0321,0.005,0.29,0.8,0.22,5.45,1.77,5.35,25.96,23.54,7.77,68.19,14.06,5.68,3.28
"2110","KR",2018-01-01,2018,1.22662e+11,0.22,2.085e+09,0.017,1.907e+09,2.09,0.49,0.289,9.04e+08,7.07,3.413e+09,-2.809e+09,6.04e+08,1.15,-3.08e+09,NA,0.0155,3.33,0.0517,0.2798,0.1083,3.47,NA,5.41,0.0229,0.0049,0.32,0.78,0.22,5.37,1.74,4.89,24.98,22.27,7.59,74.66,14.61,5.82,3.33
"2111","KSS",2009-01-01,2009,1.6389e+10,0.369,1.536e+09,0.094,8.85e+08,2.89,NA,NA,3.07e+08,20.99,1.701e+09,-1.014e+09,6.87e+08,2.06,1.885e+09,0.3789,0.054,1.5,0.0808,0.1378,0.1043,NA,NA,NA,0.0619,0.0419,0.78,2.04,0.37,1.68,0.3,NA,99.86,30.32,NA,NA,3.65,2.43,1.5
"2112","KSS",2010-01-01,2010,1.7178e+10,0.378,1.859e+09,0.108,9.73e+08,3.17,NA,NA,3.06e+08,24.09,2.234e+09,-6.66e+08,1.568e+09,4.93,3.095e+09,0.3759,0.0577,1.4,0.0809,0.1358,0.1141,12.85,NA,NA,0.0388,0.0913,1.61,2.29,0.95,1.68,0.26,NA,97.78,35.36,NA,NA,3.73,2.45,1.4
"2113","KSS",2011-01-01,2011,1.8391e+10,0.382,2.092e+09,0.114,1.12e+09,3.66,NA,NA,3.06e+08,27.84,1.676e+09,-7.61e+08,9.15e+08,2.99,2.935e+09,0.3749,0.0606,1.38,0.0834,0.1396,0.1189,13.64,NA,NA,0.0414,0.0498,0.82,2.08,0.84,1.67,0.21,NA,95.74,37.37,NA,NA,3.81,2.58,1.38
"2114","KSS",2012-01-01,2012,1.8804e+10,0.382,2.158e+09,0.115,1.167e+09,4.3,1,0.233,2.71e+08,26.35,2.143e+09,-9.27e+08,1.216e+09,4.49,2.185e+09,0.3722,0.0621,1.36,0.0844,0.1598,0.1293,7.14,NA,NA,0.0493,0.0647,1.04,1.84,0.47,2.17,0.64,NA,97.88,37.61,NA,NA,3.73,2.33,1.36
"2115","KSS",2013-01-01,2013,1.9279e+10,0.363,1.89e+09,0.098,9.86e+08,4.17,1.28,0.282,2.37e+08,26.55,1.265e+09,-7.85e+08,4.8e+08,3.86,2.184e+09,0.3684,0.0511,1.38,0.0704,0.1571,0.1112,5.74,NA,NA,0.0407,0.0249,0.49,1.86,0.21,2.3,0.74,NA,103.17,38.09,NA,NA,3.54,2.17,1.38
"2116","KSS",2014-01-01,2014,1.9031e+10,0.365,1.742e+09,0.092,8.89e+08,4.05,1.4,0.331,2.2e+08,27.66,1.884e+09,-6.43e+08,1.241e+09,4.34,2.556e+09,0.3668,0.0467,1.35,0.0629,0.1478,0.1018,5.15,NA,NA,0.0338,0.0652,1.4,1.93,0.35,2.41,0.79,NA,115.08,40.34,NA,NA,3.17,2.16,1.35
"2117","KSS",2015-01-01,2015,1.9023e+10,0.364,1.689e+09,0.089,8.67e+08,4.24,1.56,0.382,2.04e+08,28.88,2.024e+09,-6.82e+08,1.342e+09,5.1,2.839e+09,0.3573,0.0456,1.32,0.0602,0.1449,0.0996,4.97,7.43,8.14,0.0359,0.0705,1.55,1.99,0.49,2.41,0.78,NA,115.97,43.38,NA,NA,3.15,2.2,1.32
"2118","KSS",2016-01-01,2016,1.9204e+10,0.361,1.553e+09,0.081,6.73e+08,3.46,1.8,0.467,1.95e+08,29.43,1.474e+09,-6.9e+08,7.84e+08,4.19,2.362e+09,0.3633,0.035,1.37,0.048,0.1172,0.0833,4.23,NA,NA,0.0359,0.0408,1.16,1.87,0.26,2.48,0.83,NA,116.84,41.1,NA,NA,3.12,2.28,1.37
"2119","KSS",2017-01-01,2017,1.8686e+10,0.361,1.369e+09,0.073,5.56e+08,3.11,2,0.606,1.79e+08,29.35,2.148e+09,-7.68e+08,1.38e+09,8.87,2.273e+09,0.3646,0.0298,1.38,0.0409,0.1042,0.0746,3.84,NA,NA,0.0411,0.0739,2.48,1.76,0.36,2.62,0.87,NA,119.69,42.14,NA,NA,3.05,2.28,1.38
"2120","KSS",2018-01-01,2018,1.9095e+10,0.362,1.416e+09,0.074,8.59e+08,5.12,2.2,0.573,1.68e+08,29.93,1.691e+09,-6.72e+08,1.019e+09,5.94,2.68e+09,0.231,0.045,1.42,0.0638,0.162,0.1093,4.74,NA,NA,0.0352,0.0534,1.19,2.01,0.49,2.46,0.81,NA,109.97,41.64,NA,NA,3.32,2.41,1.42
"2121","KSU",2008-12-01,2008,1.852e+09,0.541,3.9e+08,0.211,1.68e+08,1.86,NA,NA,9.9e+07,20.87,4.55e+08,-5.77e+08,-1.2e+08,-1.23,-4.06e+08,0.2593,0.0829,0.36,0.0296,0.0847,0.0687,2.79,NA,NA,0.3113,-0.0652,-0.72,0.63,0.4,2.86,0.76,40.47,40.42,64.08,16.81,9.02,9.03,0.42,0.36
"2122","KSU",2009-12-01,2009,1.48e+09,0.525,2.67e+08,0.18,6.7e+07,0.6,NA,NA,9.4e+07,21.33,2.92e+08,-3.49e+08,-5.6e+07,-0.6,2.03e+08,0.334,0.0311,0.27,0.0084,0.0232,0.0403,1.6,NA,NA,0.2359,-0.038,-0.84,1.49,0.63,2.67,0.93,37.81,56.25,NA,NA,9.65,6.49,0.32,0.27
"2123","KSU",2010-12-01,2010,1.814e+09,0.573,4.87e+08,0.268,1.8e+08,1.67,NA,NA,1.08e+08,23.62,4.96e+08,-2.87e+08,2.09e+08,1.94,1.67e+08,0.3776,0.0932,0.33,0.0304,0.0756,0.0661,2.83,NA,NA,0.1583,0.1152,1.16,1.39,0.57,2.33,0.67,30.11,48.99,NA,NA,12.12,7.45,0.42,0.33
"2124","KSU",2011-12-01,2011,2.098e+09,0.57,5.86e+08,0.279,3.3e+08,3,NA,NA,1.1e+08,24.22,6.38e+08,-4.95e+08,1.43e+08,2.1,2.05e+08,0.2705,0.1567,0.36,0.0556,0.1268,0.0999,4.52,NA,NA,0.2359,0.0682,0.43,1.47,0.55,2.24,0.58,28.35,42.67,81.96,-10.93,12.87,8.55,0.46,0.36
"2125","KSU",2012-12-01,2012,2.238e+09,0.582,6.72e+08,0.301,3.77e+08,3.43,0.78,0.227,1.1e+08,28.06,6.73e+08,-5.4e+08,1.33e+08,1.21,9.8e+07,0.3845,0.1685,0.36,0.06,0.1289,0.0965,7.14,5.52,-6.85,0.2412,0.0595,0.35,1.23,0.68,2.07,0.5,28.5,45.84,72.44,1.9,12.81,7.96,0.41,0.36
"2126","KSU",2013-12-01,2013,2.369e+09,0.592,7.39e+08,0.312,3.51e+08,3.18,0.86,0.28,1.1e+08,29.68,7.98e+08,-8.07e+08,-8e+06,-0.25,2.12e+08,0.3595,0.1482,0.34,0.0508,0.1088,0.0786,7.84,NA,NA,0.3404,-0.0035,-0.02,1.29,0.92,2.21,0.55,29.42,46.65,69.84,6.23,12.4,7.82,0.39,0.34
"2127","KSU",2014-12-01,2014,2.577e+09,0.598,8.09e+08,0.314,5.03e+08,4.55,1.12,0.245,1.1e+08,32.97,9.06e+08,-9.7e+08,-6.4e+07,-0.61,-8.1e+07,0.2928,0.1949,0.33,0.0647,0.1411,0.0953,10.8,NA,NA,0.3765,-0.025,-0.13,0.91,0.59,2.15,0.49,26.9,40.95,73.24,-5.39,13.57,8.91,0.38,0.33
"2128","KSU",2015-12-01,2015,2.419e+09,0.633,8.03e+08,0.332,4.84e+08,4.4,1.32,0.289,1.1e+08,35.67,9.09e+08,-8.32e+08,7.7e+07,-0.32,-2.2e+08,0.2785,0.1998,0.29,0.0588,0.1261,0.0876,9.21,0.36,NA,0.3441,0.0319,0.16,0.71,0.41,2.13,0.52,26.67,51.14,80.48,-2.67,13.68,7.13,0.33,0.29
"2129","KSU",2016-12-01,2016,2.334e+09,0.653,8.19e+08,0.351,4.78e+08,4.43,1.32,0.293,1.08e+08,38.14,9.13e+08,-5.91e+08,3.23e+08,2.99,-9.6e+07,0.2758,0.2047,0.27,0.0557,0.1196,0.0853,7.78,0.44,NA,0.253,0.1383,0.68,0.87,0.64,2.16,0.56,28.37,65.36,95.51,-1.77,12.86,5.58,0.3,0.27
"2130","KSU",2017-12-01,2017,2.583e+09,0.655,9.22e+08,0.357,9.62e+08,9.16,1.38,0.266,1.05e+08,39.64,1.028e+09,-6.28e+08,4e+08,2.97,-2.92e+08,NA,0.3724,0.29,0.1068,0.223,0.1533,9.73,NA,NA,0.2431,0.155,0.42,0.7,0.47,2.02,0.49,30.3,62.17,96.89,-4.43,12.05,5.87,0.31,0.29
"2131","L",2008-12-01,2008,1.3247e+10,NA,NA,NA,4.53e+09,9.05,0.25,0.027,4.77e+08,30.09,3.371e+09,-3.997e+09,-6.26e+08,-1.31,NA,0.0119,0.342,0.18,0.0621,0.295,NA,2.7,NA,NA,0.3017,-0.0473,-0.14,NA,NA,5.32,0.62,NA,NA,NA,NA,NA,NA,1.14,0.18
"2132","L",2009-12-01,2009,1.4117e+10,NA,NA,NA,5.64e+08,1.3,0.25,0.19,4.33e+08,39.76,4.591e+09,-2.529e+09,2.062e+09,4.76,NA,0.1994,0.04,0.2,0.0078,0.0376,NA,4.86,NA,NA,0.1791,0.1461,3.66,NA,NA,4.38,0.56,NA,NA,NA,NA,NA,NA,1.08,0.2
