"","Index","Year","Roa","Roe","Roic","TobinsQ","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","CarbonProductivity","EnergyProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"1013",339,2012,0.0648,0.1871,0.1102,1.08,-0.0692832182348265,4.28,0.85,0.0419,4.958e+10,6.83e+08,6.9865e+10,2.929e+09,0.373031967066543,0.00450177721138521,0.35,0.27,0.33,0.3,0,0.06,1,1,1,1,24.6268533635535,0.0769610411361284
"1014",339,2013,0.0633,0.1852,0.0923,1.19,-0.0444922724209445,4.52,0.89,0.0409,4.637e+10,6.63e+08,7.3301e+10,2.999e+09,1.21405767851468,0.0341150207662624,0.47,0.06,0.04,0.05,0,0.12,1,1,1,1,24.5599185353498,0.173953307123438
"1015",339,2014,0.0425,0.1202,0.0629,1.11,0.0262433002841061,3.07,0.78,0.0272,4.646e+10,6.41e+08,7.1279e+10,1.971e+09,1.2670559731015,-0.000760233583860901,0.44,0.02,0.04,0.06,0,0.12,1,1,1,1,24.5618575642887,0.104360015324243
"1016",340,2012,0.1113,0.1941,0.159,1.41,-0.0409260387774713,3.4,0.23,0.1206,4.45e+09,1.29e+08,3.643e+09,4.39e+08,1.53223572463571,0.0181803815507014,0.4,0.71,0.79,0,0,0.37,0,1,1,1,22.2161699331246,0.343589704390077
"1017",340,2013,0.0947,0.1682,0.1257,1.68,-0.00375575167424375,3.25,0.29,0.1097,4.752e+09,1.28e+08,3.794e+09,4.16e+08,1.69217371487498,0.0475500813879868,0.41,0.09,0.12,0,0,0.1,0,1,1,1,22.2818314190068,0.518793793415168
"1018",340,2014,0.0387,0.0682,0.0621,2.09,-0.00490040164752133,1.41,0.28,0.045,5.181e+09,1.29e+08,4.031e+09,1.81e+08,2.19392516669791,-0.00131635510001874,0.42,0.11,0.11,0,0,0.1,0,1,1,1,22.3682639247791,0.73716406597672
"1019",341,2012,0.1841,0.4743,0.385,3.17,-0.0495720759558988,1.93,0.24,0.0645,9.172e+09,7.74e+08,2.3191e+10,1.496e+09,0.501003925685047,0.00601184632308355,0.22,0.14,0.19,0,0,0.36,1,0,0,1,22.9394212019421,1.15373158788919
"1020",341,2013,0.2143,0.5547,0.4564,3.95,-0.00725670614628464,2.55,0.21,0.0737,1.0201e+10,7.48e+08,2.5878e+10,1.907e+09,0.736083531836366,0.0206839472446019,0.21,0,0,0,0,0.11,1,0,0,1,23.0457515916468,1.37371557891303
"1021",341,2014,0.2169,0.5414,0.4339,3.69,0.0369233390779596,2.94,0.3,0.0779,1.1128e+10,7.26e+08,2.7423e+10,2.137e+09,1.66440591258808,-0.000998643547552847,0.24,0.03,0,0,0,0.11,1,0,0,1,23.1327302915676,1.30562645805244
"1022",342,2012,0.0434,0.0772,0.0624,0.99,-0.0112109730345755,3.21,0.45,0.0942,27444600000,3.67e+08,1.2509e+10,1.178e+09,1.44312618248822,0.017128888953361,0.49,0.26,0.7,0.73,0,0.91,0,0,1,5,24.0354352642383,-0.0100503358535015
"1023",342,2013,0.0429,0.0788,0.0601,1.35,0.0579587440793751,3.48,0.56,0.0973,31863400000,3.66e+08,1.309e+10,1.273e+09,1.51489839712192,0.0425686449591259,0.44,0.05,0.09,0,0,0.15,1,0,1,5,24.1847238526208,0.300104592450338
"1024",342,2014,0.0507,0.1013,0.0732,1.43,-0.0300503337138457,4.71,0.6,0.1122,42852100000,4.02e+08,1.6889e+10,1.894e+09,0.329799099730582,-0.000197879459838349,0.34,0.04,0,0,0,0.15,1,0,1,5,24.4810204889574,0.357674444271816
"1025",343,2012,0.0401,0.1254,0.0726,0.11,-0.0932869599955273,-27.4,1.41,0.0773,3.362e+10,2.68e+08,1.9719e+10,-7.336e+09,2.0503468267768,0.0242940925559662,0.07,0,0,0,0,0.37,0,0,0,10,24.2383869649269,-2.20727491318972
"1026",343,2013,0.0012,0.004,0.0377,0.81,0.259837505287823,0.05,1.18,0.0014,4.995e+10,6.77e+08,2.442e+10,3.5e+07,-0.092625600361291,-0.00260277937015228,0.16,0,0,0,0,0.16,0,0,0,10,24.634288342041,-0.210721031315653
"1027",343,2014,0.0046,0.0165,0.0271,0.67,-0.0796966779127997,0.3,1.2,0.0084,6.241e+10,8.16e+08,2.9564e+10,2.47e+08,0.862221849647738,-0.000517333109788643,0.23,0.07,0,0,0,0.16,0,0,0,10,24.8569913558924,-0.400477566597125
"1028",344,2012,0.0636,0.1236,0.1007,0.96,0.0430224719025165,2.39,0.37,0.1557,3.254e+10,8.3e+08,1.3132e+10,1.989e+09,0.898342116842725,0.0107004369787442,0.3,0.19,0.21,0,0,0.68,0,1,1,1,24.2057359387373,-0.0408219945202552
"1029",344,2013,0.0041,0.0081,0.0199,1.21,-0.0189080015299023,0.16,0.46,0.0106,3.244e+10,8.31e+08,1.2702e+10,1.37e+08,1.08932995822433,0.0306101718261038,0.36,0.03,0,0,0,0.13,1,1,1,1,24.2026580661936,0.19062035960865
"1030",344,2014,0.0605,0.1271,0.1011,1.33,0.0186836076900558,2.35,0.54,0.1512,3.06e+10,8.11e+08,1.2607e+10,1.909e+09,0.282431486238738,-0.000169458891743243,0.37,0.02,0,0.03,0,0.12,1,1,1,1,24.1442658459047,0.285178942233662
"1031",345,2012,0.1818,0.3803,0.2168,4.54,0.0913069009831884,1.37,0.47,0.2544,1299194000,1.41e+08,7.63e+08,1.94e+08,0.151052226026624,0.00188241626711416,0,0,0,0,0,0,0,0,0,1,20.9850099091344,1.51292701205326
"1032",345,2013,0.1482,0.2582,0.1783,7.94,-0.132449412240177,1.41,0.34,0.2175,1473014000,1.45e+08,9.45e+08,2.05e+08,2.42965012339521,0.0682731684674053,0.13,0,0,0,0,0.13,0,0,0,1,21.1105764787945,2.07191327525904
"1033",345,2014,0.1317,0.2272,0.1718,5.43,0.0155178415036047,1.55,0.23,0.1814,1.959e+09,1.46e+08,1.246e+09,2.26e+08,3.16247417510022,-0.00189748450506013,0.17,0.04,0,0,0,0.13,0,0,0,1,21.3956999759088,1.69193913394584
"1034",346,2012,0.2216,0.2432,0.2436,5.28741762253225,0.0124571666415645,3.36,0,0.2925,4202800000,2.61e+08,3.023e+09,8.84e+08,1.27877118980784,0.0151895000397325,0.27,0.38,0.37,0,0,0.52,0,0,1,4,22.1590168067789,1.49930716222854
"1035",346,2013,0.2249,0.2397,0.2397,5.35303830730714,-0.00170376253180274,3.9,0,0.298,5033100000,2.66e+08,3.484e+09,1.048e+09,1.66776072652964,0.046864076415483,0.4,0.04,0.06,0.06,0.09,0.1,0,0,1,4,22.3393019334087,2.71539543803922
"1036",346,2014,0.2277,0.238,0.238,5.34071354814419,0.0342965987405216,4.55,0,0.3052,5644400000,2.67e+08,3.982e+09,1.229e+09,1.37856272863745,-0.000827137637182468,0.4,0.05,0.09,0.02,0.09,0.1,0,0,1,4,22.4539297401479,1.87712837909158
"1037",347,2012,0.0234,0.0984,0.0154039109902172,0.23,0.0189961150668834,6.3,0.23,0.0953,1.04938e+11,3.9e+08,2.574e+10,2.473e+09,0.0983876211822156,0.00126097392995014,0.34,0.22,0.46,0,0,0.45,1,1,0,4,25.3766355365137,-1.46967597005894
"1038",347,2013,0.0349,0.1453,0.100296338675455,0.27,-0.0347156227107299,9.74,0.25,0.1392,1.03812e+11,3.74e+08,2.6191e+10,3.673e+09,1.3598713932791,0.0382123861511428,0.33,0.02,0,0,0,0.16,1,1,0,4,25.3658474079326,-1.30933331998376
"1039",347,2014,0.0354,0.1477,0.091555246071843,0.29,0.0194203262843596,10.7,0.26,0.1349,1.03078e+11,3.43e+08,2.7174e+10,3.692e+09,1.43966486339805,-0.000863798918038831,0.35,0.04,0,0,0,0.16,1,1,0,4,25.3587518201364,-1.23787435600162
"1040",348,2012,0.1675,0.2719,0.2716,3.26,-0.0263934966798477,1.9,0.0012,0.0593,1706808000,1.46e+08,4.664e+09,2.76e+08,1.02835033459222,0.0122345339481882,0,0,0,0,0,0,0,0,0,1,21.257890796401,1.18172719537862
"1041",348,2013,0.1818,0.289,0.2886,5.34,0.0368303756741264,2.32,0.001,0.0636,1.903e+09,1.42e+08,5.165e+09,3.28e+08,0.75255567469443,0.0211468144589135,0.1,0,0,0,0,0.1,0,0,0,1,21.3666974252604,1.6752256529721
"1042",348,2014,0.1884,0.292,0.2912,4.95,0.0255467326538436,2.66,0.0038,0.0649,2.035e+09,1.39e+08,5.712e+09,3.71e+08,2.12623537966036,-0.00127574122779622,0.16,0.06,0,0,0,0.1,0,0,0,1,21.433761655841,1.5993875765806
"1043",349,2012,-0.4336,-2.2722,-0.7234,3.85,-0.0221420684723345,-3.69,3.3,-0.9588,1114190000,1.07e+08,4.13e+08,-3.96e+08,1.9931662971972,0.023619362306927,0.08,0,0,0,0,0.39,0,0,0,1,20.8313935204614,1.34807314829969
"1044",349,2013,-0.0419,-0.1869,-0.0455,7.66,0.199733959175689,-0.62,0.9,-0.0368,2.417e+09,1.19e+08,2.013e+09,-7.4e+07,-1.16105061110557,-0.0326255221720664,0.16,0,0,0,0,0.16,0,0,0,1,21.6057929386678,2.0360119837525
"1045",349,2014,-0.0711,-0.3725,-0.0845,4.93,-0.0931986253326897,-2.36,2.06,-0.0919,5.849e+09,1.25e+08,3.198e+09,-2.94e+08,2.62658801209933,-0.00157595280725959,0.21,0.05,0,0,0,0.16,0,0,0,1,22.4895365434073,1.5953389880546
"1046",350,2012,0.0508,0.0999,0.0979,0.53,0.0200256833028205,1.58,0.32,0.0175,1.1874e+10,3.7e+08,3.3055e+10,5.83e+08,-0.694844164965929,-0.00809916114659796,0.13,0.12,0,0.28,0,0.35,0,0,0,2,23.1976169727949,-0.63487827243597
"1047",350,2013,0.0646,0.1274,0.1022,0.9,0.0384982631358811,1.84,0.31,0.0226,1.2177e+10,3.67e+08,3.4374e+10,7.78e+08,0.564093404796385,0.0158510246747784,0.16,0.03,0,0.03,0,0.1,0,0,0,2,23.2228147634713,-0.105360515657826
"1048",350,2014,0.0478,0.1145,0.074,0.84,-0.0548409672306576,2.37,0.85,0.023,2.3956e+10,3.64e+08,3.758e+10,8.64e+08,-0.392843497727631,0.000235706098636579,0.22,0.04,0.06,0.02,0,0.1,0,0,0,2,23.8994846513486,-0.174353387144778
"1049",351,2012,0.0439,0.291,0.094,-1.74351725390661,-0.0431876405306867,6.9,3.46,0.1008,4.9809e+10,3.12e+08,2.1386e+10,2.155e+09,1.5313716830451,0.0341846219903842,0.08,0,0,0,0,0.41,0,0,0,1,24.6314615275402,-1.66978998558445
"1050",351,2013,0.0396,0.2734,0.0892,0.374945296856115,-0.0610179502184946,6.7,3.35,0.0879,4.8276e+10,2.91e+08,2.212e+10,1.954e+09,0.20693350131712,0.0148322698326786,0.21,0,0,0,0,0.16,0,0,1,1,24.6002003797021,0.0615726090828665
"1051",351,2014,0.0416,0.2692,0.091,0.725363679275187,0.062124745793429,7.17,2.83,0.0882,4.9809e+10,2.83e+08,2.2812e+10,2.031e+09,0.623118147200094,-0.00635005441490452,0.23,0.02,0,0,0,0.16,0,0,1,1,24.6314615275402,-0.652010652632611
"1052",352,2012,0.0441,0.1003,0.0773,0.88,-0.00321955282420352,3,0.64,0.1045,6.8304e+10,9.76e+08,2.5325e+10,2.925e+09,1.20865764128652,0.014362160167181,0.39,0.59,0.73,0,0,0.72,0,1,0,1,24.947234166962,-0.127833371509885
"1053",352,2013,0.0539,0.1229,0.0896,1.15,0.0304138824087712,3.92,0.67,0.1233,6.7994e+10,9.43e+08,2.6461e+10,3.691e+09,1.02570038180007,0.0288221807285819,0.29,0.09,0,0,0,0.16,0,1,0,1,24.9426853029354,0.139761942375159
"1054",352,2014,0.0581,0.1402,0.0986,1.4,0.00383305379869548,4.34,0.87,0.1394,6.3259e+10,8.83e+08,2.7359e+10,3.827e+09,0.524833326167007,-0.000314899995700204,0.23,0.02,0,0,0,0.16,0,0,1,1,24.8705032469215,0.336472236621213
"1055",353,2012,0.0853,0.1577,0.1066,1.68,0.0316963113878932,1.51,0.38,0.1347,2.0021e+10,1.146e+09,1.2825e+10,1.759e+09,1.29351663682949,0.015363496314588,0.42,0.17,0.27,0.27,0.58,0.86,0,1,0,7,23.720047559636,0.518793793415168
"1056",353,2013,0.1091,0.1952,0.1349,2.45,-0.0184301042866242,1.91,0.38,0.1741,1.8938e+10,1.113e+09,1.2205e+10,2.162e+09,1.40114146470776,0.039372075158288,0.35,0.02,0.04,0.06,0.08,0.1,0,1,0,7,23.6644363225077,0.896088024556636
"1057",353,2014,0.1515,0.262,0.183,3.16,-0.0168658450561848,2.57,0.35,0.2129,1.7722e+10,1.08e+09,1.3045e+10,2.821e+09,1.2420414893705,-0.000745224893622298,0.35,0.02,0.05,0.04,0.08,0.13,0,1,0,7,23.5980726425715,1.15057202759882
"1058",354,2012,0.0442,0.2054,0.0829,0.64,0.0249526802654991,2,1.15,0.049,1.3033e+10,2.95e+08,1.2022e+10,5.89e+08,2.51178660846849,0.0297390819799281,0.48,0.27,0.36,0.35,0.7,0.4,1,1,0,6,23.290750439495,-0.446287102628419
"1059",354,2013,0.0383,0.1351,0.0726,0.84,0.0526441808792682,1.75,0.73,0.0416,1.2944e+10,2.84e+08,1.1972e+10,4.98e+08,1.74140625884897,0.0489335158736562,0.39,0.02,0.02,0.02,0.11,0.07,1,1,0,6,23.2838981972625,-0.174353387144778
"1060",354,2014,0.0436,0.1386,0.0843,0.89,-0.0268392153084833,2.13,0.91,0.0436,1.46e+10,2.82e+08,1.3775e+10,6e+08,1.68643590663371,-0.00101186154398023,0.42,0.02,0.02,0.04,0.11,0.08,1,1,0,6,23.4042873656607,-0.116533816255952
"1061",355,2012,0.1237,0.1767,0.1653,4.69603020787105,-0.0223484121824931,0.3,0.06,0.07,1157083000,4.26e+08,1.835e+09,1.29e+08,2.92720276266133,0.0349322542171596,0,0,0,0,0,0,0,0,0,1,20.8691680198365,2.11637838466885
"1062",355,2013,0.1186,0.1734,0.1573,1.79519421807728,0.0327166589484475,0.38,0.05,0.0695,1577741000,4.32e+08,2.332e+09,1.62e+08,0.375287536719397,0.0223882920875098,0.12,0,0,0,0,0.12,0,0,0,1,21.1792599140866,0.724212746866677
"1063",355,2014,0.1133,0.1731,0.1465,2.52188081957766,0.0666721520964497,0.47,0.19,0.0675,2095083000,2.19e+08,3.084e+09,2.08e+08,1.06266178955096,-0.013687086037025,0.14,0.02,0,0,0,0.12,0,0,0,1,21.4628590076742,0.684944674564845
"1064",356,2012,-0.0191,-0.6323,0.0037,0.56,0.150602946259122,-2.18,23.35,-0.0195,3.7628e+10,3.31e+08,3.7152e+10,-7.23e+08,-0.465609925689884,-0.00539419712314063,0.38,0.28,0.11,0,0.51,0.74,0,1,1,6,24.3510142910561,-0.579818495252942
"1065",356,2013,0.0153,0.3296,0.0855,0.74,-0.120833279732036,1.53,3.66,0.0149,3.6812e+10,3.91e+08,3.8279e+10,5.71e+08,2.98876608600176,0.0839843270166495,0.55,0.1,0.09,0.03,0.04,0.1,1,1,1,6,24.329089715923,-0.301105092783922
"1066",356,2014,0.0305,0.4208,0.1199,1.09,0.0878113579012684,2.93,4.46,0.0291,3.7353e+10,3.89e+08,3.8901e+10,1.132e+09,-1.00140131544563,0.000600840789267376,0.59,0.12,0.11,0.04,0.02,0.1,1,1,1,6,24.3436790665848,0.0861776962410524
"1067",357,2012,0.0558,0.1768,0.085,0.97,0.0587384844677209,4.53,1.37,0.0636,8200843000,9.8e+07,6.961e+09,4.43e+08,1.70522197218405,0.0202216192717718,0,0,0,0,0,0,0,0,0,5,22.8275027908106,-0.0304592074847086
"1068",357,2013,0.0618,0.1712,0.0888,1.3,-0.0634495335969898,5.14,0.99,0.0701,8311723000,9.9e+07,7.368e+09,5.11e+08,1.74925232788289,0.0491539904135093,0.14,0,0,0,0,0.14,0,0,0,5,22.8409327648752,0.262364264467491
"1069",357,2014,0.0631,0.1561,0.0898,1.53,0.0617089849609925,5.42,0.86,0.0676,8974443000,1.01e+08,8.205e+09,5.45e+08,0.290185056618954,-0.000174111033971372,0.15,0.01,0,0,0,0.14,0,0,0,5,22.9176467081135,0.425267735404344
"1070",358,2012,0.0743,0.1858,0.1314,0.93,-0.00838593817577677,5.28,0.45,0.05,8.0885e+10,1.046e+09,1.10618e+11,5.526e+09,0.80449554922781,0.00959304748088815,0.5,0.91,0.77,0,0,0.76,0,1,1,5,25.1162942297281,-0.0725706928348354
"1071",358,2013,0.0691,0.1776,0.1253,1.18,0.000119981566969771,5.5,0.46,0.0459,8.1882e+10,1.023e+09,1.22489e+11,5.625e+09,0.520793784355268,0.014634305340383,0.75,0.13,0.13,0.13,0.11,0.14,0,1,1,5,25.1285450234304,0.165514438477573
"1072",358,2014,0.0668,0.174,0.1218,1.38,0.0292656973607337,5.7,0.49,0.0431,8.6382e+10,9.86e+08,1.30474e+11,5.619e+09,1.44410056748301,-0.000866460340489807,0.72,0.11,0.1,0.13,0.14,0.14,0,1,1,5,25.1820451577187,0.322083499169113
"1073",359,2012,0.0146,0.1041,0.0327554588718758,0.09,0.00375633417930187,3.17,0.32,0.0851,62236100000,2.82e+08,1.0515e+10,8.94e+08,1.4417960563396,0.0171131934648073,0.45,0.23,0.29,0.15,0.17,0.87,1,0,1,4,24.8542010541849,-2.40794560865187
"1074",359,2013,0.0141,0.0994,0.0782114550910988,0.15,-0.00132351270955483,3.19,0.3,0.0829,5.9404e+10,2.66e+08,1.0369e+10,8.47e+08,1.61287993715782,0.0453219262341347,0.47,0.03,0.02,0.03,0.08,0.16,1,0,1,4,24.8076274011151,-1.89711998488588
"1075",359,2014,0.0068,0.048,0.0398684540973748,0.14,0.0496367375703686,1.57,0.31,0.0393,6.2497e+10,2.57e+08,1.0525e+10,4.02e+08,1.45874024560312,-0.000875244147361873,0.44,0.03,0.01,0.03,0.06,0.16,1,0,1,4,24.8583843925367,-1.96611285637283
"1076",360,2012,0.0219,0.1381,0.0635,1.91,0.001520402438459,0.83,2.38,0.0149,3.8863e+10,9.69e+08,5.4127e+10,8.07e+08,0.578290348673495,0.00692382611434724,0.53,0.57,0.34,0.55,0.61,0.34,1,0,1,6,24.3833084781218,0.647103242058538
"1077",360,2013,0.1165,0.7858,0.265,2.81,0.00734272340349481,4.61,1.67,0.0789,3.6212e+10,9.48e+08,5.5438e+10,4.372e+09,0.665049676243786,0.0186878959024504,0.55,0.04,0.03,0.05,0.15,0.13,1,0,1,6,24.3126563925596,1.03318448334565
"1078",360,2014,0.0846,0.7039,0.2156,3.05,0.0120065934774972,3.28,4.61,0.0521,3.5471e+10,9.24e+08,5.8232e+10,3.032e+09,1.1646708438958,-0.000698802506337482,0.48,0.04,0.02,0.06,0.08,0.13,1,0,1,6,24.2919812981735,1.11514159061932
"1079",361,2012,0.0155,0.1641,0.0184585767264956,0.31,-0.0136981595376348,2.84,0.75,0.2683,3.53855e+11,1.896e+09,2.0064e+10,5.647e+09,0.821363831915167,0.00979209321659897,0.26,0.16,0.14,0,0,0.35,1,1,0,4,26.5921530616496,-1.17118298150295
"1080",361,2013,0.0155,0.1573,0.0371903516613799,0.32,0.0219684760669355,3,0.55,0.2865,3.64021e+11,1.849e+09,1.9378e+10,5.836e+09,0.475686976752802,0.0133668040467537,0.31,0.03,0.03,0,0,0.1,1,1,0,4,26.6204773952267,-1.13943428318836
"1081",361,2014,0.0146,0.1487,0.0445079095852399,0.34,0.0226249975558607,3.08,0.83,0.28,4.02529e+11,1.813e+09,1.9939e+10,5.851e+09,0.713541518151205,-0.000428124910890723,0.32,0.03,0.04,0,0,0.1,1,1,0,4,26.721032980899,-1.07880966137193
"1082",362,2012,0.068,0.2147,0.1406,1.02,0.00921748526777455,5.35,0.83,0.0889,8.9409e+10,9.07e+08,5.7708e+10,5.13e+09,1.19689746977887,0.0142233901433907,0.6,0.38,0.72,0.74,0.43,0.31,1,1,1,6,25.2164871851998,0.0198026272961797
"1083",362,2013,0.0636,0.198,0.126,1.3,-0.0160374856921369,5.84,0.62,0.0914,9.0594e+10,9.15e+08,5.66e+10,5.721e+09,1.50220721120376,0.0422120226348258,0.43,0.03,0,0.05,0.03,0.12,1,1,1,6,25.2296538226368,0.262364264467491
"1084",362,2014,0.0684,0.1972,0.1334,1.25,0.0441834383521864,6.75,0.57,0.0955,9.1289e+10,9.12e+08,5.79e+10,6.22e+09,0.764427915621234,-0.00045865674937274,0.46,0.04,0,0.06,0.05,0.11,1,1,1,6,25.2372961353611,0.22314355131421
"1085",363,2012,0.0573,0.0793,0.0793,2.69,0.00258210883857255,0.79,0,0.2057,3.5859e+10,2.712e+09,1.0421e+10,2.144e+09,0.824697089222464,0.00983142565282508,0.17,0.73,0.13,0,0,0.18,0,0,0,7,24.3028604185104,0.989541193613748
"1086",363,2013,0.1311,0.1828,0.1828,3.79,0.0792971230632379,1.9,0,0.4228,3.5956e+10,2.624e+09,1.1778e+10,4.98e+09,0.390360251371647,0.0109691230635433,0.35,0.13,0.03,0,0,0.1,1,0,0,7,24.3055618056576,1.33236601909433
"1087",363,2014,0.1459,0.2004,0.2004,4.05,0.0160895268601951,2.16,0,0.4281,3.8569e+10,2.523e+09,1.2702e+10,5.438e+09,1.12934992579055,-0.000677609955474332,0.31,0.11,0,0,0,0.1,1,0,0,7,24.3757146819443,1.39871688111845
"1088",364,2012,0.1146,0.225,0.1697,1.7,-0.0494049025782949,2.43,0.28,0.0998,9633021000,4.48e+08,1.088e+10,1.086e+09,0.911950896005304,0.0108610205728626,0.4,0.36,0.57,0,0,0.31,1,1,1,1,22.9884627207257,0.53062825106217
"1089",364,2013,0.1213,0.216,0.1756,2.58,0.0706794515406958,2.71,0.23,0.106,1.0315e+10,4.47e+08,1.142e+10,1.21e+09,0.306457888003679,0.00861146665290339,0.41,0.04,0.02,0.01,0.02,0.12,1,1,1,1,23.0568649834696,0.947789398933526
"1090",364,2014,0.1032,0.1789,0.1519,3.18,0.00126529647185937,3.02,0.25,0.0853,9.98e+09,4.4e+08,1.1882e+10,1.048e+09,0.903354514601992,-0.000542012708761195,0.36,0.04,0,0,0,0.12,1,1,1,1,23.0238489272698,1.15688119679209
"1091",365,2012,0.0879,0.2462,0.1435,1.29,0.0481733920181231,3.69,1.09,0.1427,2.1897e+10,5.38e+08,1.3887e+10,1.981e+09,-0.0569906627191564,-0.000572489820086046,0.42,0.39,0.37,0.34,0.09,0.7,1,0,0,1,23.809615478084,0.254642218373581
"1092",365,2013,0.104,0.3789,0.1664,1.6,0.0824792504963919,4.84,2.29,0.1736,2.3829e+10,4.95e+08,1.3794e+10,2.395e+09,0.377156240619746,0.0105980903614149,0.55,0.12,0.11,0.04,0.02,0.16,1,0,0,1,23.8941691632655,0.470003629245736
"1093",365,2014,0.1019,0.5366,0.1425,1.81,0.00338712543961677,5.43,3.43,0.1735,2.3117e+10,4.4e+08,1.3783e+10,2.391e+09,0.988001417007771,-0.000592800850204663,0.68,0.11,0.09,0.13,0.03,0.16,1,0,1,1,23.8638341145459,0.593326845277734
"1094",366,2012,0.0477,0.1209,0.0929,0.75280369124731,0.0281403964145982,3.75,0.36,0.015,4.4477e+10,5.56e+08,1.38393e+11,2.083e+09,2.35722077753215,0.0279152051748794,0.14,0,0,0,0,0.47,0,1,0,3,24.518238038571,-0.340135429284211
"1095",366,2013,0.0593,0.1451,0.1162,3.11670319264225,0.0233000902300199,4.97,0.32,0.0197,4.726e+10,5.48e+08,1.38074e+11,2.72e+09,2.63898267688752,0.0741554132205394,0.07,0,0,0,0,0.02,0,1,0,3,24.5789301087052,0.817703119785078
"1096",366,2014,0.0782,0.1809,0.1368,1.0556449254826,0.018225169171778,6.85,0.28,0.0277,4.555e+10,5.3e+08,1.30844e+11,3.63e+09,0.136417921299727,-8.1850752779836e-05,0.16,0.09,0,0,0,0.02,0,1,0,3,24.5420764606524,-0.0646303343940571
"1097",367,2012,0.0774,0.1419,0.1384,3.55,0.00575564479809068,1.72,1.23500011321347,0.1619,1.06e+10,4.34e+08,4.605e+09,7.46e+08,2.42521259097071,0.0287175085734544,0,0,0,0,0,0,0,0,0,7,23.0841198380644,1.26694760348732
"1098",367,2013,0.0885,0.1615,0.1512,2.81,0.0896989649843335,2.34,0.07,0.1947,1.233e+10,4.33e+08,5.207e+09,1.014e+09,0.605427685049617,0.0170125179498942,0.19,0,0,0,0,0.19,0,0,0,7,23.2353011541227,1.03318448334565
"1099",367,2014,0.0643,0.1231,0.107,2.11,-0.0635176950614292,2.04,0.2,0.1468,1.481e+10,4.35e+08,6.035e+09,8.86e+08,0.539679013499533,-0.00032380740809972,0.21,0.02,0,0,0,0.19,0,0,0,7,23.4185684652261,0.746687947487975
"1100",368,2012,0.0259,0.0962,0.0643213643110506,0.97,0.0528644522177163,2.94,0.45,0.2619,21965975000,1.87e+08,1.981e+09,6.17e+08,0.588469634689973,0.00704394168934168,0,0,0,0,0,0,0,0,0,4,23.8127605021894,-0.0304592074847086
"1101",368,2013,0.0186,0.0706,0.023484150059283,1.1,-0.00998662369367205,2.09,1.82,0.1662,2.0097e+10,1.88e+08,2.64e+09,4.76e+08,0.70176346565618,0.0197195533849387,0.38,0.02,0.03,0.04,0.1,0.14,0,0,1,4,23.7238363871407,0.0953101798043249
"1102",368,2014,0.0379,0.143,0.0112822195442542,1.19,0.053934435256955,4.15,1.99,0.3287,2.1248e+10,1.89e+08,2.372e+09,8.65e+08,0.453849953543315,-0.000272309972125989,0.38,0.02,0.02,0.06,0.08,0.14,0,0,1,4,23.7795286102404,0.173953307123438
"1103",369,2012,0.1687,4.1902,0.2754,4.24,0.0196485768223046,1.92,4.95,0.2145,2360336000,1.72e+08,1.408e+09,3.29e+08,0.226338361850153,0.00277079266983181,0,0,0,0,0,0,0,0,0,6,21.5820698187312,1.44456326924387
"1104",369,2013,0.1432,0.8675,0.2239,4.88,-0.0190275586733606,2.02,2.32,0.2183,2504451000,1.72e+08,1.596e+09,3.48e+08,1.00899304096447,0.0283527044511016,0.16,0,0,0,0,0.16,0,0,0,6,21.6413353857872,1.58514521986506
"1105",369,2014,0.165,1.0546,0.2557,4.95,0.0332848234791405,2.37,5.22,0.229,2345330000,1.69e+08,1.431e+09,4e+08,0.720834429321641,-0.000432500657592984,0.17,0.01,0,0,0,0.16,0,0,0,6,21.5756919538905,1.5993875765806
"1106",370,2012,-0.0431,-0.1199,-0.0673,3.03,0.0726027031762505,-0.5,0.68,-0.0701,2759288000,2.15e+08,1.527e+09,-1.07e+08,-1.78241339713918,-0.0209324780862423,0.18,0,0,0,0,0.91,0,0,0,5,21.7382385123807,1.10856261952128
"1107",370,2013,-0.1753,-0.3778,-0.2411,6.98,0.0567349240825038,-1.98,0.36,-0.3672,2.319e+09,2.25e+08,1.212e+09,-4.45e+08,0.398615174183659,0.0112010863945608,0.17,0,0,0,0,0.17,0,0,0,5,21.5644018952198,1.94304891677428
"1108",370,2014,-0.3174,-0.6075,-0.3538,11.92,0.0080666545200216,-3.14,0.74,-1.2725,2.335e+09,2.35e+08,5.8e+08,-7.39e+08,0.487257931393235,-0.000292354758835941,0.18,0.01,0,0,0,0.17,0,0,0,5,21.5712777280673,2.4782176616372
"1109",371,2012,0.02,0.0397,0.0392,1.37,0.0239532466921188,1.23,0.93,0.1484,1.898e+10,2.94e+08,2.429e+09,3.63e+08,0.0844586025318615,0.00109661150987597,0.2,0.17,0,0,0,0.89,0,0,0,4,23.6666516301282,0.314810739840034
"1110",371,2013,0.0234,0.0508,0.0437,1.28,0.0132871419112992,1.54,1.06,0.1649,1.9731e+10,2.95e+08,2.46e+09,4.54e+08,0.211206827455674,0.00593491185150444,0.4,0.06,0,0,0,0.15,1,1,1,4,23.7054568399337,0.246860077931526
