Ticker;YearFinancialIndicator;GisSector;FichierSTCKP;CompanyGR2014;CompanyGR2015;CompanyGR2016;DebtRatio;NetMargin;ROA;PriceToBookRatio;ROE;PayoutRatio;RetentionRatio;YearNewsWeekGR;RankNewsWeekGR;GreenScore;EnergyProductivity;CarbonProductivity;WaterProductivity;WasteProductivity;GreenReputation; SustainabilityPayLink ; SustainableThemedCommitment ; AuditScore 
TAP ;2013;Consumer Staples;TAP_quarterly_financial_data.xls;molson coors brewing;molson coors brewing company;molson coors brewing co;0,37;0,09;0,04;1,17;0,07;0,41;0,59;2015;157;0,44;0,03;0,05;0,03;0,06;0,08;0,10;0,05;0,05
TAP ;2014;Consumer Staples;TAP_quarterly_financial_data.xls;molson coors brewing;molson coors brewing company;molson coors brewing co;0,30;0,09;0,03;1,89;0,06;0,53;0,47;2016;136;0,46;0,03;0,08;0,02;0,04;0,08;0,10;0,05;0,05
TAP ;2015;Consumer Staples;TAP_quarterly_financial_data.xls;molson coors brewing;molson coors brewing company;molson coors brewing co;0,41;0,07;0,03;2,22;0,05;0,86;0,14;;;;;;;;;;;
TDG ;2012;Industrials;TDG_quarterly_financial_data.xls;transdigm group;transdigm group incorporated;transdigm group inc;7,18;0,17;0,06;5,71;0,30;2,26;-1,26;2014;435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TDG ;2013;Industrials;TDG_quarterly_financial_data.xls;transdigm group;transdigm group incorporated;transdigm group inc;-24,47;0,13;0,05;-25,30;1,04;4,25;-3,25;2015;402;0,13;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00
TDG ;2014;Industrials;TDG_quarterly_financial_data.xls;transdigm group;transdigm group incorporated;transdigm group inc;-5,10;0,08;0,05;-6,60;-0,32;4,58;-3,58;2016;401;0,18;0,00;0,05;0,00;0,00;0,13;0,00;0,00;0,00
TDG ;2015;Industrials;TDG_quarterly_financial_data.xls;transdigm group;transdigm group incorporated;transdigm group inc;-8,65;0,16;0,06;-11,80;-0,40;0,01;0,99;;;;;;;;;;;
TGT ;2012;Consumer Discretionary;TGT_quarterly_financial_data.xls;target;target corporation;target corp;0,89;0,04;0,06;2,60;0,19;0,29;0,71;2014;194;0,35;0,33;0,27;0,30;0,00;0,06;0,10;0,05;0,05
TGT ;2013;Consumer Discretionary;TGT_quarterly_financial_data.xls;target;target corporation;target corp;0,78;0,03;0,05;2,64;0,15;0,42;0,58;2015;147;0,47;0,04;0,06;0,05;0,00;0,12;0,10;0,05;0,05
TGT ;2014;Consumer Discretionary;TGT_quarterly_financial_data.xls;target;target corporation;target corp;0,84;0,02;0,03;2,34;0,09;0,79;0,21;2016;146;0,44;0,04;0,02;0,06;0,00;0,12;0,10;0,05;0,05
TGT ;2015;Consumer Discretionary;TGT_quarterly_financial_data.xls;target;target corporation;target corp;0,90;-0,02;-0,02;3,53;-0,05;0,76;0,24;;;;;;;;;;;
TIF ;2012;Consumer Discretionary;TIF_quarterly_financial_data.xls;tiffany;tiffany & co;tiffany & co;0,32;0,11;0,10;3,14;0,17;0,37;0,63;2014;154;0,40;0,79;0,71;0,00;0,00;0,37;0,00;0,05;0,05
TIF ;2013;Consumer Discretionary;TIF_quarterly_financial_data.xls;tiffany;tiffany & co;tiffany & co;0,27;0,12;0,10;3,69;0,17;0,36;0,64;2015;174;0,41;0,12;0,09;0,00;0,00;0,10;0,00;0,05;0,05
TIF ;2014;Consumer Discretionary;TIF_quarterly_financial_data.xls;tiffany;tiffany & co;tiffany & co;0,31;0,04;0,04;4,22;0,06;1,01;-0,01;2016;154;0,42;0,11;0,11;0,00;0,00;0,10;0,00;0,05;0,05
TIF ;2015;Consumer Discretionary;TIF_quarterly_financial_data.xls;tiffany;tiffany & co;tiffany & co;0,28;0,12;0,10;3,82;0,17;0,40;0,60;;;;;;;;;;;
TJX ;2012;Consumer Discretionary;TJX_quarterly_financial_data.xls;tjx;the tjx companies inc;tjx cos inc;0,22;0,07;0,21;9,44;0,53;0,18;0,82;2014;292;0,22;0,19;0,14;0,00;0,00;0,36;0,10;0,00;0,00
TJX ;2013;Consumer Discretionary;TJX_quarterly_financial_data.xls;tjx;the tjx companies inc;tjx cos inc;0,31;0,08;0,22;10,37;0,56;0,18;0,82;2015;331;0,21;0,00;0,00;0,00;0,00;0,11;0,10;0,00;0,00
TJX ;2014;Consumer Discretionary;TJX_quarterly_financial_data.xls;tjx;the tjx companies inc;tjx cos inc;0,37;0,08;0,20;9,48;0,50;0,22;0,78;2016;307;0,24;0,00;0,03;0,00;0,00;0,11;0,10;0,00;0,00
TJX ;2015;Consumer Discretionary;TJX_quarterly_financial_data.xls;tjx;the tjx companies inc;tjx cos inc;0,37;0,07;0,20;11,37;0,53;0,24;0,76;;;;;;;;;;;
TMO ;2012;Health Care;TMO_quarterly_financial_data.xls;thermo fisher scientific;thermo fisher scientific inc;thermo fisher scientific inc;0,45;0,09;0,04;1,45;0,08;0,17;0,83;2014;93;0,49;0,70;0,26;0,73;0,00;0,91;0,00;0,00;0,05
TMO ;2013;Health Care;TMO_quarterly_financial_data.xls;thermo fisher scientific;thermo fisher scientific inc;thermo fisher scientific inc;0,56;0,10;0,04;2,21;0,08;0,17;0,83;2015;158;0,44;0,09;0,05;0,00;0,00;0,15;0,10;0,00;0,05
TMO ;2014;Health Care;TMO_quarterly_financial_data.xls;thermo fisher scientific;thermo fisher scientific inc;thermo fisher scientific inc;0,60;0,11;0,04;2,31;0,09;0,13;0,87;2016;222;0,34;0,00;0,04;0,00;0,00;0,15;0,10;0,00;0,05
TMO ;2015;Health Care;TMO_quarterly_financial_data.xls;thermo fisher scientific;thermo fisher scientific inc;thermo fisher scientific inc;0,54;0,12;0,05;2,50;0,10;0,12;0,88;;;;;;;;;;;
TRIP ;2012;Consumer Discretionary;TRIP_quarterly_financial_data.xls;tripadvisor;tripadvisor inc;tripadvisor inc;0,47;0,25;0,18;7,81;0,32;0,00;1,00;2014;435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRIP ;2013;Consumer Discretionary;TRIP_quarterly_financial_data.xls;tripadvisor;tripadvisor inc;tripadvisor inc;0,35;0,22;0,14;13,60;0,25;0,00;1,00;2015;402;0,13;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00
TRIP ;2014;Consumer Discretionary;TRIP_quarterly_financial_data.xls;tripadvisor;tripadvisor inc;tripadvisor inc;0,23;0,18;0,12;10,41;0,22;0,00;1,00;2016;410;0,17;0,00;0,04;0,00;0,00;0,13;0,00;0,00;0,00
TRIP ;2015;Consumer Discretionary;TRIP_quarterly_financial_data.xls;tripadvisor;tripadvisor inc;tripadvisor inc;0,14;0,13;0,09;8,18;0,15;0,00;1,00;;;;;;;;;;;
TROW ;2012;Financials;TROW_quarterly_financial_data.xls;t rowe price group;t rowe price group inc;t rowe price group inc;0,00;0,29;0,21;4,27;0,23;0,40;0,60;2014;263;0,27;0,37;0,38;0,00;0,00;0,52;0,00;0,00;0,05
TROW ;2013;Financials;TROW_quarterly_financial_data.xls;t rowe price group;t rowe price group inc;t rowe price group inc;0,00;0,30;0,21;4,45;0,23;0,38;0,62;2015;183;0,40;0,06;0,04;0,06;0,09;0,10;0,00;0,00;0,05
TROW ;2014;Financials;TROW_quarterly_financial_data.xls;t rowe price group;t rowe price group inc;t rowe price group inc;0,00;0,31;0,22;3,98;0,23;0,38;0,62;2016;171;0,40;0,09;0,05;0,02;0,09;0,10;0,00;0,00;0,05
TROW ;2015;Financials;TROW_quarterly_financial_data.xls;t rowe price group;t rowe price group inc;t rowe price group inc;0,00;0,29;0,22;3,86;0,25;0,86;0,14;;;;;;;;;;;
TRV ;2012;Financials;TRV_quarterly_financial_data.xls;travelers;the travelers companies inc;travelers cos inc;0,23;0,10;0,02;1,05;0,10;0,28;0,72;2014;200;0,34;0,46;0,22;0,00;0,00;0,45;0,10;0,05;0,00
TRV ;2013;Financials;TRV_quarterly_financial_data.xls;travelers;the travelers companies inc;travelers cos inc;0,25;0,14;0,04;1,27;0,15;0,20;0,80;2015;247;0,33;0,00;0,02;0,00;0,00;0,16;0,10;0,05;0,00
TRV ;2014;Financials;TRV_quarterly_financial_data.xls;travelers;the travelers companies inc;travelers cos inc;0,26;0,13;0,04;1,30;0,15;0,20;0,80;2016;217;0,35;0,00;0,04;0,00;0,00;0,16;0,10;0,05;0,00
TRV ;2015;Financials;TRV_quarterly_financial_data.xls;travelers;the travelers companies inc;travelers cos inc;0,27;0,13;0,03;1,36;0,14;0,21;0,79;;;;;;;;;;;
TSCO ;2012;Consumer Discretionary;TSCO_quarterly_financial_data.xls;tractor supply;tractor supply company;tractor supply co;0,00;0,06;0,16;6,22;0,26;0,18;0,82;2014;435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TSCO ;2013;Consumer Discretionary;TSCO_quarterly_financial_data.xls;tractor supply;tractor supply company;tractor supply co;0,00;0,06;0,17;8,31;0,29;0,21;0,79;2015;428;0,10;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00
TSCO ;2014;Consumer Discretionary;TSCO_quarterly_financial_data.xls;tractor supply;tractor supply company;tractor supply co;0,00;0,06;0,18;7,46;0,30;0,23;0,77;2016;417;0,16;0,00;0,06;0,00;0,00;0,10;0,00;0,00;0,00
TSCO ;2015;Consumer Discretionary;TSCO_quarterly_financial_data.xls;tractor supply;tractor supply company;tractor supply co;0,16;0,07;0,17;8,75;0,30;0,25;0,75;;;;;;;;;;;
TSLA ;2012;Consumer Discretionary;TSLA_quarterly_financial_data.xls;tesla motors;tesla motors inc;tesla motors inc;3,30;-0,96;-0,46;31,10;-2,27;0,00;1,00;2014;410;0,08;0,00;0,00;0,00;0,00;0,39;0,00;0,00;0,00
TSLA ;2013;Consumer Discretionary;TSLA_quarterly_financial_data.xls;tesla motors;tesla motors inc;tesla motors inc;0,90;-0,04;-0,04;34,08;-0,15;0,00;1,00;2015;364;0,16;0,00;0,00;0,00;0,00;0,16;0,00;0,00;0,00
TSLA ;2014;Consumer Discretionary;TSLA_quarterly_financial_data.xls;tesla motors;tesla motors inc;tesla motors inc;1,99;-0,09;-0,06;30,00;-0,32;0,00;1,00;2016;344;0,21;0,00;0,05;0,00;0,00;0,16;0,00;0,00;0,00
TSLA ;2015;Consumer Discretionary;TSLA_quarterly_financial_data.xls;tesla motors;tesla motors inc;tesla motors inc;1,87;-0,22;-0,13;22,50;-0,90;0,00;1,00;;;;;;;;;;;
TSN ;2012;Consumer Staples;TSN_quarterly_financial_data.xls;tyson foods;tyson foods inc;tyson foods inc;0,32;0,02;0,05;1,07;0,10;0,17;0,83;2014;371;0,13;0,00;0,12;0,28;0,00;0,35;0,00;0,00;0,00
TSN ;2013;Consumer Staples;TSN_quarterly_financial_data.xls;tyson foods;tyson foods inc;tyson foods inc;0,30;0,02;0,07;1,71;0,14;0,09;0,91;2015;381;0,16;0,00;0,03;0,03;0,00;0,10;0,00;0,00;0,00
TSN ;2014;Consumer Staples;TSN_quarterly_financial_data.xls;tyson foods;tyson foods inc;tyson foods inc;0,76;0,02;0,05;1,70;0,12;0,14;0,86;2016;328;0,22;0,06;0,04;0,02;0,00;0,10;0,00;0,00;0,00
TSN ;2015;Consumer Staples;TSN_quarterly_financial_data.xls;tyson foods;tyson foods inc;tyson foods inc;0,62;0,03;0,05;1,62;0,13;0,12;0,88;;;;;;;;;;;
TWC ;2012;Consumer Discretionary;TWC_quarterly_financial_data.xls;time warner cable;time warner cable inc;time warner cable inc;3,46;0,10;0,04;3,76;0,29;0,32;0,68;2014;408;0,08;0,00;0,00;0,00;0,00;0,41;0,00;0,00;0,00
TWC ;2013;Consumer Discretionary;TWC_quarterly_financial_data.xls;time warner cable;time warner cable inc;time warner cable inc;3,35;0,09;0,04;5,26;0,29;0,38;0,62;2015;326;0,21;0,00;0,00;0,00;0,00;0,16;0,00;0,00;0,05
TWC ;2014;Consumer Discretionary;TWC_quarterly_financial_data.xls;time warner cable;time warner cable inc;time warner cable inc;2,83;0,09;0,04;5,05;0,27;0,41;0,59;2016;317;0,23;0,00;0,02;0,00;0,00;0,16;0,00;0,00;0,05
TWC ;2015;Consumer Discretionary;TWC_quarterly_financial_data.xls;time warner cable;time warner cable inc;time warner cable inc;2,50;0,08;0,04;5,99;0,21;0,58;0,42;;;;;;;;;;;
TWX ;2012;Consumer Discretionary;TWX_quarterly_financial_data.xls;time warner;time warner inc;time warner cable inc;0,64;0,11;0,05;1,44;0,10;0,33;0,67;2014;161;0,39;0,73;0,59;0,00;0,00;0,72;0,00;0,05;0,00
TWX ;2013;Consumer Discretionary;TWX_quarterly_financial_data.xls;time warner;time warner inc;time warner cable inc;0,67;0,12;0,06;2,04;0,12;0,28;0,72;2015;273;0,29;0,00;0,09;0,00;0,00;0,16;0,00;0,05;0,00
TWX ;2014;Consumer Discretionary;TWX_quarterly_financial_data.xls;time warner;time warner inc;time warner cable inc;0,87;0,14;0,06;2,61;0,14;0,28;0,72;2016;317;0,23;0,00;0,02;0,00;0,00;0,16;0,00;0,00;0,05
TWX ;2015;Consumer Discretionary;TWX_quarterly_financial_data.xls;time warner;time warner inc;time warner cable inc;1,00;0,14;0,06;2,38;0,16;0,29;0,71;;;;;;;;;;;
TXN ;2012;Information Technology;TXN_quarterly_financial_data.xls;texas instruments;texas instruments incorporated;texas instruments inc;0,38;0,13;0,09;2,89;0,16;0,47;0,53;2014;140;0,42;0,27;0,17;0,27;0,58;0,86;0,00;0,05;0,00
TXN ;2013;Information Technology;TXN_quarterly_financial_data.xls;texas instruments;texas instruments incorporated;texas instruments inc;0,38;0,17;0,11;4,12;0,19;0,55;0,45;2015;236;0,35;0,04;0,02;0,06;0,08;0,10;0,00;0,05;0,00
TXN ;2014;Information Technology;TXN_quarterly_financial_data.xls;texas instruments;texas instruments incorporated;texas instruments inc;0,35;0,21;0,16;4,92;0,26;0,47;0,53;2016;212;0,35;0,05;0,02;0,04;0,08;0,13;0,00;0,05;0,00
TXN ;2015;Information Technology;TXN_quarterly_financial_data.xls;texas instruments;texas instruments incorporated;texas instruments inc;0,31;0,23;0,18;5,46;0,29;0,49;0,51;;;;;;;;;;;
TXT ;2012;Industrials;TXT_quarterly_financial_data.xls;textron;textron inc;textron inc;1,15;0,05;0,04;2,11;0,19;0,04;0,96;2014;99;0,48;0,36;0,27;0,35;0,70;0,40;0,10;0,05;0,00
TXT ;2013;Industrials;TXT_quarterly_financial_data.xls;textron;textron inc;textron inc;0,73;0,04;0,04;2,50;0,14;0,05;0,95;2015;203;0,39;0,02;0,02;0,02;0,11;0,07;0,10;0,05;0,00
TXT ;2014;Industrials;TXT_quarterly_financial_data.xls;textron;textron inc;textron inc;0,78;0,04;0,04;2,27;0,12;0,04;0,96;2016;156;0,42;0,02;0,02;0,04;0,11;0,08;0,10;0,05;0,00
TXT ;2015;Industrials;TXT_quarterly_financial_data.xls;textron;textron inc;textron inc;0,72;0,05;0,05;2,32;0,15;0,03;0,97;;;;;;;;;;;
UA ;2012;Consumer Discretionary;UA_quarterly_financial_data.xls;under armour;under armour inc;under armour inc;0,06;0,07;0,12;7,34;0,18;0,00;1,00;2014;435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
UA ;2013;Consumer Discretionary;UA_quarterly_financial_data.xls;under armour;under armour inc;under armour inc;0,05;0,08;0,12;8,92;0,17;0,00;1,00;2015;414;0,12;0,00;0,00;0,00;0,00;0,12;0,00;0,00;0,00
UA ;2014;Consumer Discretionary;UA_quarterly_financial_data.xls;under armour;under armour inc;under armour inc;0,19;0,08;0,11;11,35;0,17;0,00;1,00;2016;440;0,14;0,00;0,02;0,00;0,00;0,12;0,00;0,00;0,00
UA ;2015;Consumer Discretionary;UA_quarterly_financial_data.xls;under armour;under armour inc;under armour inc;0,21;0,07;0,08;12,82;0,16;0,00;1,00;;;;;;;;;;;
UAL ;2012;Industrials;UAL_quarterly_financial_data.xls;united continental holdings;united continental holdings inc;united continental holdings inc;23,35;-0,02;-0,02;3,92;-0,53;0,00;1,00;2014;166;0,38;0,11;0,28;0,00;0,51;0,74;0,00;0,05;0,05
UAL ;2013;Industrials;UAL_quarterly_financial_data.xls;united continental holdings;united continental holdings inc;united continental holdings inc;3,66;0,01;0,02;7,25;0,38;0,00;1,00;2015;90;0,55;0,09;0,10;0,03;0,04;0,10;0,10;0,05;0,05
UAL ;2014;Industrials;UAL_quarterly_financial_data.xls;united continental holdings;united continental holdings inc;united continental holdings inc;4,46;0,03;0,03;5,12;0,37;0,00;1,00;2016;70;0,59;0,11;0,12;0,04;0,02;0,10;0,10;0,05;0,05
UAL ;2015;Industrials;UAL_quarterly_financial_data.xls;united continental holdings;united continental holdings inc;united continental holdings inc;1,16;0,19;0,18;2,43;1,29;0,00;1,00;;;;;;;;;;;
UHS ;2012;Health Care;UHS_quarterly_financial_data.xls;universal health services;universal health services inc;universal health services inc;0,99;0,07;0,06;2,49;0,17;0,04;0,96;2014;435;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
UHS ;2013;Health Care;UHS_quarterly_financial_data.xls;universal health services;universal health services inc;universal health services inc;0,86;0,07;0,06;2,87;0,15;0,05;0,95;2015;394;0,14;0,00;0,00;0,00;0,00;0,14;0,00;0,00;0,00
UHS ;2014;Health Care;UHS_quarterly_financial_data.xls;universal health services;universal health services inc;universal health services inc;0,80;0,08;0,07;2,86;0,17;0,06;0,94;2016;434;0,15;0,00;0,01;0,00;0,00;0,14;0,00;0,00;0,00
UHS ;2015;Health Care;UHS_quarterly_financial_data.xls;universal health services;universal health services inc;universal health services inc;1,37;0,06;0,06;1,68;0,17;0,13;0,87;;;;;;;;;;;
UNH ;2012;Health Care;UNH_quarterly_financial_data.xls;unitedhealth group;unitedhealth group incorporated;unitedhealth group inc;0,45;0,05;0,07;1,85;0,18;0,15;0,85;2014;76;0,50;0,77;0,91;0,00;0,00;0,76;0,00;0,05;0,05
UNH ;2013;Health Care;UNH_quarterly_financial_data.xls;unitedhealth group;unitedhealth group incorporated;unitedhealth group inc;0,46;0,05;0,07;2,24;0,18;0,19;0,81;2015;11;0,75;0,13;0,13;0,13;0,11;0,14;0,00;0,05;0,05
UNH ;2014;Health Care;UNH_quarterly_financial_data.xls;unitedhealth group;unitedhealth group incorporated;unitedhealth group inc;0,49;0,04;0,07;2,72;0,17;0,24;0,76;2016;20;0,72;0,10;0,11;0,13;0,14;0,14;0,00;0,05;0,05
UNH ;2015;Health Care;UNH_quarterly_financial_data.xls;unitedhealth group;unitedhealth group incorporated;unitedhealth group inc;0,75;0,04;0,06;3,39;0,18;0,31;0,69;;;;;;;;;;;
UNM ;2012;Financials;UNM_quarterly_financial_data.xls;unum group;unum group;unum group;0,32;0,09;0,01;0,64;0,11;0,15;0,85;2014;121;0,45;0,29;0,23;0,15;0,17;0,87;0,10;0,00;0,05
UNM ;2013;Financials;UNM_quarterly_financial_data.xls;unum group;unum group;unum group;0,30;0,08;0,01;0,98;0,10;0,17;0,83;2015;145;0,47;0,02;0,03;0,03;0,08;0,16;0,10;0,00;0,05
UNM ;2014;Financials;UNM_quarterly_financial_data.xls;unum group;unum group;unum group;0,31;0,04;0,01;0,91;0,05;0,38;0,62;2016;140;0,44;0,01;0,03;0,03;0,06;0,16;0,10;0,00;0,05
UNM ;2015;Financials;UNM_quarterly_financial_data.xls;unum group;unum group;unum group;0,29;0,08;0,01;0,97;0,10;0,20;0,80;;;;;;;;;;;
UPS ;2012;Industrials;UPS_quarterly_financial_data.xls;united parcel service;united parcel service inc;united parcel service inc;2,77;0,01;0,02;9,24;0,12;2,70;-1,70;2014;62;0,53;0,34;0,57;0,55;0,61;0,34;0,10;0,00;0,05
UPS ;2013;Industrials;UPS_quarterly_financial_data.xls;united parcel service;united parcel service inc;united parcel service inc;1,68;0,08;0,12;24,72;0,98;0,53;0,47;2015;97;0,55;0,03;0,04;0,05;0,15;0,13;0,10;0,00;0,05
