"","CompaniesIndex","YearIndex","Ra","Roa","Roe","TobinsQ","AlphaJensen","Roic","GreenScore","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","TotalAssets","Leverage","NetMargin","Industry","Beta","CostEquity","FirmSize","LogTobinsQ"
"692",231,2,-0.0192006381825413,0.0758,0.1609,1.56,-0.0178436688688962,0.1131,0.26,0.01,0,0,0,1,1,0,6.44e+09,0.49,0.1394,1,0.0939750366178047,0.00264069852896031,22.5857943770627,0.444685821261446
"693",231,3,0.0888534128518803,0.0552,0.1312,1.48,0.109838915297494,0.0847,0.28,0.03,0,0,0,1,1,0,6.722e+09,0.71,0.0828,1,2.26161552274185,-0.00135696931364511,22.6286515662493,0.392042087776024
"694",232,1,-0.00349779472947715,0.1551,0.3569,2.96,-0.0159681860077714,0.2008,0.35,0.22,0.4,0,0.39,1,1,1,35386500000,0.89,0.1982,1,0.693078630099869,0.00827832783517845,24.2895962284193,1.08518926833597
"695",232,2,-0.032652199008702,0.1342,0.3297,3.03,-0.0323372105717497,0.1764,0.43,0.11,0,0,0.02,1,1,1,3.6626e+10,0.88,0.1987,1,0.443786166487341,0.0124703912782943,24.3240242076652,1.10856261952128
"696",232,3,0.0342693116815721,0.1254,0.4543,3.28,0.0560675650882987,0.1681,0.56,0.13,0,0,0.13,1,1,1,3.4281e+10,1.17,0.1734,1,0.52498072825377,-0.000314988436952262,24.2578571017791,1.18784342239605
"697",233,1,0.0331696232682393,0.0367,0.0649,2.06,0.019412059128371,0.0565,0.37,0.23,0,0,0.26,1,0,0,3843524000,0.18,0.2434,7,1.2278642160971,0.0145887977499457,22.0696554910425,0.72270598280149
"698",233,2,-0.000886656526225218,0.0998,0.1943,1.94,-0.000316232985699156,0.1395,0.33,0.04,0,0,0.06,1,0,0,4003108000,0.51,0.0805,7,0.489593029888552,0.0137575641398683,22.1103368963581,0.662687973075237
"699",233,3,-0.0367052698675461,0.0834,0.1766,1.94,-0.0138575443863013,0.1167,0.26,0.03,0,0,0,1,0,0,4628917000,0.47,0.2047,7,0.95070590087677,-0.000570423540526062,22.2555887683963,0.662687973075237
"700",234,1,-0.0274391768025344,0.0394,0.1925,1.05,-0.0649678552314507,0.131,0.1,0,0,0,0,0,0,0,3.3433e+10,0.45,0.0114,5,0.44798916775933,0.0053862721795601,24.2328092731068,0.048790164169432
"701",234,2,-0.0152033756935691,0.0292,0.162,0.96,-0.0152088315334069,0.0926,0.26,0.12,0,0,0,0,0,0,3.4786e+10,0.64,0.0109,5,1.33554015761268,0.0375286784289163,24.2724808439324,-0.0408219945202552
"702",234,3,0.0407734619516376,0.0279,0.1787,0.89,0.0544580201755224,0.0928,0.39,0.15,0,0,0.1,0,0,0,5.1759e+10,1.05,0.0092,5,-0.00909306639640298,5.45583983784179e-06,24.6698641670142,-0.116533816255952
"703",235,1,0.0501738028752102,0.1926,2.2279,3.88,-0.0142902776988001,0.392,0.16,0,0,0,0,0,0,0,3960900000,4.17,0.2527,4,1.23004642222485,0.0146145477822532,22.0997371091175,1.35583515363518
"704",235,2,-0.0528524099892935,0.2182,NA,4.42,-0.0520189194465984,0.4456,0.1,0,0,0,0,0,0,0,4395100000,6.24,0.2706,4,2.29409539409289,0.0644640805740103,22.2037561209533,1.48613969608961
"705",235,3,-0.0273290340741068,0.1923,NA,4.12,-0.0139901835422569,NA,0.12,0.02,0,0,0,0,0,0,4.669e+09,NA,0.2965,4,1.38915090449175,-0.00083349054269505,22.2642107529352,1.41585316336144
"706",236,1,0.0554606909940087,0.0529,0.1212,1.05,0.0139734819075231,0.097,0.41,0.47,0.57,0,0.81,0,1,1,7.5478e+10,0.48,0.0865,2,0.470304995803837,0.00564959895048528,25.0471070600104,0.048790164169432
"707",236,2,-0.0720523545490259,0.0313,0.0727,1.15,-0.0711690687098673,0.0608,0.56,0.09,0.09,0,0.08,1,1,1,7.2557e+10,0.45,0.1109,2,1.47641313475038,0.0414872090864856,25.0076382968048,0.139761942375159
"708",236,3,0.0304472220342688,0.1121,0.2606,1.39,0.0532080584658832,0.1782,0.59,0.1,0.11,0,0.09,1,1,1,6.6815e+10,0.5,0.0638,2,1.47214306526435,-0.000883285839158608,24.9251934431794,0.3293037471426
"710",237,2,-0.0277136482818868,0.0069,0.0926,0.08,-0.0267702644192802,NA,0.75,0.12,0.09,0.09,0.09,1,1,1,8.85296e+11,0.35,0.0476,4,1.28883466335563,0.0362162540402932,27.5091878893108,-2.52572864430826
"711",237,3,-0.0580223744106394,0.0058,0.0736,0.07,-0.0261996811627084,NA,0.76,0.12,0.1,0.1,0.09,1,1,1,9.02337e+11,0.27,0.0844,4,1.57230643767774,-0.000943383862606645,27.5282539014233,-2.65926003693278
"712",238,1,-0.021303769762316,0.0766,0.1152,NA,-0.0234250679007691,0.1132,0,0,0,0,0,0,0,0,1.512e+09,NA,0.0471,3,0.748928414624451,0.00893735529256852,21.1366991147038,NA
"713",238,2,-0.0191393405264954,0.0412,0.0693,NA,-0.0186263478092115,0.0643,0.05,0,0,0,0,0,0,0,1.759e+09,0.02,0.0353,3,0.0754910369556272,0.00212129813845313,21.2880113027018,NA
"714",238,3,0.157969145891316,0.0151,0.0286,NA,0.156381467776932,0.025,0.05,0,0,0,0,0,0,0,2.069e+09,0.23,0.0211,3,0.85498786213981,-0.000512992717283886,21.4503312357098,NA
"715",239,1,0.0614896012780634,0.0471,0.0853,1.32,0.0292107131252343,0.0719,0.3,0.05,0.07,0.09,0.09,0,0,1,6303684000,0.35,0.0432,1,0.3108095005857,0.00376755210691126,22.564400061342,0.27763173659828
"716",239,2,0.0114583225955037,0.0634,0.1198,1.41,0.0127491576413649,0.0912,0.23,0.02,0.01,0.01,0,0,0,1,8.494e+09,0.48,0.0475,1,1.1487148808836,0.0322788881528291,22.8626258688375,0.343589704390077
"717",239,3,-0.00699801335273947,0.0675,0.1327,1.53,0.0128249005412258,0.0915,0.3,0.02,0.01,0.02,0,0,1,1,8.286e+09,0.32,0.0682,1,2.15139174310203,-0.00129083504586122,22.8378331806016,0.425267735404344
"718",240,1,NA,0.193,4.1836,NA,NA,0.3887,0.49,0.39,0.59,0,0.69,0,1,1,3258200000,81.45,0.1549,2,NA,NA,21.9044407325963,NA
"719",240,2,NA,0.1985,1.6622,NA,NA,0.3943,0.75,0.13,0.12,0.11,0.09,1,1,1,3.258e+09,3.46,0.1546,2,NA,NA,21.9043793471263,NA
"720",240,3,NA,0.1681,NA,NA,NA,NA,0.53,0.13,0,0,0.1,1,1,1,3.474e+09,2.62,0.1632,2,NA,NA,21.9685725047653,NA
"721",241,1,0.0042201424649862,0.0903,0.2152,2.19,-0.00975455260010403,0.1422,0.78,0.77,0.79,0.41,0.86,1,1,0,4.165e+09,0.46,0.1016,2,0.187039795680848,0.00230706958903401,22.1499821125652,0.783901543828409
"722",241,2,0.00483490598518083,0.0988,0.2351,2.33,0.00576221451980856,0.152,0.67,0.11,0.13,0.06,0.12,1,1,0,4.45e+09,0.53,0.0943,2,0.497320109077944,0.0139746950650902,22.2161699331246,0.845868267577609
"723",241,3,0.000745037718597396,0.09,0.232,2.65,0.0105273000784755,0.1435,0.68,0.1,0.11,0.07,0.15,1,1,0,4.414e+09,0.57,0.1032,2,1.54551422437955,-0.00092730853462773,22.208047144781,0.974559639998131
"725",242,2,-0.0202091530524513,0.0127,0.0439,0.28,-0.0193032059799776,NA,0.28,0.02,0,0,0,0,1,1,2.3956e+10,0.34,0.065,4,0.753833001728143,0.0211827073485608,23.8994846513486,-1.27296567581289
"726",242,3,-0.0244012816926805,0.0234,0.0761,0.36,-0.000246723538879744,NA,0.29,0.03,0,0,0,0,1,1,2.52e+10,0.3,0.061,4,1.50991178745609,-0.000905947072473656,23.9501098314638,-1.02165124753198
"727",243,1,0.0189963935929462,0.0816,0.1879,1.57,-0.00196176791497739,0.1438,0.34,0.17,0,0,0.08,0,1,1,1.6288e+10,0.41,0.0986,4,0.309478699261879,0.00375184865129017,23.5136944773145,0.451075619360217
"728",243,2,0.0114205780670791,0.0841,0.1959,1.82,0.0121044775173235,0.1472,0.36,0.02,0,0,0,1,1,1,1.698e+10,0.33,0.1107,4,0.745842046545323,0.0209581615079236,23.5553020178296,0.598836501088704
"729",243,3,0.00270884914525301,0.0887,0.2357,1.76,0.0255782712630188,0.1596,0.37,0.02,0,0,0.01,1,1,1,1.784e+10,0.48,0.1131,4,1.13983241707414,-0.000683899450244486,23.6047089640983,0.56531380905006
"731",244,2,0.0260797597659599,0.1529,0.3238,3.56,0.0268856582356302,0.231,0.42,0.03,0.03,0.02,0.03,1,1,1,3.355e+10,0.25,0.1509,6,1.19950324149252,0.0337060410859398,24.2363027003641,1.26976054486394
"732",244,3,-0.0386744119669904,0.1511,0.3895,2.94,-0.0180425611655541,0.2312,0.49,0.04,0.05,0.03,0.06,1,1,1,3.1269e+10,0.52,0.1557,6,1.3431641161173,-0.000805898469670377,24.1658930283717,1.07840958135059
"733",245,1,0.135535955278358,0.2749,0.4138,NA,0.160231788675011,0.4138,0.1,0,0,0,0,0,0,0,1043325000,0,0.165,2,0.174812083623741,0.00216278258676015,20.765678565578,NA
"734",245,2,-0.0344706237137437,0.2877,0.3854,NA,-0.0327266368047966,0.3854,0.07,0,0,0,0,0,0,0,1420509000,0,0.1508,2,-0.878855281019695,-0.0246958333966534,21.0742810950357,NA
"735",245,3,-0.03722803690648,0.1436,0.1729,NA,-0.0131446231303895,0.1729,0.08,0.01,0,0,0,0,0,0,1938875000,0,0.196,2,2.90664484824519,-0.00174398690894711,21.3853737449092,NA
"736",246,1,0.0499426305392758,0.1292,1.2447,2.61,0.0245221004262209,0.2926,0.5,0.72,0.73,0.61,0.63,0,1,1,3.5329e+10,3.92,0.2389,2,0.224732341605113,0.00275184163094033,24.2879699933598,0.959350221334602
"737",246,2,-0.00955599165122205,0.1459,1.4182,3.25,-0.00899921328033485,0.3073,0.47,0.12,0.05,0.12,0.08,0,1,1,3.4859e+10,3.4,0.2568,2,0.904645199752841,0.0254205301130548,24.2745771904536,1.17865499634165
"738",246,3,0.020419658525402,0.1561,1.775,4.1,0.0364564969515805,0.3439,0.48,0.13,0.03,0.1,0.12,0,1,1,3.4475e+10,4.54,0.2819,2,0.927963951478667,-0.0005567783708872,24.2635002606258,1.41098697371026
"739",247,1,0.0280165043918177,0.1214,0.2035,2.36,0.00683886823896943,0.1778,0.52,0.59,0.39,0.8,0.61,1,1,0,2.254e+10,0.17,0.1514,8,0.775117041936509,0.00924638109485081,23.838557345558,0.858661619037519
"740",247,2,-0.00367620449862283,0.1285,0.2682,2.62,-0.00268287794416245,0.1877,0.62,0.06,0.09,0.11,0.09,1,1,1,2.408e+10,0.16,0.167,8,0.753652532129831,0.0211776361528482,23.904647457387,0.963174317773006
"741",247,3,0.0346999170104475,0.1054,0.3113,2.24,0.056576818533351,0.1612,0.75,0.09,0.13,0.13,0.12,1,1,1,2.337e+10,0.96,0.1728,8,1.65554425743397,-0.000993326554460381,23.8747189854972,0.806475865866949
"742",248,1,-0.00795931744126707,0.1086,0.1487,0.81,-0.00843823771277428,0.136,0.66,0.5,0.33,0.18,0.85,1,1,1,1.744e+10,0.08,0.1738,8,1.69544468802368,0.0201062473186794,23.5820322554272,-0.210721031315653
"743",248,2,0.00298091743830061,0.0563,0.0961,0.93,0.00391325313188821,0.0708,0.41,0.05,0.02,0.01,0.02,1,1,1,1.9554e+10,0.08,0.1894,8,0.0170434260322848,0.000478920271507202,23.6964457060299,-0.0725706928348354
"744",248,3,-0.128239130256589,0.0561,0.0989,0.66,-0.0970813504732882,0.078,0.39,0.05,0.02,0,0.03,1,1,1,1.8283e+10,0.35,0.1136,8,1.55389282264599,-0.000932335693587596,23.6292375032928,-0.415515443961666
"745",249,1,0.103146247371913,0.0758,0.1864,0.98,0.0468937691465643,0.1435,0.29,0.24,0,0.15,0.33,1,0,0,2.7223e+10,0.29,0.0411,3,2.42559729304251,0.0287220480579016,24.0273280411753,-0.0202027073175195
"746",249,2,0.00188529818009588,0.0856,0.2326,0.94,0.002070303120047,0.159,0.31,0.07,0,0.08,0.05,1,0,0,2.8385e+10,0.31,0.021,3,2.00186755250352,0.0562524782253489,24.0691266735691,-0.0618754037180875
"747",249,3,-0.119324994435415,0.0774,0.2375,0.84,-0.080659403865351,0.1339,0.32,0.08,0,0.09,0.05,1,0,0,3.046e+10,0.61,0.0258,3,0.308341566585206,-0.000185004939951124,24.1396801844134,-0.174353387144778
"748",250,1,0.0134347335353788,0.0416,0.0857,1.41,-0.00119730461421379,0.0652,0.27,0.28,0.2,0.2,0.24,0,1,1,1.06132e+11,0.31,0.1304,5,0.613371539451715,0.00733778416553024,25.3879494393555,0.343589704390077
"749",250,2,-0.0540980786704196,0.1169,0.2422,1.69,-0.0538129330142965,0.169,0.56,0.04,0.06,0.1,0.02,1,1,1,1.05645e+11,0.41,0.1,5,0.52071310140899,0.0146320381495926,25.3833502538119,0.524728528934982
"750",250,3,0.00501384877569471,0.0444,0.0952,1.58,0.0230555717687158,0.0674,0.56,0.04,0.05,0.09,0.04,1,1,1,9.8335e+10,0.38,0.2822,5,0.475242760205265,-0.000285145656123159,25.311645853627,0.457424847038875
"751",251,1,-0.0207464624145875,0.0494,0.0932,0.91,-0.0514680619445506,0.0757,0.35,0.43,0,0,0.24,1,1,0,3.5306e+10,0.36,0.1008,3,1.74350398537111,0.020673347027379,24.2873187581135,-0.0943106794712413
"752",251,2,-0.0220248726975106,0.085,0.1509,0.67,-0.0213618223802959,0.1214,0.25,0.06,0,0,0.03,1,1,0,3.562e+10,0.33,0.1209,3,1.09329535693819,0.0307215995299631,24.2961731148079,-0.400477566597125
"753",251,3,-0.329869320933595,-0.0645,-0.1114,0.46,-0.280703860709501,-0.0738,0.24,0.05,0,0,0.03,1,1,0,3.6011e+10,0.25,0.2808,3,1.10508386202449,-0.000663050317214696,24.3070902842855,-0.776528789498996
"754",252,1,0.00191504922032392,0.0033,0.0431,0.28,-0.06209415949806,NA,0.31,0.35,0,0.84,0.17,0,1,1,7.8096e+11,2.8,-0.0012,4,3.22252124143032,0.0381257506488778,27.3837897690852,-1.27296567581289
"755",252,2,0.0979423446236394,0.0039,0.0494,0.42,0.0984259075907451,NA,0.5,0.04,0,0.12,0.04,1,1,1,8.32702e+11,2.45,0.0865,4,2.27790778357238,0.0640092087183839,27.4479416720107,-0.867500567704723
"756",252,3,-0.0753643747101692,0.0071,0.0856,0.41,-0.0440988716957722,NA,0.37,0.07,0,0,0,1,1,1,8.0151e+11,2.35,0.0971,4,0.80593827850955,-0.00048356296710573,27.4097632855246,-0.891598119283784
"758",253,2,-0.0288585840012906,0.1402,0.2617,1.89,-0.0287144674049551,0.2111,0.6,0.03,0.06,0.08,0.05,1,1,1,1.42431e+11,0.16,0.2808,7,-0.578181941819459,-0.0162469125651268,25.682123508861,0.636576829071551
"759",253,3,0.0205778357371933,0.07,0.1436,2.19,0.0589063176522758,0.1071,0.71,0.14,0.08,0.1,0.02,1,1,1,1.72384e+11,0.23,0.2542,7,0.240194327225859,-0.000144116596335515,25.8729903834445,0.783901543828409
"760",254,1,0.0290432498468358,0.0896,0.3174,1.34,0.0230416438974124,0.2148,0.51,0.54,0.66,0.67,0.59,0,0,1,1.2679e+10,0.57,0.1013,7,0.646763110991535,0.00773180470970011,23.2632129184922,0.29266961396282
"761",254,2,0.0258497215577925,0.1166,0.4063,1.3,0.0260092751501866,0.2254,0.38,0.02,0,0.01,0.01,1,1,1,1.1851e+10,0.67,0.1264,7,0.213580282897629,0.00600160594942337,23.1956780891527,0.262364264467491
"762",254,3,-0.0415747765563208,0.0649,0.4641,1.66,-0.0359925134590576,0.1404,0.44,0.02,0.01,0.03,0.04,1,1,1,1.0423e+10,1.24,0.2209,7,0.265922653990228,-0.000159553592394137,23.0672807397036,0.506817602368452
"765",255,3,-0.0336731563381168,0.009,0.0758,0.16,-0.0177104410918045,NA,0.28,0.03,0,0,0,1,1,0,96685535000,0.58,0.2196,4,0.798669175320959,-0.000479201505192575,25.294729641867,-1.83258146374831
"766",256,1,0.0303407170526722,0.0712,0.1413,1.1,0.0287318189340703,0.1076,0.24,0.13,0,0,0.17,0,0,1,1.407e+10,0.39,-0.1253,7,2.52195073333844,0.0298590186533936,23.3673107080727,0.0953101798043249
"767",256,2,-0.0264954341434295,0.1463,0.3058,1.69,-0.0260231446110751,0.206,0.2,0.02,0,0,0,0,0,1,1.979e+10,0.48,0.1312,7,0.0572561608043402,0.00160889811860196,23.7084425965609,0.524728528934982
"768",256,3,-0.117783035656383,0.1243,0.2513,0.73,-0.0702375503746551,0.1732,0.21,0.03,0,0,0,0,0,1,2.2542e+10,0.47,0.1861,7,0.787149220590671,-0.000472289532354403,23.8386460727663,-0.3147107448397
"769",257,1,-0.0205753477018875,0.1186,0.1803,1.71,-0.0518671024289445,0.1552,0.47,0.42,0.45,0.53,0.39,0,0,0,3.739e+09,NA,0.1609,7,1.14448531892439,0.0136049267633078,22.0420840329414,0.536493370514568
"770",257,2,0.0749049108600465,0.0851,0.1437,2.01,0.0754330782383315,0.1101,0.42,0.06,0.06,0.06,0.06,0,0,1,4.3e+09,0.2,0.1863,7,1.11358557747534,0.031291754727057,22.1818808596459,0.698134722070984
"771",257,3,-0.0200606044310686,0.0477,0.0873,2.49,0.00389417041885056,0.0613,0.42,0.07,0.05,0.07,0.06,0,0,1,4.125e+09,0.41,0.1446,7,0.880278963808375,-0.000528167378285025,22.1403318567331,0.912282710476616
"772",258,1,-0.0166803587524699,0.0459,0.1986,1.45,-0.0191813572146879,0.0884,0.16,0,0,0,0,0,0,0,11931897000,1.6,0.0943,5,0.253516288355238,0.0030914922025918,23.2024810713122,0.371563556432483
"773",258,2,-0.0389682631967216,0.0597,0.2999,1.63,-0.0378643742829519,0.1097,0.14,0,0,0,0,0,0,0,1.5236e+10,2.58,0.0903,5,0.0890035039935238,0.00250099846221802,23.4469268855628,0.488580014818671
"774",258,3,0.0525887707103672,0.0444,0.1302,1.37,0.086310351726022,0.0803,0.2,0.06,0,0,0,0,0,0,1.5887e+10,1.76,0.1204,5,1.83981485628278,-0.00110388891376967,23.4887670016843,0.314810739840034
"775",259,1,-0.0307937660332174,0.0526,0.1121,1.47,-0.0514318535088075,0.0833,0.36,0.3,0.5,0,0.65,0,1,0,1.7554e+10,0.45,0.2432,3,1.20108081623846,0.0142727536316138,23.5885476811163,0.385262400790645
"776",259,2,-0.0362320845345694,0.0575,0.1245,1.01,-0.0351920948520587,0.0894,0.23,0.06,0.06,0,0.05,0,1,0,1.9642e+10,0.5,0.195,3,0.734451511586835,0.0206380874755901,23.700935967682,0.00995033085316809
"777",259,3,-0.1075751180447,-0.1044,-0.2359,0.89,-0.0848161056412841,-0.1263,0.13,0.07,0,0,0,0,1,0,2.2553e+10,0.59,0.238,3,1.73331613751794,-0.00103998968251076,23.8391339317404,-0.116533816255952
"778",260,1,0.0121030572228124,0.0285,0.1119,0.93,-0.00823873341339221,0.0583,0.33,0.18,0.14,0,0.1,1,0,0,6.4439e+10,1.44,0.134,11,-0.145839817577568,-0.00162090984741531,24.8889848768232,-0.0725706928348354
"779",260,2,0.018037330072414,0.0342,0.1299,0.99,0.0184024305835158,0.0684,0.38,0.05,0.03,0,0.01,1,1,0,6.9306e+10,1.33,0.1261,11,0.723907140078455,0.0203417906362046,24.961797319481,-0.0100503358535015
"780",260,3,0.0395633342440102,0.035,0.1295,0.94,0.0458268842939067,0.0698,0.38,0.06,0.02,0,0.04,1,1,0,7.4929e+10,1.22,0.1448,11,0.608500851836425,-0.000365100511101855,25.0398068354442,-0.0618754037180875
"781",261,1,-0.0668267372921644,-0.0905,-0.2059,0.62,-0.0714899573184933,-0.1211,0.26,0.13,0.05,0.03,0.12,1,1,1,2.965e+10,0.46,0.1833,8,0.534579915442417,0.00640804300222052,24.1127279623901,-0.478035800943
"782",261,2,0.0281156009075252,0.0205,0.0498,0.51,0.0289409050649559,0.0456,0.33,0.05,0.01,0.01,0.04,1,1,1,2.4764e+10,0.6,-0.2958,8,0.165950890616686,0.00466322002632887,23.9326568226034,-0.673344553263766
"783",261,3,-0.0217870586034543,0.0088,0.0203,0.47,-0.00569551035604443,0.0241,0.35,0.06,0.02,0.02,0.04,1,1,1,2.4916e+10,0.63,0.0697,8,1.37550692905115,-0.00082530415743069,23.9387760043383,-0.755022584278033
"784",262,1,0.00645810118406942,0.024,0.1082,3.98,-0.0587178436195596,0.0883,0.09,0,0,0,0,0,0,0,3967890000,0.54,0.0048,1,3.19700934107257,0.0378247102246564,22.1015003042106,1.38128181929635
"785",262,2,-0.0144727373172382,0.0428,0.1672,2.88,-0.0138439974652414,0.1339,0.21,0,0,0,0,0,0,1,5412563000,0.37,0.0257,1,2.31942864069854,0.065175944803629,22.4119885699301,1.05779029414785
"786",262,3,-0.0753374935357429,0.0142,0.0601,4.84,-0.060008265790245,0.0719,0.25,0.1,0,0,0,0,0,1,7056651000,0.48,0.0485,1,1.04789975332791,-0.000628739851996745,22.6772364132998,1.57691472072854
"787",263,1,-7.19366543868633e-05,0.1504,0.2308,3.46,-0.00951762324534953,0.2132,0.7,0.62,0.92,0.8,0.89,1,1,1,1.517e+10,0.02,0.0921,1,0.0493459424999308,0.000682282121499184,23.4425856303069,1.24126858906963
"788",263,2,-0.0263849141909273,0.1489,0.245,4.06,-0.0258331902579665,0.2177,0.62,0.03,0.11,0.12,0.02,1,1,1,1.782e+10,0.11,0.0982,1,0.336145430283369,0.00944568659096267,23.6035872589891,1.40118297361364
"789",263,3,-0.0517589937592555,0.1629,0.2782,4.59,-0.0394743434243937,0.2502,0.82,0.11,0.14,0.12,0.12,1,1,1,1.917e+10,0.11,0.0969,1,0.919539888268071,-0.000551723932960843,23.676612394004,1.52388002407245
"790",264,1,0.0613330166876801,0.0491,0.1389,NA,0.0482216870857912,0.0832,0,0,0,0,0,0,0,0,1.4585e+10,1.26,0.0486,6,0.424233040899232,0.00510594988261094,23.4032594402661,NA
"791",264,2,0.0684658528568918,0.0249,0.0712,NA,0.0693207528464717,0.0468,0.1,0,0,0,0,0,0,0,1.553e+10,1.13,0.1298,6,0.466595359497825,0.0131113296018889,23.466039474107,NA
"792",264,3,-0.00171533103599896,0.0372,0.1201,NA,0.0161994876253502,0.0637,0.16,0.06,0,0,0,0,0,0,1.5376e+10,1.28,0.0611,6,1.4248333159664,-0.000854899989579842,23.4560736891743,NA
"793",265,1,0.0112144544139534,0.034,0.276,-0.78,0.000871351042433022,NA,0.18,0,0,0,0,0,0,0,1.3345e+11,0.06,0.7608,4,0.178191407620153,0.00220265860991781,25.6169927127969,NA
"794",265,2,-0.0368018878474906,-0.0107,-0.0765,-0.82,-0.0364105875374269,NA,0.05,0,0,0,0,0,0,0,8.1922e+10,0.07,0.9158,4,0.36808197051674,0.0103431033715204,25.1290334120021,NA
"795",265,3,0.0101545698847749,0.0048,0.0337,-0.72,0.0142633353161156,NA,0.05,0,0,0,0,0,0,0,8.8355e+10,0.1,NA,4,0.652167183439444,-0.000391300310063666,25.2046286272064,NA
"796",266,1,0.0169832577363342,0.0738,0.1939,1.03,-0.000193524708517939,0.1419,0.38,0.36,0,0.51,0.35,1,1,1,2.6543e+10,0.41,0.0784,6,0.604168574500048,0.00722918917910056,24.0020318963877,0.0295588022415444
"797",266,2,0.0448190458741706,0.0781,0.2318,1.26,0.0449363616354641,0.1527,0.43,0.06,0,0,0.1,1,1,1,2.6381e+10,0.56,0.0792,6,0.611273396613954,0.0171767824448521,23.9959098910228,0.231111720963387
"798",266,3,0.0130608282790367,0.078,0.312,1.63,0.0329021252470052,0.1757,0.25,0.03,0,0,0,1,1,1,2.6572e+10,0.82,0.0863,6,0.195526268822592,-0.000117315761293555,24.0031238667494,0.488580014818671
"799",267,1,-0.020972630188342,0.0702,0.1096,0.79,-0.0390133892285967,0.0983,0.12,0,0,0,0,1,0,0,3.1484e+10,0.16,0.1243,3,1.78468575715751,0.0211592919344586,24.1727453172266,-0.23572233352107
"800",267,2,-0.0158507312215936,0.0732,0.1166,0.65,-0.0150160811197006,0.1041,0.12,0,0,0,0,1,0,0,3.4812e+10,0.14,0.1018,3,0.642019894670984,0.0180407590402546,24.2732279918737,-0.430782916092454
"801",267,3,-0.0965480430908055,-0.0255,-0.0415,0.35,-0.0847225742189129,-0.032,0.2,0.08,0,0,0,1,0,0,3.3562e+10,0.15,0.1167,3,1.3910835031549,-0.000834650101892942,24.2366603115254,-1.04982212449868
"802",268,1,0.0531649572506777,-0.0895,-0.2312,NA,0.0829809189183553,-0.2312,0,0,0,0,0,0,0,0,478110000,NA,-0.1532,7,5.49239805677,0.064910297069886,19.9853513895039,NA
"803",268,2,0.0590414844731089,-0.1383,-0.436,6.84,0.0597220155061024,-0.436,0.17,0,0,0,0,0,0,0,1.168e+09,NA,-0.1736,7,-1.06106625151878,-0.0298159616676776,20.8785587213524,1.92278773163446
"804",268,3,-0.0051852855709859,-0.1228,-0.3987,7.77,0.0247009134006488,-0.3466,0.2,0.03,0,0,0,0,0,0,1.425e+09,NA,-0.2628,7,1.13421838832245,-0.000680531032993473,21.077437650667,2.05027016437956
"805",269,1,0.0569619737197198,0.0606,0.1808,1.13,0.0189594137017095,0.1144,0.32,0.46,0,0,0.29,0,1,1,3.0342e+10,0.86,0.1576,6,0.370745540952603,0.00447479738324072,24.1357987282723,0.122217632724249
"806",269,2,-0.0183507658502138,0.0607,0.1683,1.26,-0.0181795086254291,0.1112,0.59,0.05,0,0.11,0.05,1,1,1,3.2483e+10,0.79,0.1692,6,1.35240427110357,0.0380025600180103,24.2039827125066,0.231111720963387
"807",269,3,-0.116692266276513,0.0459,0.126,1.01,-0.0924504990294506,0.0868,0.52,0.05,0,0.08,0.01,1,1,1,3.3241e+10,0.72,0.1715,6,0.285428707974632,-0.000171257224784779,24.227049890717,0.00995033085316809
"808",270,1,0.053317500003341,0.0073,0.0995,-0.13,0.0301968831005615,NA,0.35,0.37,0.28,0,0.21,0,0,1,97463800000,0.59,0.1764,4,1.25448527387555,0.0149029262317314,25.3027468639567,NA
"809",270,2,4.04131729148176e-06,0.0075,0.1058,NA,0.000358371017124005,NA,0.23,0.03,0,0,0.05,0,0,1,102947300000,0.43,0.1855,4,0.822797754547315,0.0231206169027795,25.3574830437528,NA
"810",270,3,-0.0339621345356568,0.0082,0.1142,NA,-0.0149580572914509,NA,0.18,0.03,0,0,0,0,0,1,109946500000,0.63,0.1852,4,0.590549499720871,-0.000354329699832523,25.4232597207893,NA
"811",271,1,0.0513550657151598,0.0331,0.0636,1.11,0.0121925907824169,0.0509,0.15,0,0,0,0,0,0,0,14152059000,0.44,0.0259,8,1.13694168211505,0.0135159118489576,23.3731259628173,0.104360015324243
